ien	name	item_text	type	package	entry_action	exit_action
3778	PSO PATIENT RECORD UPDATE	Patient Record Update	A	OUTPATIENT PHARMACY	S DFN=PSODFN D EN^PSOLMPAT	W ""
3779	PSO SHOW PROFILE	Show Profile	A	OUTPATIENT PHARMACY	D EN^PSOLMPF	D EXIT^PSOLMPF
3781	PSO LM DISCONTINUE	Discontinue	A	OUTPATIENT PHARMACY	S (PSOCANRA,PSOCANRP)=1 D DC^PSOORFI2	D KCAN^PSOCAN3 W ""
3782	PSO HOLD	Hold (OP)	A	OUTPATIENT PHARMACY	S PSOHD=1,(DA,PPL,PSDA)=$P(PSOLST($P(PSLST,",",ORD)),"^",2) D HLD^PSOHLD K PSONOOR,PSOHD,COM,DA,PPL,PSDA	W ""
3783	PSO UNHOLD	Unhold (OP)	A	OUTPATIENT PHARMACY	S (DA,PPL,PSDA)=$P(PSOLST($P(PSLST,",",ORD)),"^",2) D UHLD^PSOHLD K COM,DA,PPL,PSDA	W ""
3784	PSO PARTIAL	Partial	A	OUTPATIENT PHARMACY	D ^PSORXPA1	W ""
3785	PSO REFILL	Refill	A	OUTPATIENT PHARMACY	S PSOFROM="REFILL" D OERR^PSOREF	W ""
3786	PSO RENEW	Renew	A	OUTPATIENT PHARMACY	N VALMCNT S PSOFROM="NEW" D OERR^PSORENW	W ""
3787	PSO REPRINT	Reprint (OP)	A	OUTPATIENT PHARMACY	S POERR=1 D BCK^PSORXRPT	K POERR
3788	PSO VERIFY	Verify (OP)	A	OUTPATIENT PHARMACY	N PSODFN D OERR^PSOVER	W ""
3789	PSO NEW ORDER	New Order	A	OUTPATIENT PHARMACY	N VALMCNT S PSOFROM="NEW" D OERR^PSONEW	W ""
3790	PSO LM BACKDOOR SELECT ORDER	Select Order	A	OUTPATIENT PHARMACY	D SEL^PSOORNE2	D BLD^PSOORUT1,RV^PSOORFL
3791	PSO PATIENT INFORMATION	Patient Information	A	OUTPATIENT PHARMACY	D EN^PSOLMPI	W ""
3792	PSO LM BYPASS	Bypass	A	OUTPATIENT PHARMACY	S VALMBCK="" D BYPASS^PSOLMUTL	
3793	PSO LM FINISH	Finish	A	OUTPATIENT PHARMACY	D ACP^PSOORNEW	W ""
3794	PSO LM EDIT	Edit	A	OUTPATIENT PHARMACY	D EDT^PSOORNEW	
3795	PSO EDIT ALLERGY/ADR DATA	Enter/Edit Allergy/ADR Data	A	OUTPATIENT PHARMACY	D NEWALL^PSOLMUTL(PSODFN)	W ""
3796	PSO PROFILE MENU	PROFILE MENU	M	OUTPATIENT PHARMACY		
3797	PSO ALLERGY/ADR LIST MENU	ALLERGY/ADR LIST MENU	M	OUTPATIENT PHARMACY		
3798	PSO PENDING ORDER MENU	PENDING ORDER MENU	M	OUTPATIENT PHARMACY		
3799	PSO ACTIVE ORDER MENU	ACTIVE ORDER MENU	M	OUTPATIENT PHARMACY		
3800	PSO LM BACKDOOR COPY	Copy (OP)	A	OUTPATIENT PHARMACY	D ^PSOORCPY	
3801	PSO ACTIVITY LOGS	Activity Logs (OP)	A	OUTPATIENT PHARMACY	D ^PSOORAL1	
3802	PSO LM ACCEPT	ACCEPT ORDER FOR FINISH	M	OUTPATIENT PHARMACY		
3803	PSO LM ACCEPT ORDER	Accept	A	OUTPATIENT PHARMACY	G ACP^PSOORNEW	
3804	PSO LM CONTINUE	Continue	A	PSOE (PSO*6*74)	S Y=1	
3805	PSO LM MEDICATION PROFILE	Patient Medication Profile	M	OUTPATIENT PHARMACY	D PENTRY^PSOLMAO	
3806	PSO LM BACKDOOR MENU	New Backdoor Order	M	OUTPATIENT PHARMACY		
3807	PSO LM BACKDOOR EDIT	Edit	A	OUTPATIENT PHARMACY	D EDT^PSOORNE1	
3808	PSO LM BACKDOOR ACCEPT	Accept	A	OUTPATIENT PHARMACY	D ACP^PSOORNE1	
3809	PSO LM SELECT MENU	Order Selection Menu	M	OUTPATIENT PHARMACY		
3810	PSO EDIT ORDERS	Edit	A	OUTPATIENT PHARMACY	D SEL^PSOOREDT	
3811	PSO RELEASE	Release	A	OUTPATIENT PHARMACY	D OERR^PSODISPS	
3812	PSO LM RENEW EDIT	Edit	A	OUTPATIENT PHARMACY	D EDT^PSOORNE4	
3813	PSO LM RENEW ACCEPT	Accept	A	OUTPATIENT PHARMACY	D ACP^PSOORNE4	S VALMBCK="Q"
3814	PSO LM RENEW MENU	Rx Renew	M	OUTPATIENT PHARMACY	S PSOLM=1	K PSOLM
3815	PSO ACTIVITY LOG MENU	ACTIVITY LOG MENU	M	OUTPATIENT PHARMACY		
3816	PSO HIDDEN ACTIONS	Outpatient Pharmacy Hidden Actions	M	OUTPATIENT PHARMACY		
3817	PSO SELECT ALLERGY	Select Allergy	A	OUTPATIENT PHARMACY	D SEL^PSOORDA	
3818	PSO LM NEW SELECT ORDER	SELECT ORDER BY NUMBER	A	OUTPATIENT PHARMACY	D NEWSEL^PSOLMUTL	D BLD^PSOORUT1,RV^PSOORFL
3819	PSO LM EDIT SELECT ORDER	EDIT ORDER BY NUMBER	A	OUTPATIENT PHARMACY	D EDTSEL^PSOLMUTL	
3820	PSO LM NEW EDIT	EDIT NEW ORDERS BY NUMBER	A	OUTPATIENT PHARMACY	D EDTNEW^PSOLMUTL	
3821	PSO LM RNEW EDIT	EDIT RENEW ORDERS BY NUMBER	A	OUTPATIENT PHARMACY	D EDTRNEW^PSOLMUTL	
3822	PSO LM PENDING EDIT	EDIT PENDING ORDERS BY NUMBER	A	OUTPATIENT PHARMACY	G EDTPEN^PSOLMUTL	
3823	PSO SPEED RENEW	Renew (OP)	A	OUTPATIENT PHARMACY	D ^PSORENW4	
3824	PSO HIDDEN ACTIONS #2	Outpatient Pharmacy Hidden Actions #2	M	OUTPATIENT PHARMACY		
3825	PSO SPEED CANCEL	Discontinue (OP)	A	OUTPATIENT PHARMACY	D ^PSOCAN4	
3826	PSO SPEED RELEASE	Release (OP)	A	OUTPATIENT PHARMACY	D ^PSODISP3	
3827	PSO SPEED REPRINT	Reprint (OP)	A	OUTPATIENT PHARMACY	D ^PSORXRP1	
3828	PSO HLSERV	OUTPATIENT SERVER PROTOCOL	E	OUTPATIENT PHARMACY		
3829	PSO PENDING RENEW ORDER MENU	PENDING RENEW ORDER MENU	M	OUTPATIENT PHARMACY		
3830	PSO SPEED REFILL	Refill (OP)	A	OUTPATIENT PHARMACY	D SPEED^PSOREF	
3831	PSO LM EXIT	Exit (OP)	A	OUTPATIENT PHARMACY	S PSOQUIT=1	
3832	PSO HIDDEN ACTIONS #3	Outpatient Pharmacy Hidden Actions #3	M	OUTPATIENT PHARMACY		
3833	PSO SPEED PULL SUSPENSE	Pull Rx (OP)	A	OUTPATIENT PHARMACY	D ^PSOSUPOE	
3834	PSO PULL ONE RX FROM SUSPENSE	Pull Rx (OP)	A	OUTPATIENT PHARMACY	D SELONE^PSOSUPOE	
3835	PSO HLSERVER1	OUTPATIENT PHARMACY SERVER PROTOCOL	E	OUTPATIENT PHARMACY		
3836	PSO HLCLIENT1	OUTPATIENT PHARMACY CLIENT PROTOCOL	S	OUTPATIENT PHARMACY		
3837	PSO LM EXIT2	Exit Patient List	A	OUTPATIENT PHARMACY	S PSOQUIT=1	
3838	PSO LM INPATIENT MEDICATION PROFILE	Inpat. Profile (OP)	A	OUTPATIENT PHARMACY	I $T(ENOR^PSJPR)]"" D FULL^VALM1,ENOR^PSJPR(PSODFN):'$G(PSOBEDT)	S VALMBCK="R"
3839	PSO LM SELECT ALLERGY	SELECT ALLERGY BY NUMBER	A	OUTPATIENT PHARMACY	D SELAL^PSOLMUTL	
3840	PSO ENTER PROGRESS NOTES	Progress Note (OP)	A	OUTPATIENT PHARMACY	D PRONTE^PSOORUT3	
3841	PSO LM PRINT MED INFO	Print Medication Instructions	A	OUTPATIENT PHARMACY	D PRMI^PSOHELP	Q
3842	PSO LM HIDDEN OTHER	Other OP Actions	M	OUTPATIENT PHARMACY		S VALMBCK="R"
3843	PSO LM PROFILE PRINT MED INFO	Print Medication Instructions	A	OUTPATIENT PHARMACY	D PRMID^PSOHELP	S VALMBCK="R"
3844	PSO LM HIDDEN OTHER #2	Other OP Actions	M	OUTPATIENT PHARMACY		S VALMBCK="R"
3845	PSO LM DISPLAY ORDER STATUS	Display Orders' Statuses	A	OUTPATIENT PHARMACY	D DPLYOR^PSOORUT3	
3846	PSO LM ACTION PROFILE	Action Profile (OP)	A	OUTPATIENT PHARMACY	D FULL^VALM1 S DFN=PSODFN D LM^PSOSD1	S VALMBCK="R"
3847	PSJ LM DC	Discontinue	A	INPATIENT MEDICATIONS	D DC^PSJOE(DFN,PSJORD)	
3848	PSJ LM PENDING ACTION	Pending Order Actions	M	INPATIENT MEDICATIONS		
3849	PSJU LM ACTIONS MENU		M	INPATIENT MEDICATIONS		
3850	PSJ LM PATIENT INFO	Patient Information	A	INPATIENT MEDICATIONS	D BRFALL^PSJLMUTL(DFN)	W ""
3851	PSJ LM PATIENT DATA	Patient Record Update	A	INPATIENT MEDICATIONS	D UPR^PSJLMUTL(DFN)	S VALMBCK="R"
3852	PSJ LM SELECT ORDER	Select Order	A	INPATIENT MEDICATIONS	K ^TMP("PSJINTER",$J) D KILL^PSJBCMA5(+$G(PSJSYSP)) D SELECT^PSJOE	D KILL^PSJBCMA5(+$G(PSJSYSP))
3853	PSJ LM NEW ORDER	New Order Entry	A	INPATIENT MEDICATIONS	K PSJSTARI,^TMP("PSJINTER",$J) D KILL^PSJBCMA5(+$G(PSJSYSP)) D HOLDHDR^PSJOE K PSJLK S X=DFN_";DPT(" D LK^ORX2 S PSJLK=Y I Y D LMNEW^PSJOE0(DFN,PSJPROT)	D KILL^PSJBCMA5(+$G(PSJSYSP)) I PSJLK S X=DFN_";DPT(" D ULK^ORX2 S VALMBCK="Q"
3854	PSJ LM FINISH	Finish	A	INPATIENT MEDICATIONS	S PSJINFIN=1 K ^TMP("PSJINTER",$J) D CWARN^PSJBCMA6($G(DFN),$G(PSGORD)),OVRDISF^PSGSICH2($G(DFN),$G(PSGORD),3) D FINISH^PSGOEF	K PSJINFIN,^TMP("PSJINTER",$J) D KILL^PSJBCMA5(+$G(PSJSYSP))
3855	PSJU LM ACCEPT	ACCEPT	A	INPATIENT MEDICATIONS	S PSJACEPT=1,VALMBCK="Q" I $G(PSJLMFIN) D:$D(^TMP("PSJINTER",$J)) STOREINT^PSGSICH1	S VALMBCK="Q"
3856	PSJ LM FINISH MENU		M	INPATIENT MEDICATIONS		S VALMBCK="Q"
3857	PSJU LM EDIT	Edit	A	INPATIENT MEDICATIONS	D EDIT^PSJOE(PSGP,PSJORD,1)	
3858	PSJ LM BYPASS	Bypass	A	INPATIENT MEDICATIONS	D BYPASS^PSGOEF	S PSJLMQT=1
3859	PSJ LM BRIEF PATIENT INFO MENU	Brief Allergy Display	M	INPATIENT MEDICATIONS		
3860	PSJ LM DETAILED ALLERGY	Detailed Allergy/ADR List	A	INPATIENT MEDICATIONS	D EN^PSJLMDA	D EXIT^PSJLMDA S VALMBCK="R"
3861	PSJ LM SHOW PROFILE	View Profile	A	INPATIENT MEDICATIONS	K ^PS(53.45,+$G(DUZ),5),^PS(53.45,+$G(DUZ),6) D ENL^PSJO3 I "LSN"[PSJOL S PSJLMCON=1	S VALMBCK="Q" K ^PS(53.45,+$G(DUZ),5),^PS(53.45,+$G(DUZ),6)
3862	PSJU LM RENEW	Renew	A	INPATIENT MEDICATIONS	D:$$ASKDISP^PSGSICH1 OVRDISP^PSGSICH2($G(DFN),$G(PSJORD),3) D RENEW^PSJOE(DFN,PSJORD)	K ^TMP("PSJINTER",$J)
3863	PSJ LM HOLD	Hold	A	INPATIENT MEDICATIONS	D HOLD^PSJOE(DFN,PSJORD)	
3864	PSJU LM ACTIVITY LOG	Activity Logs	A	INPATIENT MEDICATIONS	D ^PSJHVARS,LOG^PSJOE(DFN,PSJORD)	D RESTORE^PSJHVARS
3865	PSJU LM COPY	Copy	A	INPATIENT MEDICATIONS	Q:$$ACTCLIN^PSJAC(DFN,PSJORD)  D COPY^PSJOE(DFN,PSJORD)	S VALMBCK="R"
3866	PSJU LM ACCEPT MENU		M	INPATIENT MEDICATIONS	;D:$D(PSGP)&($D(PSGORD)) INIT^PSJLMUDE(PSGP,PSGORD)	
3867	PSJI LM PENDING ACTION	IV Pending Order Actions	M	INPATIENT MEDICATIONS		
3868	PSJI LM FINISH	Finish	A	INPATIENT MEDICATIONS	S PSJINFIN=1 K ^TMP("PSJINTER",$J) D CWARN^PSJBCMA6($G(DFN),$G(PSJORD)),OVRDISF^PSGSICH2($G(DFN),$G(PSJORD),2) D FINISH^PSJLIFN D SETIVINT^PSGSICH1	K PSJINFIN,^TMP("PSJINTER",$J) D KILL^PSJBCMA5(+$G(PSJSYSP))
3869	PSJI LM DISCONTINUE	Discontinue	A	INPATIENT MEDICATIONS	D DC^PSJLIACT	
3870	PSJI LM EDIT	Edit	A	INPATIENT MEDICATIONS	D ASKOVR^PSGOEE($G(Y(1)),$G(PSJORD),.PSJSTARI) D EDIT^PSJLIACT	
3871	PSJU LM ACCEPT EDIT	Edit	A	INPATIENT MEDICATIONS	D EDIT^PSJOE1(1)	S VALMBCK="R"
3872	PSJI LM ACTIVE MENU	IV Active Order Actions	M	INPATIENT MEDICATIONS		
3873	PSJU LM VERIFY	Verify	A	INPATIENT MEDICATIONS	D EN^PSGOEV(PSJORD)	S VALMBCK="Q" D SETUDINT^PSGSICH1($G(PSJORD)) K ^TMP("PSJINTER",$J) D KILL^PSJBCMA5(+$G(PSJSYSP))
3874	PSJI PC RENEWAL	Renew	A	INPATIENT MEDICATIONS	D:$$ASKDISP^PSGSICH1 OVRDISP^PSGSICH2($G(DFN),$G(PSJORD),3) D R^PSJLIACT	D STOREINT^PSGSICH1 K ^TMP("PSJINTER",$J)
3875	PSJ PC IV LOG	Activity Logs	A	INPATIENT MEDICATIONS	D L^PSJLIACT	
3876	PSJI PC HOLD	Hold	A	INPATIENT MEDICATIONS	D H^PSJLIACT	
3877	PSJI PC ONCALL	On Call	A	INPATIENT MEDICATIONS	D O^PSJLIACT	
3878	PSJ SELECT ALLERGY	Select Allergy	A	INPATIENT MEDICATIONS	D SEL^PSJORDA	
3879	PSJ LM EDIT ALLERGY/ADR DATA	Enter/Edit Allergy/ADR Data	A	INPATIENT MEDICATIONS	D NEWALL^PSJLMUTL(DFN)	S VALMBCK="R" D INIT^PSJLMDA
3880	PSJ LM DETAILED ALLERGY MENU	ALLERGY/ADR LIST MENU	M	INPATIENT MEDICATIONS		
3881	PSJI LM ACTIVITY LOG	View Activity Log	A	INPATIENT MEDICATIONS	S PSIVLOG=1 D ENPR^PSIVVW1	K PSIVLOG
3882	PSJI LM LABEL LOG	View Label Log	A	INPATIENT MEDICATIONS	S PSIVLAB=1 D ENPR^PSIVVW1	K PSIVLAB
3883	PSJI LM LOG MENU	IV Profile Log Menu	M	INPATIENT MEDICATIONS		
3884	PSJ LM NEW SELECT ORDER		A		K ^TMP("PSJINTER",$J),PSJSTARI D KILL^PSJBCMA5(+$G(PSJSYSP)) D NEWSEL^PSJOE	D KILL^PSJBCMA5(+$G(PSJSYSP))
3885	PSJ LM MAR MENU	MAR Menu	M	INPATIENT MEDICATIONS	D ^PSJHVARS	D RESTORE^PSJHVARS S VALMBCK="R"
3886	PSJ LM PROFILE MENU	Patient Profiles	M	INPATIENT MEDICATIONS	D ^PSJHVARS	D RESTORE^PSJHVARS S VALMBCK="R"
3887	PSJI LM RETURNS	Returns/Destroyed Entry (IV)	A	INPATIENT MEDICATIONS	N PSJLMPRO D FULL^VALM1,^PSIVRD	S VALMBCK="R"
3888	PSJU LM RET	Report Returns (UD)	A	INPATIENT MEDICATIONS	N VAIN,VADM K PSGEFN D FULL^VALM1,^PSGRET	S VALMBCK="R"
3889	PSJ LM RETURNS/DESTROYED MENU	Returns/Destroyed Menu	M	INPATIENT MEDICATIONS	S PSJHIDFG=1	S VALMBCK="R" K PSJHIDFG
3890	PSJU LM PLDP	Enter Units Dispensed	A	INPATIENT MEDICATIONS	N VAIN,VADM D FULL^VALM1,^PSGPLDP	S VALMBCK="R"
3891	PSJU LM PLEUD	Extra Units Dispensed	A	INPATIENT MEDICATIONS	N VAIN,VADM K PSGEFN D FULL^VALM1,^PSGEUD	S VALMBCK="R"
3892	PSJU LM PL	Pick List	A	INPATIENT MEDICATIONS	N VAIN,VADM D FULL^VALM1,^PSGPL	S VALMBCK="R"
3893	PSJU LM PL MENU	Pick List Menu	M	INPATIENT MEDICATIONS	D ^PSJHVARS	D RESTORE^PSJHVARS S VALMBCK="R"
3894	PSJU LM LABEL	Label Print/Reprint	A	INPATIENT MEDICATIONS	N VAIN,VADM K PSGEFN D FULL^VALM1,^PSGL	S VALMBCK="R"
3895	PSJU LM AL	Align Labels (Unit Dose)	A	INPATIENT MEDICATIONS	N VAIN,VADM D FULL^VALM1,ENAL^PSGLBA	S VALMBCK="R"
3896	PSJI LM ALIGNMENT	Align Labels (IV)	A	INPATIENT MEDICATIONS	N VAIN,VADM D FULL^VALM1,^PSIVXU Q:$D(XQUIT)  D ^PSIVALN,ENIVKV^PSGSETU K I,Z,ZISI	S VALMBCK="R"
3897	PSJI LM LBLI	Individual Labels (IV)	A	INPATIENT MEDICATIONS	S PSJHIDFG=1 N PSJLMPRO D ^PSIVXU Q:$D(XQUIT)  S PSIVAC="PROL",PSIVBR="D ENLBLI^PSIVLBL1" D FULL^VALM1,ENCHS^PSIV,ENIVKV^PSGSETU K J,N,J2,P17,PS,PSIVAC,PSIVBR,PSIVCT,PSIVNOL,PSIVNOW,TN,ZQ7	S VALMBCK="R" K PSJHIDFG
3898	PSJI LM LBLS	Scheduled Labels (IV)	A	INPATIENT MEDICATIONS	N VAIN,VADM D ^PSIVXU Q:$D(XQUIT)  D FULL^VALM1,^PSIVLBL1,ENIVKV^PSGSETU	K I1 S VALMBCK="R"
3899	PSJI LM LBLR	Reprint Scheduled Labels (IV)	A	INPATIENT MEDICATIONS	N VAIN,VADM D FULL^VALM1,^PSIVRP	K I1 S VALMBCK="R"
3900	PSJ LM LABEL PRINT/REPRINT MENU	Label Print/Reprint	M	INPATIENT MEDICATIONS	D ^PSJHVARS N DRG	S VALMBCK="R" D RESTORE^PSJHVARS
3901	PSJ LM 24H MAR	24 Hour MAR	A	INPATIENT MEDICATIONS	N VAIN,VADM D FULL^VALM1,ENLM^PSGMAR	S VALMBCK="R"
3902	PSJ LM 7D MAR	7 Day MAR	A	INPATIENT MEDICATIONS	N VAIN,VADM S PSGMARDF=7 D FULL^VALM1,ENLM^PSGMMAR	S VALMBCK="R"
3903	PSJ LM 14D MAR	14 Day MAR	A	INPATIENT MEDICATIONS	N VADM,VAIN S PSGMARDF=14 D FULL^VALM1,ENLM^PSGMMAR	S VALMBCK="R"
3904	PSJ LM PAT PR	Inpatient Medications Profile	A	INPATIENT MEDICATIONS	N VAIN,VADM,PSJLM D FULL^VALM1,ENOR^PSJPR(PSGP)	S VALMBCK="R"
3905	PSJI LM PAT PR	IV Medications Profile	A	INPATIENT MEDICATIONS	N VAIN,VADM,PSJLM D FULL^VALM1,ENLM^PSIVPR	S VALMBCK="R"
3906	PSJU LM PAT PR	Unit Dose Medications Profile	A	INPATIENT MEDICATIONS	N VADM,VAIN,PSJLM D FULL^VALM1,ENLM^PSGPR	S VALMBCK="R"
3907	PSJ LM PNV JUMP	Jump to a Patient	A	INPATIENT MEDICATIONS	D FULL^VALM1,GOTOP^PSGVBWU	
3908	PSJ LM NEW ORDER FROM PROFILE	New Order Entry	A	INPATIENT MEDICATIONS	K PSJSTARI,^TMP("PSJINTER",$J) D KILL^PSJBCMA5(+$G(PSJSYSP)) K PSJLK S X=DFN_";DPT(" D LK^ORX2 S PSJLK=Y I Y D LMNEW^PSJOE0(DFN,PSJPROT)	D KILL^PSJBCMA5(+$G(PSJSYSP)) I PSJLK S X=DFN_";DPT(" D ULK^ORX2 D INIT^PSJLMHED(PSJPROT) S VALMBCK="Q"
3909	PSJ LM OTHER PHARMACY OPTIONS	Other Pharm Options	M	INPATIENT MEDICATIONS	D ^PSJHVARS N DRG	D RESTORE^PSJHVARS S VALMBCK="R"
3910	PSJU LM HIDDEN ACTIONS	UD Hidden Actions	M	INPATIENT MEDICATIONS		S VALMBCK="R"
3911	PSJU LM SPEED FINISH	Speed Finish	A	INPATIENT MEDICATIONS	D ^PSJHVARS D EN^PSGOESF	D RESTORE^PSJHVARS S VALMBCK="Q"
3912	PSJU LM SPEED RENEW	Speed Renew	A	INPATIENT MEDICATIONS	D ^PSJHVARS D EN^PSGOERS	D RESTORE^PSJHVARS S VALMBCK="Q"
3913	PSJU LM SPEED DISCONTINUE	Speed Discontinue	A	INPATIENT MEDICATIONS	D ^PSJHVARS D:'$G(PSJHIDFG) EN^PSGOECS	D RESTORE^PSJHVARS S VALMBCK="Q"
3914	PSJ PC IV ACCEPT	Accept	A	INPATIENT MEDICATIONS	D STOREINT^PSGSICH1 D ACCEPT^PSJLIACT D SETIVINT^PSGSICH1	D SETIVINT^PSGSICH1 K ^TMP("PSJINTER",$J),PSJSTARI
3915	PSJ PC IV AC/EDIT ACTION	IV ACCEPT EDIT ACTIONS	M	INPATIENT MEDICATIONS		Q:('$G(ON55)!($G(ON55)["P"))  N X S X=$G(^PS(55,DFN,"IV",+ON55,0)) I $P(X,U,2)="",($P(X,U,3)="") D DEL55^PSIVORE2
3916	PSJ LM OE MENU	ORDER ENTRY MENU	M	INPATIENT MEDICATIONS	K PSGEFN	W ""
3917	PSJU LM HIDDEN UD ACTIONS	Unit Dose Hidden Actions	M	INPATIENT MEDICATIONS		S VALMBCK="R"
3918	PSJ LM PHARMACY INTERVENTION MENU	Intervention Menu	M	INPATIENT MEDICATIONS		S VALMBCK="R"
3919	PSJ LM INTERVENTION NEW ENTRY	Enter Pharmacy Intervention	A	INPATIENT MEDICATIONS	D FULL^VALM1 F I=0:0 S DIC(0)="QEAML",DLAYGO=9009032.4,DIC="^APSPQA(32.4,",DIADD="" D ^DIC K DA,DR,DIADD K:Y=-1 X,DIC,DIADD,DA,DIE Q:Y=-1  S DA=+Y,DIE=DIC,DR="[PSO INTERVENTION NEW]" K DIC D ^DIE	S VALMBCK="R"
3920	PSJ LM INTERVENTION EDIT	Edit Pharmacy Intervention	A	INPATIENT MEDICATIONS	D FULL^VALM1 F I=0:0 S DIC(0)="QEAM",DIC="^APSPQA(32.4,",DIC("A")="Select INTERVENTION:" D ^DIC K:Y=-1 X,DIC,DA,DIE Q:Y=-1  S DA=+Y,DIE=DIC,DR="[PSO INTERVENTION EDIT]" D ^DIE	S VALMBCK="R"
3921	PSJ LM INTERVENTION PRINTOUT	Print Pharmacy Intervention	A	INPATIENT MEDICATIONS	D FULL^VALM1 S L=0,DIC="^APSPQA(32.4,",FLDS="[PSO INTERVENTIONS]",BY="[PSO INTERVENTIONS]" D EN1^DIP K L,DIC,FLDS,BY,Y	S VALMBCK="R"
3922	PSJ LM INTERVENTION DELETE	Delete Pharmacy Intervention	A	INPATIENT MEDICATIONS	D FULL^VALM1,^PSODELI	S VALMBCK="R"
3923	PSJ LM INTERVENTION VIEW	View Pharmacy Intervention	A	INPATIENT MEDICATIONS	D FULL^VALM1 S PSOVWI("DIC")="^APSPQA(32.4," D ^PSOVWI	S VALMBCK="R"
3924	PSJ LM AP1	Action Profile #1	A	INPATIENT MEDICATIONS	N VADM,VAIN D FULL^VALM1,ENLM^PSGAP	S VALMBCK="R"
3925	PSJ LM AP2	Action Profile #2	A	INPATIENT MEDICATIONS	N VADM,VAIN D FULL^VALM1,ENLM^PSGCAP	S VALMBCK="R"
3926	PSJ LM EXTP	Patient Profile (Extended)	A	INPATIENT MEDICATIONS	N VAIN,VADM,P,PSJLM S PSJEXTP=1 D FULL^VALM1,ENLM^PSJPR	K PSJEXTP S VALMBCK="R"
3927	PSJU LM PLRP	Reprint Pick List	A	INPATIENT MEDICATIONS	N VAIN,VADM D FULL^VALM1,^PSGPLRP	S VALMBCK="R"
3928	PSJU PLATCS	Send Pick List to ATC	A	INPATIENT MEDICATIONS	N VAIN,VADM D FULL^VALM1,^PSGTAP	S VALMBCK="R"
3929	PSJU LM PLUP	Update Pick List	A	INPATIENT MEDICATIONS	N VAIN,VADM D FULL^VALM1,^PSGPLUP	S VALMBCK="R"
3930	PSJ LM MDWS	Medications Due Worksheet	A	INPATIENT MEDICATIONS	N VAIN,VADM S PSGWD=PSJPWD D FULL^VALM1,ENLM^PSJMDWS	S VALMBCK="R"
3931	PSJ LM NEW SELECT ALLERGY		A	INPATIENT MEDICATIONS	D NEWSEL^PSJORDA	
3932	PSJ LM IV SELECT ORDER	Select Order	A	INPATIENT MEDICATIONS	K PSJSTARI D SELSO^PSIV	S VALMBCK="Q"
3933	PSJ LM IV OE MENU	IV ORDER ENTRY MENU	M	INPATIENT MEDICATIONS	K PSGEFN	
3934	PSJ LM IV NEW SELECT ORDER		A		K PSJSTARI D SELNUM^PSIV	
3935	PSJ LM EDIT NEW		A	INPATIENT MEDICATIONS	D EDIT^PSJOE(PSGP,PSJORD,0)	
3936	PSJU LM ACCEPT EDIT NEW		A	INPATIENT MEDICATIONS	D EDIT^PSJOE1(0)	S VALMBCK="R"
3937	PSJ LM BPI HIDDEN ACTIONS	Brief Patient Info Hidden Actions Menu	M	INPATIENT MEDICATIONS		S VALMBCK="R"
3938	PSJ LM PROFILE HIDDEN ACTIONS	Profile Hidden Actions Menu	M	INPATIENT MEDICATIONS		S VALMBCK="R"
3939	PSJ LM ORDER VIEW HIDDEN ACTIONS	Order View Hidden Actions Menu	M	INPATIENT MEDICATIONS		S VALMBCK="R"
3940	PSJU LM SPEED VERIFY	Speed Verify	A	INPATIENT MEDICATIONS	D ^PSJHVARS D EN^PSGOEVS	D RESTORE^PSJHVARS S VALMBCK="Q"
3941	PSJ LM PRINT OUTPATIENT PROFILE	Outpatient Prescriptions	A		D INPAT^PSOBUILD(PSGP)	S VALMBCK="R" H 1
3942	PSJU LM MARK NOT GIVE	Mark Not to be Given	A		D ^PSGOENG	
3943	PSJU LM MARK INCOMPLETE	Mark Incomplete	A		D ^PSGOEI	
3944	GMRCACT ADD NEW ORDERS	Add New Orders	A	CONSULT/REQUEST TRACKING	D SLCT1^ORQPT,EN^ORCMENU,AD^GMRCSLM1,HDR^GMRCSLM,INIT^GMRCSLM	D EXIT^GMRCSLMA("R")
3945	GMRCACT DETAILED DISPLAY	Detailed Display 	A	CONSULT/REQUEST TRACKING	D EN^GMRCSLDT,ENTRY^GMRCSLMA("H")	D EXIT^GMRCSLDT,EXIT^GMRCSLMA("R")
3946	GMRCACT FORWARD	Forward	A	CONSULT/REQUEST TRACKING	D FR^GMRCAFRD("") S:$D(GMRCSS) GMRCDG=GMRCSS D:$D(GMRCDG) SERV1^GMRCASV D ENTRY^GMRCSLMA("HL")	D EXIT^GMRCSLMA("R")
3947	GMRCACT PHARMACY PKG MENU	Pharmacy/TPN Interface Menu	Q			
3948	GMRC TRK MAIN PROTOCOL	Main protocol for List Manager Consults/Request tracking	M		K GMRCOER D ^GMRCMENU	
3949	GMRCACT TRK SELECT SERVICE	List Manager protocol: Select new service for tracking display	A		D SS^GMRCSLM S:$D(GMRCQUT) VALMBCK="R" Q:$D(GMRCQUT)  D AD^GMRCSLM1,INIT^GMRCSLM,HDR^GMRCSLM S VALMBCK="R"	D:$D(GMRC("NMBR")) RESET^GMRCSLMV(GMRC("NMBR")) K:$D(GMRC("NMBR")) GMRC("NMBR")
3950	GMRCACT TRK DATE CHANGE	Date Range	A	CONSULT/REQUEST TRACKING	D ^GMRCSPD,SELEXIT^GMRCSLMA	D EXIT^GMRCSLMA("R")
