protocol_name	protocol_package	action_kind	callee_tag	callee_routine	call_kind	ref_count
FSC INSTALLS SITE		entry	INSTALLS	FSCLMP	do	1
FSC LIST ADD		entry	LIST	FSCLMP	do	1
FSC LIST BATCH		entry	LIST	FSCLMP	do	1
FSC LIST CHANGE		entry	LIST	FSCLMP	do	1
FSC LIST EDIT		entry	LIST	FSCLMP	do	1
FSC LIST NEW		entry	LIST	FSCLMP	do	1
FSC LIST NOTIFY		entry	LIST	FSCLMP	do	1
FSC LIST QUERY		entry	LIST	FSCLMP	do	1
FSC LIST REMOVE		entry	LIST	FSCLMP	do	1
FSC LIST SAVE		entry	LIST	FSCLMP	do	1
FSC LIST SELECT		entry	LIST	FSCLMP	do	1
FSC LIST SORT		entry	LIST	FSCLMP	do	1
FSC LIST VIEW		entry	LIST	FSCLMP	do	1
FSC MODIFY CHANGE		entry	MODIFY	FSCLMP	do	1
FSC MODIFY EDIT		entry	MODIFY	FSCLMP	do	1
FSC MODIFY NEW		entry	MODIFY	FSCLMP	do	1
FSC MODIFY QUERY		entry	MODIFY	FSCLMP	do	1
FSC MODIFY REBUILD		entry	MODIFY	FSCLMP	do	1
FSC MODIFY SAVE		entry	MODIFY	FSCLMP	do	1
FSC VIEW BATCH		entry	VIEW	FSCLMP	do	1
FSC VIEW EDIT		entry	VIEW	FSCLMP	do	1
FSC VIEW FORMAT		entry	VIEW	FSCLMP	do	1
FSC VIEW GOTO		entry	VIEW	FSCLMP	do	1
FSC VIEW NEW		entry	VIEW	FSCLMP	do	1
FSC VIEW NOTIFY		entry	VIEW	FSCLMP	do	1
GI ENDOSCOPIC PROCEDURE	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMPL ANNOTATE		entry	NOTES	GMPL	do	1
GMPL CODE ICD SEARCH	PROBLEM LIST	entry	EDIT	GMPLCODE	do	1
GMPL DELETE	PROBLEM LIST	entry	DELETE	GMPL	do	1
GMPL DETAILED DISPLAY	PROBLEM LIST	entry	EXPAND	GMPL	do	1
GMPL DT CONTINUE	PROBLEM LIST	entry	EN	GMPLDISP	do	1
GMPL EDIT ICD	PROBLEM LIST	entry	ICD	GMPLEDT1	do	1
GMPL EDIT ICD	PROBLEM LIST	exit	CK	GMPLEDT3	do	1
GMPL EDIT NEW NOTE	PROBLEM LIST	entry	NOTE	GMPLEDT1	do	1
GMPL EDIT NEW NOTE	PROBLEM LIST	exit	CK	GMPLEDT3	do	1
GMPL EDIT NOTES	PROBLEM LIST	entry	NTES	GMPLEDT4	do	1
GMPL EDIT NOTES	PROBLEM LIST	exit	CK	GMPLEDT3	do	1
GMPL EDIT ONSET	PROBLEM LIST	entry	ONSET	GMPLEDT1	do	1
GMPL EDIT ONSET	PROBLEM LIST	exit	CK	GMPLEDT3	do	1
GMPL EDIT PROBLEM	PROBLEM LIST	entry	EDIT	GMPL	do	1
GMPL EDIT PROVIDER	PROBLEM LIST	entry	PROV	GMPLEDT1	do	1
GMPL EDIT PROVIDER	PROBLEM LIST	exit	CK	GMPLEDT3	do	1
GMPL EDIT RECORDED	PROBLEM LIST	entry	RECORDED	GMPLEDT1	do	1
GMPL EDIT RECORDED	PROBLEM LIST	exit	CK	GMPLEDT3	do	1
GMPL EDIT REFORMULATE		entry	TERM	GMPLEDT1	do	1
GMPL EDIT REFORMULATE		exit	CK	GMPLEDT3	do	1
GMPL EDIT REMOVE	PROBLEM LIST	entry	DELETE	GMPLEDT2	do	1
GMPL EDIT SAVE	PROBLEM LIST	entry	EN	GMPLSAVE	do	1
GMPL EDIT SC	PROBLEM LIST	entry	SC	GMPLEDT1	do	1
GMPL EDIT SC	PROBLEM LIST	exit	CK	GMPLEDT3	do	1
GMPL EDIT SERVICE	PROBLEM LIST	entry	SOURCE	GMPLEDT1	do	1
GMPL EDIT SERVICE	PROBLEM LIST	exit	CK	GMPLEDT3	do	1
GMPL EDIT SP	PROBLEM LIST	entry	SP	GMPLEDT1	do	1
GMPL EDIT SP	PROBLEM LIST	exit	CK	GMPLEDT3	do	1
GMPL EDIT STATUS	PROBLEM LIST	entry	STATUS	GMPLEDT1	do	1
GMPL EDIT STATUS	PROBLEM LIST	exit	CK	GMPLEDT3	do	1
GMPL EDIT VERIFY	PROBLEM LIST	entry	VERIFY	GMPLEDT2	do	1
GMPL EDIT VERIFY	PROBLEM LIST	exit	CK	GMPLEDT3	do	1
GMPL INACTIVATE		entry	STATUS	GMPL	do	1
GMPL LIST CLU	PROBLEM LIST	entry	CLU	GMPLMENU	do	1
GMPL LIST CLU	PROBLEM LIST	exit	CK	GMPLMENU	do	1
GMPL LIST SELECT ITEM	PROBLEM LIST	entry	ITEM	GMPLMENU	do	1
GMPL LIST SELECT ITEM	PROBLEM LIST	exit	CK	GMPLMENU	do	1
GMPL MENU ADD GROUP	PROBLEM LIST	entry	ADD	GMPLBLD	do	1
GMPL MENU ADD PROBLEM	PROBLEM LIST	entry	ADD	GMPLBLDC	do	1
GMPL MENU ASSIGN LIST	PROBLEM LIST	entry	ASSIGN	GMPLBLD2	do	1
GMPL MENU COPY GROUP	PROBLEM LIST	entry	COPY	GMPLBLDC	do	1
GMPL MENU CREATE GROUP	PROBLEM LIST	entry	EDIT	GMPLBLD	do	1
GMPL MENU CREATE GROUP	PROBLEM LIST	exit	BUILD	GMPLBLD	do	1
GMPL MENU DELETE GROUP	PROBLEM LIST	entry	DELETE	GMPLBLD2	do	1
GMPL MENU EDIT GROUP DISPLAY	PROBLEM LIST	entry	EDIT	GMPLBLD1	do	1
GMPL MENU EDIT PROBLEM	PROBLEM LIST	entry	EDIT	GMPLBLDC	do	1
GMPL MENU NEW GROUP	PROBLEM LIST	entry	NEWGRP	GMPLBLD2	do	1
GMPL MENU NEW LIST	PROBLEM LIST	entry	NEWLST	GMPLBLD2	do	1
GMPL MENU REMOVE GROUP	PROBLEM LIST	entry	REMOVE	GMPLBLD	do	1
GMPL MENU REMOVE PROBLEM	PROBLEM LIST	entry	REMOVE	GMPLBLDC	do	1
GMPL MENU RESEQUENCE GROUPS	PROBLEM LIST	entry	RESEQ	GMPLBLD1	do	1
GMPL MENU RESEQUENCE GROUPS	PROBLEM LIST	exit	BUILD	GMPLBLD	do	1
GMPL MENU RESEQUENCE PROBLEMS	PROBLEM LIST	entry	RESEQ	GMPLBLD1	do	1
GMPL MENU RESEQUENCE PROBLEMS	PROBLEM LIST	exit	BUILD	GMPLBLDC	do	1
GMPL MENU SAVE GROUP	PROBLEM LIST	entry	SAVE	GMPLBLD2	do	1
GMPL MENU SAVE GROUP	PROBLEM LIST	exit	HDR	GMPLBLDC	do	1
GMPL MENU SAVE LIST	PROBLEM LIST	entry	SAVE	GMPLBLD2	do	1
GMPL MENU SAVE LIST	PROBLEM LIST	exit	HDR	GMPLBLD	do	1
GMPL MENU VIEW GROUP	PROBLEM LIST	entry	MSG	GMPLX	func	1
GMPL MENU VIEW GROUP	PROBLEM LIST	exit	BUILD	GMPLBLDC	do	1
GMPL MENU VIEW LIST	PROBLEM LIST	entry	MSG	GMPLX	func	1
GMPL MENU VIEW LIST	PROBLEM LIST	exit	BUILD	GMPLBLD	do	1
GMPL NEW PROBLEM		entry	ADD	GMPL	do	1
GMPL OE DATA ENTRY	PROBLEM LIST	entry	DE	GMPL	do	1
GMPL OE DATA ENTRY	PROBLEM LIST	entry	DEM	VADPT	do	1
GMPL OE PROBLEM LIST	PROBLEM LIST	entry	EN	GMPL	do	1
GMPL OE PROBLEM LIST	PROBLEM LIST	entry	DEM	VADPT	do	1
GMPL PATIENT		entry	NEWPAT	GMPLMGR1	do	1
GMPL PRINT	PROBLEM LIST	entry	EN	GMPLPRNT	do	1
GMPL PRINT LIST	PROBLEM LIST	entry	EN1	GMPLPRNT	do	1
GMPL SELECTION LIST CSV EVENT	PROBLEM LIST	entry	CSVPEP	GMPLBLCK	do	1
GMPL UP ADD ITEM	PROBLEM LIST	entry	ADD	GMPLPRF1	do	1
GMPL UP DELETE VIEW	PROBLEM LIST	entry	DELETE	GMPLPRF1	do	1
GMPL UP REMOVE ITEM	PROBLEM LIST	entry	REMOVE	GMPLPRF1	do	1
GMPL UP SAVE VIEW	PROBLEM LIST	entry	SAVE	GMPLPRF1	do	1
GMPL UP SWITCH	PROBLEM LIST	entry	SWITCH	GMPLPRF1	do	1
GMPL VERIFY	PROBLEM LIST	entry	VERIFY	GMPL	do	1
GMPL VIEW	PROBLEM LIST	entry	ENVIEW	GMPLMGR2	do	1
GMPL VIEW	PROBLEM LIST	exit	EXVIEW	GMPLMGR2	do	1
GMPL VIEW CLINIC	PROBLEM LIST	entry	NEWCLIN	GMPLMGR1	do	1
GMPL VIEW INCLUDE INACTIVE	PROBLEM LIST	entry	INACTIVE	GMPLMGR1	do	1
GMPL VIEW PROVIDER	PROBLEM LIST	entry	NEWPROV	GMPLMGR1	do	1
GMPL VIEW RESTORE	PROBLEM LIST	entry	VIEW	GMPLX1	func	1
GMPL VIEW SERVICE	PROBLEM LIST	entry	NEWSRV	GMPLMGR1	do	1
GMPL VIEW SWITCH	PROBLEM LIST	entry	CHGCAP	VALM	do	1
GMRA ASSESS DET ALL EIE	ADVERSE REACTION TRACKING	entry	ALLEE	GMRAFA1	do	1
GMRA ASSESS DET ASSESSMENT	ADVERSE REACTION TRACKING	entry	UASSESS	GMRAFA1	do	1
GMRA ASSESS DET REVIEW	ADVERSE REACTION TRACKING	entry	RR	GMRAFA1	do	1
GMRA ASSESS SELECT PATIENT	ADVERSE REACTION TRACKING	entry	PATIENT	GMRAFA	do	1
GMRA FIX ADD/EDIT ALLERGY FILE		entry	AEA	GMRAFX	do	1
GMRA FIX ADD/EDIT ALLERGY FILE		exit	DESELECT	GMRAFX	do	1
GMRA FIX ADD/EDIT ALLERGY FILE IN DETAIL		entry	AEA	GMRAFX	do	1
GMRA FIX ADD/EDIT ALLERGY FILE IN DETAIL		exit	DESELECT	GMRAFX1	do	1
GMRA FIX DETAIL IN DETAIL		entry	DSPREACT	GMRAFX3	do	1
GMRA FIX DETAIL IN DETAIL		exit	DESELECT	GMRAFX1	do	1
GMRA FIX DETAIL LIST		entry	EN	VALM	do	1
GMRA FIX DETAIL LIST		exit	DESELECT	GMRAFX	do	1
GMRA FIX DETAIL MENU		entry	DET	GMRAFX1	do	1
GMRA FIX ENTERED IN ERROR		entry	PROCESS	GMRAFX	do	1
GMRA FIX ENTERED IN ERROR		exit	DESELECT	GMRAFX	do	1
GMRA FIX ENTERED IN ERROR IN DETAIL		entry	PROCESS	GMRAFX1	do	1
GMRA FIX ENTERED IN ERROR IN DETAIL		exit	DESELECT	GMRAFX1	do	1
GMRA FIX FREE TEXT LIST		entry	CHKSEL	GMRAFX	do	1
GMRA FIX FREE TEXT LIST		entry	LIST	GMRAFX	do	1
GMRA FIX PATIENT A/AR EDIT IN DETAIL		entry	AR	GMRAFX3	do	1
GMRA FIX PATIENT A/AR EDIT IN DETAIL		exit	DESELECT	GMRAFX1	do	1
GMRA FIX UPDATE REACTANT		entry	PROCESS	GMRAFX	do	1
GMRA FIX UPDATE REACTANT		exit	DESELECT	GMRAFX	do	1
GMRA FIX UPDATE REACTANT IN DETAIL		entry	PROCESS	GMRAFX1	do	1
GMRA FIX UPDATE REACTANT IN DETAIL		exit	DESELECT	GMRAFX1	do	1
GMRA RECEIVE		entry	EN1	GMRAOR4	do	1
GMRADGPM MARK CHART	ADVERSE REACTION TRACKING	entry	EN1	GMRADGMV	do	1
GMRAOR ALLERGY ENTER/EDIT	ADVERSE REACTION TRACKING	entry	EN2	GMRAPEM0	do	1
GMRC COLUMN WIDTH MESSAGE	CONSULT/REQUEST TRACKING	entry	PWIDTH	GMRCPC	do	1
GMRC COMP STAT SELECT SERVICE	CONSULT/REQUEST TRACKING	entry	FULL	VALM1	do	1
GMRC CONSULTS TO CCRA		entry	EN	GMRCCCRA	do	1
GMRC FEE PARAM ADD	CONSULT/REQUEST TRACKING	entry	ADD	GMRCFPA	do	1
GMRC FEE PARAM QUIT	CONSULT/REQUEST TRACKING	entry	EXIT	GMRCFPA	do	1
GMRC FEE PARAM REMOVE	CONSULT/REQUEST TRACKING	entry	REMOVE	GMRCFPA	do	1
GMRC FEE PARAM SAVE	CONSULT/REQUEST TRACKING	entry	SAVE	GMRCFPA	do	1
GMRC IF CHANGE VIEW	CONSULT/REQUEST TRACKING	entry	DATA	GMRCITR	do	1
GMRC IF CHANGE VIEW	CONSULT/REQUEST TRACKING	entry	VIEW	GMRCITR	do	1
GMRC IF COLUMN WIDTH MESSAGE	CONSULT/REQUEST TRACKING	entry	PWIDTH	GMRCIR	do	1
GMRC IF CONSLTS DESCRIPTION	CONSULT/REQUEST TRACKING	entry	DESC	GMRCIR	do	1
GMRC IF CONSLTS SELECT NUMBERED	CONSULT/REQUEST TRACKING	entry	NUMBER	GMRCPC1	do	1
GMRC IF CONSLTS SELECT NUMBERED	CONSULT/REQUEST TRACKING	entry	ENORLM	GMRCSTLM	do	1
GMRC IF CONSLTS SELECT SERVICE	CONSULT/REQUEST TRACKING	entry	EN	GMRCSTLM	do	1
GMRC IF CONSLTS SELECT SERVICE	CONSULT/REQUEST TRACKING	entry	ENORLM	GMRCSTLM	do	1
GMRC IF CONSLTS SELECT STATUS	CONSULT/REQUEST TRACKING	entry	NEWSTS	GMRCPC1	do	1
GMRC IF CONSLTS SELECT STATUS	CONSULT/REQUEST TRACKING	entry	ENORLM	GMRCSTLM	do	1
GMRC IF DETAILED DISPLAY	CONSULT/REQUEST TRACKING	entry	SELECT	GMRCITR	do	1
GMRC IF ED BKG STRT	CONSULT/REQUEST TRACKING	entry	EDSTRT	GMRCIBKM	do	1
GMRC IF MRK TRANSACTION COMP	CONSULT/REQUEST TRACKING	entry	MKCOMP	GMRCINC	do	1
GMRC IF REFRESH BKG PAR	CONSULT/REQUEST TRACKING	entry	REFRESH	GMRCIBKM	do	1
GMRC IF RETRANSMIT ACTIVITY	CONSULT/REQUEST TRACKING	entry	RETRAN	GMRCINC	do	1
GMRC IF SELECT NEW CONSULT	CONSULT/REQUEST TRACKING	entry	NEWCSLT	GMRCINC	do	1
GMRC MGR ACTIONS		exit	EXIT	GMRCMGR	do	1
GMRC OUTSTD CONSLTS SELECT NUMBERED		entry	NUMBER	GMRCPC1	do	1
GMRC OUTSTD CONSLTS SELECT NUMBERED		entry	ENORLM	GMRCSTLM	do	1
GMRC OUTSTD CONSLTS SELECT SERVICE		entry	ENORLM	GMRCSTLM	do	1
GMRC OUTSTD CONSLTS SELECT SERVICE		entry	FULL	VALM1	do	1
GMRC OUTSTD CONSLTS SELECT STATUS		entry	NEWSTS	GMRCPC1	do	1
GMRC OUTSTD CONSLTS SELECT STATUS		entry	ENORLM	GMRCSTLM	do	1
GMRC PRINT CONSULTS PROTOCOLS		exit	EXIT	GMRCPP	do	1
GMRC QC CONSULTS/REQUESTS PENDING RESOLUTION		exit	KILL	VALM10	do	1
GMRC QC SELECT SERVICE	CONSULT/REQUEST TRACKING	entry	INIT	GMRCQC	do	1
GMRC QC SELECT SERVICE	CONSULT/REQUEST TRACKING	entry	FULL	VALM1	do	1
GMRC QC STATISTICS PRINT		entry	PRNT	GMRCSTU	do	1
GMRC RECEIVE		entry	EN	GMRCHL7A	do	1
GMRC SD CONSLTS SELECT SERVICE	CONSULT/REQUEST TRACKING	entry	SERV	GMRCONS1	do	1
GMRC SD CONSLTS SELECT SERVICE	CONSULT/REQUEST TRACKING	entry	START	GMRCONS1	do	1
GMRC SD CONSLTS SELECT STATUS	CONSULT/REQUEST TRACKING	entry	NEWSTS	GMRCONS3	do	1
GMRC SELECT ITEM	CONSULT/REQUEST TRACKING	entry	SET	GMRCSLMV	do	1
GMRC SIGNED CONSULT DST	CONSULT/REQUEST TRACKING	entry	PROT	GMRCDST	do	1
GMRC TRK MAIN PROTOCOL		entry		GMRCMENU	do	1
GMRCACT ADD	CONSULT/REQUEST TRACKING	entry	AD	GMRCA1	do	1
GMRCACT ADD NEW ORDERS	CONSULT/REQUEST TRACKING	entry	SLCT1	ORQPT	do	1
GMRCACT ADD NEW ORDERS	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACT ADD PHARMACY CONSULT REQUEST		entry	SLCT1	ORQPT	do	1
GMRCACT ADD PHARMACY CONSULT REQUEST		exit	RESET	GMRCSLMV	do	1
GMRCACT ASSOCIATE RESULTS	CONSULT/REQUEST TRACKING	entry	AR	GMRCMED	do	1
GMRCACT ASSOCIATE RESULTS	CONSULT/REQUEST TRACKING	exit	REFRESH	GMRCMED	do	1
GMRCACT CANCEL REQUEST	CONSULT/REQUEST TRACKING	entry	DC	GMRCA1	do	1
GMRCACT CANCEL REQUEST	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACT COMMENT ORDERS	CONSULT/REQUEST TRACKING	entry	COMMENT	GMRCA1	do	1
GMRCACT COMMENT ORDERS	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACT COMPLETE	CONSULT/REQUEST TRACKING	entry	ENTER	GMRCTIU	do	1
GMRCACT COMPLETE	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACT CWAD DISPLAY	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACT DETAIL DISPLAY	CONSULT/REQUEST TRACKING	entry	DT	GMRCA1	do	1
GMRCACT DETAILED DISPLAY	CONSULT/REQUEST TRACKING	entry	EN	GMRCSLDT	do	1
GMRCACT DETAILED DISPLAY	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLDT	do	1
GMRCACT DISASSOC MED RSLT	CONSULT/REQUEST TRACKING	entry	FULL	VALM1	do	1
GMRCACT DISASSOC MED RSLT	CONSULT/REQUEST TRACKING	exit	REFRESH	GMRCDIS	do	1
GMRCACT DISCONTINUE	CONSULT/REQUEST TRACKING	entry	DC	GMRCA1	do	1
GMRCACT DISCONTINUE	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACT DISPLAY MED RESULT	CONSULT/REQUEST TRACKING	entry	DISPRES	GMRCMED	do	1
GMRCACT EDIT FIELD	CONSULT/REQUEST TRACKING	entry	FULL	VALM1	do	1
GMRCACT EDIT/RESUBMIT CONSULT	CONSULT/REQUEST TRACKING	entry	EDTSUB	GMRCA1	do	1
GMRCACT EDIT/RESUBMIT CONSULT	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACT FORWARD	CONSULT/REQUEST TRACKING	entry	FR	GMRCAFRD	do	1
GMRCACT FORWARD	CONSULT/REQUEST TRACKING	entry	SERV1	GMRCASV	do	1
GMRCACT FORWARD	CONSULT/REQUEST TRACKING	entry	ENTRY	GMRCSLMA	do	1
GMRCACT FORWARD	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACT MAKE ADDENDUM	CONSULT/REQUEST TRACKING	entry	ADDEND	GMRCTIU	do	1
GMRCACT MAKE ADDENDUM	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACT NEW PATIENT	CONSULT/REQUEST TRACKING	entry	INIT	GMRCSLM	do	1
GMRCACT NEW PATIENT	CONSULT/REQUEST TRACKING	entry	SP	GMRCSLM	do	1
GMRCACT PRINT CONSULT FORM	CONSULT/REQUEST TRACKING	entry	EN	GMRCP5	do	1
GMRCACT PRINT CONSULT FORM	CONSULT/REQUEST TRACKING	entry	SEL	GMRCP5	do	1
GMRCACT PRINT CONSULT FORM	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACT PRINT PHARMACY CONSULT FORM		entry	PS	GMRCA1	do	1
GMRCACT RECEIVED REQUEST	CONSULT/REQUEST TRACKING	entry	RC	GMRCA1	do	1
GMRCACT RECEIVED REQUEST	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACT REMOVE MED RESULT	CONSULT/REQUEST TRACKING	entry	DIS	GMRCDIS	do	1
GMRCACT REMOVE MED RESULT	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACT REROUTE	CONSULT/REQUEST TRACKING	entry	FR	GMRCAFR	do	1
GMRCACT RESUBMIT DENIED CONSULT	CONSULT/REQUEST TRACKING	entry	EN	GMRCEDT2	do	1
GMRCACT RESULTS DISPLAY	CONSULT/REQUEST TRACKING	entry	RT	GMRCA1	do	1
GMRCACT RESULTS DISPLAY	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACT SCHEDULED REQUEST	CONSULT/REQUEST TRACKING	entry	RC	GMRCA1	do	1
GMRCACT SCHEDULED REQUEST	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACT SELECT MED RESULT	CONSULT/REQUEST TRACKING	entry	SET	GMRCMED	do	1
GMRCACT SELECT SERVICE	CONSULT/REQUEST TRACKING	entry	SS	GMRCSLM	do	1
GMRCACT SELECT SERVICE	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACT SELECT STATUS	CONSULT/REQUEST TRACKING	entry	ST	GMRCA1	do	1
GMRCACT SIGNIFICANT FINDINGS	CONSULT/REQUEST TRACKING	entry	SF	GMRCASF	do	1
GMRCACT SIGNIFICANT FINDINGS	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACT TRK DATE CHANGE	CONSULT/REQUEST TRACKING	entry		GMRCSPD	do	1
GMRCACT TRK DATE CHANGE	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACT TRK MEDICINE SELECT PATIENT		entry	SPEN	GMRCMCP	do	1
GMRCACT TRK MEDICINE SELECT PATIENT		entry	INIT	GMRCMP	do	1
GMRCACT TRK MEDICINE SELECT PATIENT		exit	RESET	GMRCSLMV	do	1
GMRCACT TRK MEDICINE SELECT PROCEDURE		entry	ENP	GMRCMCP	do	1
GMRCACT TRK MEDICINE SELECT PROCEDURE		exit	RESET	GMRCSLMV	do	1
GMRCACT TRK PHARMACY SELECT PATIENT		entry	EN	GMRCPX	do	1
GMRCACT TRK PHARMACY SELECT PATIENT		entry	INIT	GMRCPX	do	1
GMRCACT TRK PHARMACY SELECT PATIENT		exit	RESET	GMRCSLMV	do	1
GMRCACT TRK SELECT PATIENT		entry	SP	GMRCSLM	do	1
GMRCACT TRK SELECT PATIENT		entry	CLEAN	VALM10	do	1
GMRCACT TRK SELECT PATIENT		exit	RESET	GMRCSLMV	do	1
GMRCACT TRK SELECT SERVICE		entry	SS	GMRCSLM	do	1
GMRCACT TRK SELECT SERVICE		entry	AD	GMRCSLM1	do	1
GMRCACT TRK SELECT SERVICE		exit	RESET	GMRCSLMV	do	1
GMRCACT VIEW BY STATUS	CONSULT/REQUEST TRACKING	entry	EN	GMRCSTAT	do	1
GMRCACT VIEW BY STATUS	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCACTM ALERT SERVICE ACTIONS	CONSULT/REQUEST TRACKING	entry	INIT	GMRCALRT	do	1
GMRCACTM CHANGE VIEW	CONSULT/REQUEST TRACKING	exit	EXIT	GMRCSLMA	do	1
GMRCADM EDIT ACTION	CONSULT/REQUEST TRACKING	entry	SELACT	GMRCAD31	do	1
GMRCADM SELECT NEW CSLT	CONSULT/REQUEST TRACKING	entry	NEWCSLT	GMRCAD31	do	1
GMRCOR CONSULT		entry	EN	GMRCP	do	1
GMRCOR REQUEST		entry	EN	GMRCP	do	1
GMRCORZ CONSULT ORDER	ORDER ENTRY/RESULTS REPORTING	entry	DEN	ORGX	do	1
GMRCORZ CONSULT ORDER	ORDER ENTRY/RESULTS REPORTING	exit	DEX	ORGX	do	1
GMRCR ATRIAL LEAD IMPLANT	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR BONE MARROW ASPIRATE	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR BONE MARROW BIOPSY	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR CATHETERIZATION	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR ECHO	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR EEG	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR EKG	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR EKG REQUEST	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR ELECTROCARDIOGRAM	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR ENDOSCOPY	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR ENDOSCOPY II	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR ERCP	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR EXERCISE TOLERANCE TEST	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR HOLTER	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR LARYNGOSCOPY	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR LAVAGE	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR PARACENTESIS	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR SAMPLE PROCEDURE	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR SPUTUM INDUCTION X3 FOR AFB	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCR UGI	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCT CARDIOLOGY	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCT CONSULT TO CARDIOLOGY SERVICE	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCT EYE GLASSES		entry	EN	GMRCP	do	1
GMRCT GMRCTZ HOME OXYGEN CONSULT		entry	EN	GMRCP	do	1
GMRCT IN DEPARTMENT	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCT PHYSICAL THERAPY	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCT PULMONARY	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCT SAMPLE CONSULT TYPE		entry	EN	GMRCP	do	1
GMRCT SOCIAL WORK	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCT SOCIAL WORK CONSULT	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCT SURGERY	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCT TPN		entry	EN	GMRCP	do	1
GMRCT WEST HAVEN CONSULT	CONSULT/REQUEST TRACKING	entry	EN	GMRCP	do	1
GMRCU SELECT DEF REAS PATIENT	CONSULT/REQUEST TRACKING	entry	SELPT	GMRCDRFR	do	1
GMRCU SELECT DEF REAS PROC	CONSULT/REQUEST TRACKING	entry	SELPROC	GMRCDRFR	do	1
GMRCU SELECT DEF REASON SERV	CONSULT/REQUEST TRACKING	entry	SELSS	GMRCDRFR	do	1
GMRCU SELECT NOTIF SERV	CONSULT/REQUEST TRACKING	entry	SELSS	GMRCNOTF	do	1
GMRVOR DGPM	GEN. MED. REC. - VITALS	entry	EN4	GMRVORDG	do	1
GMRVORADMIT V/M	GEN. MED. REC. - VITALS	entry	EN1	GMRVORE0	do	1
GMRVORB/P	GEN. MED. REC. - VITALS	entry	EN1	GMRVORE0	do	1
GMRVORCG	GEN. MED. REC. - VITALS	entry	EN1	GMRVORE0	do	1
GMRVORCVP	GEN. MED. REC. - VITALS	entry	EN1	GMRVORE0	do	1
