package	kind	file_number	chunk	entity_name	source_path	byte_size
Equipment Turn-In Request	file	413		EQUIPMENT REQUEST	/opt/VistA-M/Packages/Equipment Turn-In Request/Globals/413+EQUIPMENT REQUEST.zwr	82
Equipment Turn-In Request	file	413.1		TURN-IN REQUEST	/opt/VistA-M/Packages/Equipment Turn-In Request/Globals/413.1+TURN-IN REQUEST.zwr	81
Equipment Turn-In Request	file	413.2		EQUIPMENT COMMITTEE	/opt/VistA-M/Packages/Equipment Turn-In Request/Globals/413.2+EQUIPMENT COMMITTEE.zwr	88
Equipment Turn-In Request	file	413.3		CONCURRING OFFICIALS	/opt/VistA-M/Packages/Equipment Turn-In Request/Globals/413.3+CONCURRING OFFICIALS.zwr	91
Equipment Turn-In Request	file	413.4		SPECIAL HANDLING CODES	/opt/VistA-M/Packages/Equipment Turn-In Request/Globals/413.4+SPECIAL HANDLING CODES.zwr	934
Equipment Turn-In Request	file	413.5		NX STATUS	/opt/VistA-M/Packages/Equipment Turn-In Request/Globals/413.5+NX STATUS.zwr	3520
Equipment Turn-In Request	file	413.7		COUNTER	/opt/VistA-M/Packages/Equipment Turn-In Request/Globals/413.7+COUNTER.zwr	64
Event Capture	file	720.1		EVENT CAPTURE LOG	/opt/VistA-M/Packages/Event Capture/Globals/720.1+EVENT CAPTURE LOG.zwr	140
Event Capture	file	720.3		EC EVENT CODE SCREENS	/opt/VistA-M/Packages/Event Capture/Globals/720.3+EC EVENT CODE SCREENS.zwr	376
Event Capture	file	720.4		EC PROCEDURE REASON	/opt/VistA-M/Packages/Event Capture/Globals/720.4+EC PROCEDURE REASON.zwr	2806
Event Capture	file	720.5		EC EVENT CODE SCREENS-PROC REASON LINK	/opt/VistA-M/Packages/Event Capture/Globals/720.5+EC EVENT CODE SCREENS-PROC REASON LINK.zwr	121
Event Capture	file	721		EVENT CAPTURE PATIENT	/opt/VistA-M/Packages/Event Capture/Globals/721+EVENT CAPTURE PATIENT.zwr	84
Event Capture	file	722		EVENT CAPTURE PROVIDER	/opt/VistA-M/Packages/Event Capture/Globals/722+EVENT CAPTURE PROVIDER.zwr	90
Event Capture	file	723		MEDICAL SPECIALTY	/opt/VistA-M/Packages/Event Capture/Globals/723+MEDICAL SPECIALTY.zwr	6287
Event Capture	file	724		DSS UNIT	/opt/VistA-M/Packages/Event Capture/Globals/724+DSS UNIT.zwr	301
Event Capture	file	725		EC NATIONAL PROCEDURE	/opt/VistA-M/Packages/Event Capture/Globals/725+EC NATIONAL PROCEDURE.zwr	635260
Event Capture	file	726		EVENT CAPTURE CATEGORY	/opt/VistA-M/Packages/Event Capture/Globals/726+EVENT CAPTURE CATEGORY.zwr	159
Event Driven Reporting	global			EDR	/opt/VistA-M/Packages/Event Driven Reporting/Globals/EDR.zwr	36
Event Driven Reporting	global			EDRUTIL	/opt/VistA-M/Packages/Event Driven Reporting/Globals/EDRUTIL.zwr	66670
Fee Basis	file	161		FEE BASIS PATIENT	/opt/VistA-M/Packages/Fee Basis/Globals/161+FEE BASIS PATIENT.zwr	2428
Fee Basis	file	161.2		FEE BASIS VENDOR	/opt/VistA-M/Packages/Fee Basis/Globals/161.2+FEE BASIS VENDOR.zwr	349843
Fee Basis	file	161.21		FEE BASIS CNH CONTRACT	/opt/VistA-M/Packages/Fee Basis/Globals/161.21+FEE BASIS CNH CONTRACT.zwr	5168
Fee Basis	file	161.22		FEE BASIS CNH RATE	/opt/VistA-M/Packages/Fee Basis/Globals/161.22+FEE BASIS CNH RATE.zwr	4835
Fee Basis	file	161.23		FEE BASIS CNH AUTHORIZATION RATE	/opt/VistA-M/Packages/Fee Basis/Globals/161.23+FEE BASIS CNH AUTHORIZATION RATE.zwr	7972
Fee Basis	file	161.25		FEE BASIS VENDOR CORRECTION	/opt/VistA-M/Packages/Fee Basis/Globals/161.25+FEE BASIS VENDOR CORRECTION.zwr	108
Fee Basis	file	161.26		FEE BASIS PATIENT MRA	/opt/VistA-M/Packages/Fee Basis/Globals/161.26+FEE BASIS PATIENT MRA.zwr	1139
Fee Basis	file	161.27		FEE BASIS SUSPENSION	/opt/VistA-M/Packages/Fee Basis/Globals/161.27+FEE BASIS SUSPENSION.zwr	5748
Fee Basis	file	161.3		FEE BASIS LETTER	/opt/VistA-M/Packages/Fee Basis/Globals/161.3+FEE BASIS LETTER.zwr	6062
Fee Basis	file	161.35		FEE BASIS PROJECT ARCH JUSTIFICATION	/opt/VistA-M/Packages/Fee Basis/Globals/161.35+FEE BASIS PROJECT ARCH JUSTIFICATION.zwr	967
Fee Basis	file	161.4		FEE BASIS SITE PARAMETERS	/opt/VistA-M/Packages/Fee Basis/Globals/161.4+FEE BASIS SITE PARAMETERS.zwr	574
Fee Basis	file	161.43		FEE BASIS CONTRACT	/opt/VistA-M/Packages/Fee Basis/Globals/161.43+FEE BASIS CONTRACT.zwr	89
Fee Basis	file	161.45		FEE BASIS PAYMENT MOVES	/opt/VistA-M/Packages/Fee Basis/Globals/161.45+FEE BASIS PAYMENT MOVES.zwr	98
Fee Basis	file	161.5		FEE CH REPORT OF CONTACT	/opt/VistA-M/Packages/Fee Basis/Globals/161.5+FEE CH REPORT OF CONTACT.zwr	5752
Fee Basis	file	161.6		FEE BASIS SPECIALTY CODE	/opt/VistA-M/Packages/Fee Basis/Globals/161.6+FEE BASIS SPECIALTY CODE.zwr	3998
Fee Basis	file	161.7		FEE BASIS BATCH	/opt/VistA-M/Packages/Fee Basis/Globals/161.7+FEE BASIS BATCH.zwr	30465
Fee Basis	file	161.8		FEE BASIS PROGRAM	/opt/VistA-M/Packages/Fee Basis/Globals/161.8+FEE BASIS PROGRAM.zwr	1260
Fee Basis	file	161.81		FEE BASIS PARTICIPATION CODE	/opt/VistA-M/Packages/Fee Basis/Globals/161.81+FEE BASIS PARTICIPATION CODE.zwr	1917
Fee Basis	file	161.82		FEE BASIS PURPOSE OF VISIT	/opt/VistA-M/Packages/Fee Basis/Globals/161.82+FEE BASIS PURPOSE OF VISIT.zwr	15187
Fee Basis	file	161.83		FEE BASIS ID CARD AUDIT	/opt/VistA-M/Packages/Fee Basis/Globals/161.83+FEE BASIS ID CARD AUDIT.zwr	47
Fee Basis	file	161.9		FEE BASIS PAID TO IB	/opt/VistA-M/Packages/Fee Basis/Globals/161.9+FEE BASIS PAID TO IB.zwr	89
Fee Basis	file	161.91		ADJUSTMENT REASON	/opt/VistA-M/Packages/Fee Basis/Globals/161.91+ADJUSTMENT REASON.zwr	428480
Fee Basis	file	161.92		ADJUSTMENT GROUP	/opt/VistA-M/Packages/Fee Basis/Globals/161.92+ADJUSTMENT GROUP.zwr	2172
Fee Basis	file	161.93		REMITTANCE REMARK	/opt/VistA-M/Packages/Fee Basis/Globals/161.93+REMITTANCE REMARK.zwr	478022
Fee Basis	file	161.94		PRESENT ON ADMISSION	/opt/VistA-M/Packages/Fee Basis/Globals/161.94+PRESENT ON ADMISSION.zwr	1500
Fee Basis	file	161.95		IPAC VENDOR AGREEMENT FILE	/opt/VistA-M/Packages/Fee Basis/Globals/161.95+IPAC VENDOR AGREEMENT FILE.zwr	105
Fee Basis	file	161.96		IPAC VENDOR AGREEMENT MRA	/opt/VistA-M/Packages/Fee Basis/Globals/161.96+IPAC VENDOR AGREEMENT MRA.zwr	102
Fee Basis	file	161.99		FEE BASIS PAYMENT REJECT CODE	/opt/VistA-M/Packages/Fee Basis/Globals/161.99+FEE BASIS PAYMENT REJECT CODE.zwr	34352
Fee Basis	file	162		FEE BASIS PAYMENT	/opt/VistA-M/Packages/Fee Basis/Globals/162+FEE BASIS PAYMENT.zwr	434
Fee Basis	file	162.1		FEE BASIS PHARMACY INVOICE	/opt/VistA-M/Packages/Fee Basis/Globals/162.1+FEE BASIS PHARMACY INVOICE.zwr	13663
Fee Basis	file	162.2		FEE NOTIFICATION-REQUEST	/opt/VistA-M/Packages/Fee Basis/Globals/162.2+FEE NOTIFICATION-REQUEST.zwr	15478
Fee Basis	file	162.3		FEE CNH ACTIVITY	/opt/VistA-M/Packages/Fee Basis/Globals/162.3+FEE CNH ACTIVITY.zwr	9287
Fee Basis	file	162.4		VA FORM 10-7078	/opt/VistA-M/Packages/Fee Basis/Globals/162.4+VA FORM 10-7078.zwr	31474
Fee Basis	file	162.5		FEE BASIS INVOICE	/opt/VistA-M/Packages/Fee Basis/Globals/162.5+FEE BASIS INVOICE.zwr	184
Fee Basis	file	162.6		FEE BASIS DISPOSITION CODE	/opt/VistA-M/Packages/Fee Basis/Globals/162.6+FEE BASIS DISPOSITION CODE.zwr	1410
Fee Basis	file	162.7		FEE BASIS UNAUTHORIZED CLAIMS	/opt/VistA-M/Packages/Fee Basis/Globals/162.7+FEE BASIS UNAUTHORIZED CLAIMS.zwr	42833
Fee Basis	file	162.8		FEE BASIS UNAUTHORIZED CLAIMS PENDING INFO	/opt/VistA-M/Packages/Fee Basis/Globals/162.8+FEE BASIS UNAUTHORIZED CLAIMS PENDING INFO.zwr	4407
Fee Basis	file	162.91		FEE BASIS UNAUTHORIZED CLAIMS DISPOSITIONS	/opt/VistA-M/Packages/Fee Basis/Globals/162.91+FEE BASIS UNAUTHORIZED CLAIMS DISPOSITIONS.zwr	6435
Fee Basis	file	162.92		FEE BASIS UNAUTHORIZED CLAIMS STATUS	/opt/VistA-M/Packages/Fee Basis/Globals/162.92+FEE BASIS UNAUTHORIZED CLAIMS STATUS.zwr	5430
Fee Basis	file	162.93		FEE BASIS UNAUTHORIZED REQUESTED INFORMATION	/opt/VistA-M/Packages/Fee Basis/Globals/162.93+FEE BASIS UNAUTHORIZED REQUESTED INFORMATION.zwr	12368
Fee Basis	file	162.94		FEE BASIS UNAUTHORIZED DISAPPROVAL REASONS	/opt/VistA-M/Packages/Fee Basis/Globals/162.94+FEE BASIS UNAUTHORIZED DISAPPROVAL REASONS.zwr	4953
Fee Basis	file	162.95		FEE BASIS CHECK CANCELLATION REASON	/opt/VistA-M/Packages/Fee Basis/Globals/162.95+FEE BASIS CHECK CANCELLATION REASON.zwr	1444
Fee Basis	file	162.96	1	FEE BASIS GEOGRAPHIC INDEX	/opt/VistA-M/Packages/Fee Basis/Globals/162.96-1+FEE BASIS GEOGRAPHIC INDEX.zwr	67108845
Fee Basis	file	162.96	2	FEE BASIS GEOGRAPHIC INDEX	/opt/VistA-M/Packages/Fee Basis/Globals/162.96-2+FEE BASIS GEOGRAPHIC INDEX.zwr	40906919
Fee Basis	file	162.97		FEE BASIS CPT RVU	/opt/VistA-M/Packages/Fee Basis/Globals/162.97+FEE BASIS CPT RVU.zwr	38977618
Fee Basis	file	162.98		FEE BASIS MODIFIER TABLE INDEX	/opt/VistA-M/Packages/Fee Basis/Globals/162.98+FEE BASIS MODIFIER TABLE INDEX.zwr	6545733
Fee Basis	file	162.99		FEE BASIS HCFA CONVERSION	/opt/VistA-M/Packages/Fee Basis/Globals/162.99+FEE BASIS HCFA CONVERSION.zwr	12379
Fee Basis	file	163.5		FPPS QUEUED INVOICES	/opt/VistA-M/Packages/Fee Basis/Globals/163.5+FPPS QUEUED INVOICES.zwr	91
Fee Basis	file	163.7		FEE BASIS FPPS AUDIT	/opt/VistA-M/Packages/Fee Basis/Globals/163.7+FEE BASIS FPPS AUDIT.zwr	44
Fee Basis	file	163.85		FEE BASIS VA TYPE OF SERVICE	/opt/VistA-M/Packages/Fee Basis/Globals/163.85+FEE BASIS VA TYPE OF SERVICE.zwr	6123
Fee Basis	file	163.98		FEE BASIS PAYMENT METHODOLOGY	/opt/VistA-M/Packages/Fee Basis/Globals/163.98+FEE BASIS PAYMENT METHODOLOGY.zwr	1615
Fee Basis	global			FB	/opt/VistA-M/Packages/Fee Basis/Globals/FB.zwr	34
Fee Basis	global			FBAA	/opt/VistA-M/Packages/Fee Basis/Globals/FBAA.zwr	37
Foundations	file	18.01		FOUNDATIONS SITE PARAMETERS	/opt/VistA-M/Packages/Foundations/Globals/18.01+FOUNDATIONS SITE PARAMETERS.zwr	266
Functional Independence	file	783		FUNCTIONAL INDEPENDENCE MEASUREMENT RECORD	/opt/VistA-M/Packages/Functional Independence/Globals/783+FUNCTIONAL INDEPENDENCE MEASUREMENT RECORD.zwr	130
Functional Independence	file	783.9		FUNCTIONAL INDEPENDENCE MEASUREMENT PARAMETER	/opt/VistA-M/Packages/Functional Independence/Globals/783.9+FUNCTIONAL INDEPENDENCE MEASUREMENT PARAMETER.zwr	141
General Medical Record - Generator	file	124.1		GMRG PARAMETERS	/opt/VistA-M/Packages/General Medical Record - Generator/Globals/124.1+GMRG PARAMETERS.zwr	342
General Medical Record - Generator	file	124.2		AGGREGATE TERM	/opt/VistA-M/Packages/General Medical Record - Generator/Globals/124.2+AGGREGATE TERM.zwr	5082474
General Medical Record - Generator	file	124.25		TERM CLASSIFICATION	/opt/VistA-M/Packages/General Medical Record - Generator/Globals/124.25+TERM CLASSIFICATION.zwr	2238
General Medical Record - Generator	file	124.3		GMR TEXT	/opt/VistA-M/Packages/General Medical Record - Generator/Globals/124.3+GMR TEXT.zwr	97695
General Medical Record - IO	file	126		GMRY PATIENT I-O FILE	/opt/VistA-M/Packages/General Medical Record - IO/Globals/126+GMRY PATIENT I-O FILE.zwr	8251
General Medical Record - IO	file	126.56		GMRY INPUT TYPE	/opt/VistA-M/Packages/General Medical Record - IO/Globals/126.56+GMRY INPUT TYPE.zwr	439
General Medical Record - IO	file	126.58		GMRY OUTPUT TYPE	/opt/VistA-M/Packages/General Medical Record - IO/Globals/126.58+GMRY OUTPUT TYPE.zwr	684
General Medical Record - IO	file	126.6		GMRY OUTPUT SUBTYPE	/opt/VistA-M/Packages/General Medical Record - IO/Globals/126.6+GMRY OUTPUT SUBTYPE.zwr	382
General Medical Record - IO	file	126.7		GMRY IV SITE	/opt/VistA-M/Packages/General Medical Record - IO/Globals/126.7+GMRY IV SITE.zwr	683
General Medical Record - IO	file	126.72		GMRY IV SITE DESCRIPTION	/opt/VistA-M/Packages/General Medical Record - IO/Globals/126.72+GMRY IV SITE DESCRIPTION.zwr	559
General Medical Record - IO	file	126.74		GMRY IV CATHETER	/opt/VistA-M/Packages/General Medical Record - IO/Globals/126.74+GMRY IV CATHETER.zwr	920
General Medical Record - IO	file	126.76		GMRY IV DCED REASON	/opt/VistA-M/Packages/General Medical Record - IO/Globals/126.76+GMRY IV DCED REASON.zwr	834
General Medical Record - IO	file	126.8		GMRY INTAKE ITEMS	/opt/VistA-M/Packages/General Medical Record - IO/Globals/126.8+GMRY INTAKE ITEMS.zwr	2349
General Medical Record - IO	file	126.9		GMRY NUR IV SOLUTION	/opt/VistA-M/Packages/General Medical Record - IO/Globals/126.9+GMRY NUR IV SOLUTION.zwr	1001
General Medical Record - IO	file	126.95		GMRY NUR SHIFT-OTHER	/opt/VistA-M/Packages/General Medical Record - IO/Globals/126.95+GMRY NUR SHIFT-OTHER.zwr	218
General Medical Record - Vitals	file	120.5		GMRV VITAL MEASUREMENT	/opt/VistA-M/Packages/General Medical Record - Vitals/Globals/120.5+GMRV VITAL MEASUREMENT.zwr	13022974
General Medical Record - Vitals	file	120.51		GMRV VITAL TYPE	/opt/VistA-M/Packages/General Medical Record - Vitals/Globals/120.51+GMRV VITAL TYPE.zwr	9220
General Medical Record - Vitals	file	120.52		GMRV VITAL QUALIFIER	/opt/VistA-M/Packages/General Medical Record - Vitals/Globals/120.52+GMRV VITAL QUALIFIER.zwr	64799
General Medical Record - Vitals	file	120.53		GMRV VITAL CATEGORY	/opt/VistA-M/Packages/General Medical Record - Vitals/Globals/120.53+GMRV VITAL CATEGORY.zwr	5627
General Medical Record - Vitals	file	120.55		GMRV ORDERS	/opt/VistA-M/Packages/General Medical Record - Vitals/Globals/120.55+GMRV ORDERS.zwr	1137
General Medical Record - Vitals	file	120.57		GMRV VITALS PARAMETERS	/opt/VistA-M/Packages/General Medical Record - Vitals/Globals/120.57+GMRV VITALS PARAMETERS.zwr	316
Generic Code Sheet	file	2100		GENERIC CODE SHEET	/opt/VistA-M/Packages/Generic Code Sheet/Globals/2100+GENERIC CODE SHEET.zwr	101390
Generic Code Sheet	file	2100.1		GENERIC CODE SHEET STACK	/opt/VistA-M/Packages/Generic Code Sheet/Globals/2100.1+GENERIC CODE SHEET STACK.zwr	145923
Generic Code Sheet	file	2101.1		GENERIC CODE SHEET BATCH TYPE	/opt/VistA-M/Packages/Generic Code Sheet/Globals/2101.1+GENERIC CODE SHEET BATCH TYPE.zwr	11244
Generic Code Sheet	file	2101.2		GENERIC CODE SHEET TRANSACTION TYPE-SEGMENT	/opt/VistA-M/Packages/Generic Code Sheet/Globals/2101.2+GENERIC CODE SHEET TRANSACTION TYPE-SEGMENT.zwr	37653
Generic Code Sheet	file	2101.3		GENERIC CODE SHEET TRANSMISSION RECORD	/opt/VistA-M/Packages/Generic Code Sheet/Globals/2101.3+GENERIC CODE SHEET TRANSMISSION RECORD.zwr	3891
Generic Code Sheet	file	2101.4		GENERIC CODE SHEET TEMPLATE MAPS not used	/opt/VistA-M/Packages/Generic Code Sheet/Globals/2101.4+GENERIC CODE SHEET TEMPLATE MAPS not used.zwr	136
Generic Code Sheet	file	2101.5		GENERIC CODE SHEET COUNTER	/opt/VistA-M/Packages/Generic Code Sheet/Globals/2101.5+GENERIC CODE SHEET COUNTER.zwr	3739
Generic Code Sheet	file	2101.6		GENERIC CODE SHEET LOCK	/opt/VistA-M/Packages/Generic Code Sheet/Globals/2101.6+GENERIC CODE SHEET LOCK.zwr	580
Generic Code Sheet	file	2101.7		GENERIC CODE SHEET SITE	/opt/VistA-M/Packages/Generic Code Sheet/Globals/2101.7+GENERIC CODE SHEET SITE.zwr	381
Generic Code Sheet	global			GECS	/opt/VistA-M/Packages/Generic Code Sheet/Globals/GECS.zwr	37
HINQ	file	31		DISABILITY CONDITION	/opt/VistA-M/Packages/HINQ/Globals/31+DISABILITY CONDITION.zwr	789392
HINQ	file	395		DVB PARAMETERS	/opt/VistA-M/Packages/HINQ/Globals/395+DVB PARAMETERS.zwr	367
HINQ	file	395.1		ENTITLEMENT CODES	/opt/VistA-M/Packages/HINQ/Globals/395.1+ENTITLEMENT CODES.zwr	7075
HINQ	file	395.2		ANATOMICAL-LOSS CODES	/opt/VistA-M/Packages/HINQ/Globals/395.2+ANATOMICAL-LOSS CODES.zwr	3880
HINQ	file	395.3		MONTHLY COMPENSATION	/opt/VistA-M/Packages/HINQ/Globals/395.3+MONTHLY COMPENSATION.zwr	5362
HINQ	file	395.4		DIARY DEFINITIONS	/opt/VistA-M/Packages/HINQ/Globals/395.4+DIARY DEFINITIONS.zwr	3895
HINQ	file	395.5		HINQ SUSPENSE	/opt/VistA-M/Packages/HINQ/Globals/395.5+HINQ SUSPENSE.zwr	18985
HINQ	file	395.7		HINQ AUDIT	/opt/VistA-M/Packages/HINQ/Globals/395.7+HINQ AUDIT.zwr	34
HINQ	global			DVB	/opt/VistA-M/Packages/HINQ/Globals/DVB.zwr	35
HINQ	global			DVBP	/opt/VistA-M/Packages/HINQ/Globals/DVBP.zwr	38
Health Data and Informatics	file	7115.1		HDIS DOMAIN	/opt/VistA-M/Packages/Health Data and Informatics/Globals/7115.1+HDIS DOMAIN.zwr	3945
Health Data and Informatics	file	7115.3		HDIS XML TEMPLATE	/opt/VistA-M/Packages/Health Data and Informatics/Globals/7115.3+HDIS XML TEMPLATE.zwr	7375
Health Data and Informatics	file	7115.5		HDIS STATUS	/opt/VistA-M/Packages/Health Data and Informatics/Globals/7115.5+HDIS STATUS.zwr	7541
Health Data and Informatics	file	7115.6		HDIS FILE-FIELD	/opt/VistA-M/Packages/Health Data and Informatics/Globals/7115.6+HDIS FILE-FIELD.zwr	4553
Health Data and Informatics	file	7118.11		HDIS TERM-CONCEPT VUID ASSOCIATION	/opt/VistA-M/Packages/Health Data and Informatics/Globals/7118.11+HDIS TERM-CONCEPT VUID ASSOCIATION.zwr	123
Health Data and Informatics	file	7118.21		HDIS SYSTEM	/opt/VistA-M/Packages/Health Data and Informatics/Globals/7118.21+HDIS SYSTEM.zwr	778
Health Data and Informatics	file	7118.22		HDIS FACILITY TERM-CONCEPT ASSOCIATION	/opt/VistA-M/Packages/Health Data and Informatics/Globals/7118.22+HDIS FACILITY TERM-CONCEPT ASSOCIATION.zwr	132
Health Data and Informatics	file	7118.25		HDIS VUID IMPLEMENTATION STATUS	/opt/VistA-M/Packages/Health Data and Informatics/Globals/7118.25+HDIS VUID IMPLEMENTATION STATUS.zwr	7891
Health Data and Informatics	file	7118.27		HDIS TEXT FILE DEPLOYMENT TRACKING	/opt/VistA-M/Packages/Health Data and Informatics/Globals/7118.27+HDIS TEXT FILE DEPLOYMENT TRACKING.zwr	358
Health Data and Informatics	file	7118.29		HDIS PARAMETER	/opt/VistA-M/Packages/Health Data and Informatics/Globals/7118.29+HDIS PARAMETER.zwr	366
Health Level Seven	file	770		HL7 NON-DHCP APPLICATION PARAMETER	/opt/VistA-M/Packages/Health Level Seven/Globals/770+HL7 NON-DHCP APPLICATION PARAMETER.zwr	660
Health Level Seven	file	771		HL7 APPLICATION PARAMETER	/opt/VistA-M/Packages/Health Level Seven/Globals/771+HL7 APPLICATION PARAMETER.zwr	57205
Health Level Seven	file	771.1		HL7 FIELD	/opt/VistA-M/Packages/Health Level Seven/Globals/771.1+HL7 FIELD.zwr	204150
Health Level Seven	file	771.2		HL7 MESSAGE TYPE	/opt/VistA-M/Packages/Health Level Seven/Globals/771.2+HL7 MESSAGE TYPE.zwr	47767
Health Level Seven	file	771.3		HL7 SEGMENT TYPE	/opt/VistA-M/Packages/Health Level Seven/Globals/771.3+HL7 SEGMENT TYPE.zwr	64059
Health Level Seven	file	771.4		HL7 DATA TYPE	/opt/VistA-M/Packages/Health Level Seven/Globals/771.4+HL7 DATA TYPE.zwr	3542
Health Level Seven	file	771.5		HL7 VERSION	/opt/VistA-M/Packages/Health Level Seven/Globals/771.5+HL7 VERSION.zwr	461
Health Level Seven	file	771.6		HL7 MESSAGE STATUS	/opt/VistA-M/Packages/Health Level Seven/Globals/771.6+HL7 MESSAGE STATUS.zwr	2499
Health Level Seven	file	771.7		HL7 ERROR MESSAGE	/opt/VistA-M/Packages/Health Level Seven/Globals/771.7+HL7 ERROR MESSAGE.zwr	8885
Health Level Seven	file	771.8		HL7 STANDARD	/opt/VistA-M/Packages/Health Level Seven/Globals/771.8+HL7 STANDARD.zwr	339
Health Level Seven	file	771.9		HL7 DEGREE	/opt/VistA-M/Packages/Health Level Seven/Globals/771.9+HL7 DEGREE.zwr	19589
Health Level Seven	file	772		HL7 MESSAGE TEXT	/opt/VistA-M/Packages/Health Level Seven/Globals/772+HL7 MESSAGE TEXT.zwr	275829
Health Level Seven	file	773		HL7 MESSAGE ADMINISTRATION	/opt/VistA-M/Packages/Health Level Seven/Globals/773+HL7 MESSAGE ADMINISTRATION.zwr	527
Health Level Seven	file	774		SUBSCRIPTION CONTROL	/opt/VistA-M/Packages/Health Level Seven/Globals/774+SUBSCRIPTION CONTROL.zwr	86
Health Level Seven	file	776		HL7 MONITOR JOB	/opt/VistA-M/Packages/Health Level Seven/Globals/776+HL7 MONITOR JOB.zwr	82871
Health Level Seven	file	776.1		HL7 MONITOR	/opt/VistA-M/Packages/Health Level Seven/Globals/776.1+HL7 MONITOR.zwr	4744
Health Level Seven	file	776.2		HL7 MONITOR MASTER JOB	/opt/VistA-M/Packages/Health Level Seven/Globals/776.2+HL7 MONITOR MASTER JOB.zwr	58873
Health Level Seven	file	776.3		HL7 MONITOR EVENT TYPE	/opt/VistA-M/Packages/Health Level Seven/Globals/776.3+HL7 MONITOR EVENT TYPE.zwr	15748
Health Level Seven	file	776.4		HL7 MONITOR EVENT	/opt/VistA-M/Packages/Health Level Seven/Globals/776.4+HL7 MONITOR EVENT.zwr	4813277
Health Level Seven	file	776.5		HL7 MONITOR EVENTS PROFILE	/opt/VistA-M/Packages/Health Level Seven/Globals/776.5+HL7 MONITOR EVENTS PROFILE.zwr	340
Health Level Seven	file	776.999		HL7 MONITOR PARAMETERS	/opt/VistA-M/Packages/Health Level Seven/Globals/776.999+HL7 MONITOR PARAMETERS.zwr	173
