routine_name	package	source_path	line_count	byte_size	tag_count	comment_line_count	version_line	is_percent_routine	in_file_9_8	file_9_8_type	rpc_count	option_count	protocol_invoked_count	out_degree	in_degree	out_calls_total	in_calls_total	distinct_globals_touched	global_ref_total
DVBCWER4	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWER4.m	28	975	4	3	;;2.7;AMIE;**170**;Apr 10, 1995;Build 1	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWER5	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWER5.m	92	4315	2	90	;;2.7;AMIE;**170**;Apr 10, 1995;Build 1	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWFI	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWFI.m	28	969	4	3	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWFI1	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWFI1.m	84	2368	2	82	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWFI2	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWFI2.m	28	974	4	3	;;2.7;AMIE;**121**;Apr 10, 1995;Build 9	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWFI3	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWFI3.m	62	2486	2	60	;;2.7;AMIE;**121**;Apr 10, 1995;Build 9	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWFI4	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWFI4.m	28	974	4	3	;;2.7;AMIE;**183**;Apr 10, 1995;Build 8	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWFI5	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWFI5.m	84	4057	2	82	;;2.7;AMIE;**183**;Apr 10, 1995;Build 8	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWFS	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWFS.m	28	1006	4	3	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWFS1	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWFS1.m	93	2588	2	91	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWFS2	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWFS2.m	28	1011	4	3	;;2.7;AMIE;**121**;Apr 10, 1995;Build 9	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWFS3	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWFS3.m	72	2912	2	70	;;2.7;AMIE;**121**;Apr 10, 1995;Build 9	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWFS4	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWFS4.m	28	1011	4	3	;;2.7;AMIE;**183**;Apr 10, 1995;Build 8	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWFS5	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWFS5.m	86	3910	2	84	;;2.7;AMIE;**183**;Apr 10, 1995;Build 8	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWFW	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWFW.m	28	945	4	3	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWFW1	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWFW1.m	136	4300	2	134	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWFW2	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWFW2.m	28	955	4	3	;;2.7;AMIE;**120**;Apr 10, 1995;Build 4	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWFW3	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWFW3.m	92	3925	2	90	;;2.7;AMIE;**120**;Apr 10, 1995;Build 4	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWGE	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGE.m	28	1005	4	3	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWGE1	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGE1.m	157	3884	2	155	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWGE2	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGE2.m	28	1006	4	3	;;2.7;AMIE;**82**;Apr 10, 1995	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWGE3	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGE3.m	158	4015	2	156	;;2.7;AMIE;**82**;Apr 10, 1995	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWGE4	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGE4.m	28	1014	4	3	;;2.7;AMIE;**128**;Apr 10, 1995;Build 5	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWGE5	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGE5.m	106	4223	2	104	;;2.7;AMIE;**128**;Apr 10, 1995;Build 5	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWGE6	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGE6.m	28	1014	4	3	;;2.7;AMIE;**183**;Apr 10, 1995;Build 8	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWGE7	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGE7.m	116	5834	2	114	;;2.7;AMIE;**183**;Apr 10, 1995;Build 8	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWGM	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGM.m	28	1011	4	3	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWGM1	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGM1.m	201	8715	2	199	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWGW	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGW.m	28	987	4	3	;;2.7;AMIE;**16**;Apr 10, 1995	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWGW1	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGW1.m	62	3648	2	60	;;2.7;AMIE;**16**;Apr 10, 1995	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWGX	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGX.m	28	1026	4	3	;;2.7;AMIE;**26**;Apr 10, 1995	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWGX1	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGX1.m	194	9030	2	192	;;2.7;AMIE;**26**;Apr 10, 1995	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWGX2	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGX2.m	128	5890	2	126	;;2.7;AMIE;**26**;Apr 10, 1995	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWGX3	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGX3.m	28	1039	4	3	;;2.7;AMIE;**150**;Apr 10, 1995;Build 13	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWGX4	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGX4.m	171	9605	2	169	;;2.7;AMIE;**150**;Apr 10, 1995;Build 13	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWGX5	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGX5.m	131	7166	2	129	;;2.7;AMIE;**150**;Apr 10, 1995;Build 13	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWGY	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGY.m	28	1084	4	3	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWGY1	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGY1.m	120	3751	2	118	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWGY2	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGY2.m	28	1094	4	3	;;2.7;AMIE;**183**;Apr 10, 1995;Build 8	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWGY3	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWGY3.m	109	4759	2	107	;;2.7;AMIE;**183**;Apr 10, 1995;Build 8	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWHD	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWHD.m	29	976	4	3	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWHD1	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWHD1.m	83	2042	2	81	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWHE	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWHE.m	28	954	4	3	;;2.7;AMIE;**16**;Apr 10, 1995	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWHE1	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWHE1.m	107	5959	2	105	;;2.7;AMIE;**16**;Apr 10, 1995	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWHH	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWHH.m	28	1000	4	3	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWHH1	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWHH1.m	89	2713	2	87	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWHI	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWHI.m	28	991	4	3	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWHI1	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWHI1.m	83	1602	2	81	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWHI2	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWHI2.m	28	996	4	3	;;2.7;AMIE;**121**;Apr 10, 1995;Build 9	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWHI3	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWHI3.m	70	2402	2	68	;;2.7;AMIE;**121**;Apr 10, 1995;Build 9	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWHT	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWHT.m	28	1003	4	3	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWHT1	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWHT1.m	74	2625	2	72	;;2.7;AMIE;**12**;Apr 10, 1995	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWHT2	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWHT2.m	71	3364	2	69	;;2.7;AMIE;**58**;JULY 31, 2003	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWHT3	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWHT3.m	28	1002	4	3	;;2.7;AMIE;**58,62**;AUG 7, 2003	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWHT4	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWHT4.m	28	1000	4	3	;;2.7;AMIE;**63**;FEB 17, 2004	N	Y	R	0	0	0	1	0	1	0	2	5
DVBCWHT5	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWHT5.m	84	3519	2	82	;;2.7;AMIE;**63**;FEB 17, 2004	N	Y	R	0	0	0	0	0	0	0	0	0
DVBCWHT6	Automated Medical Information Exchange	/opt/VistA-M/Packages/Automated Medical Information Exchange/Routines/DVBCWHT6.m	28	1000	4	3	;;2.7;AMIE;**81**;FEB 17, 2004	N	Y	R	0	0	0	1	0	1	0	2	5
