caller_routine	caller_package	callee_tag	callee_routine	kind	ref_count
TIUDTBPN	Text Integration Utility	FMDIFF	XLFDT	func	1
TIUDTBPN	Text Integration Utility	FMTE	XLFDT	func	1
TIUDTBPN	Text Integration Utility	GET1	TIUDTBP0	func	1
TIUDTBPN	Text Integration Utility	IN5	VADPT	do	1
TIUDTBPN	Text Integration Utility	NEW	TIUPNAPI	do	2
TIUDTBPN	Text Integration Utility	NODEV	XUTMDEVQ	func	1
TIUDTBPN	Text Integration Utility	NOW	XLFDT	func	3
TIUDTBPN	Text Integration Utility	SAVE	TIUDTBP0	do	1
TIUDTBPN	Text Integration Utility	SDAPI	SDAMA301	func	1
TIUDTBPN	Text Integration Utility	TEXT	TIUDTBP0	do	1
TIUE246	Text Integration Utility	BMES	XPDUTL	do	5
TIUE246	Text Integration Utility	FILE	DIE	do	4
TIUE246	Text Integration Utility	ISA	USRLM	func	1
TIUE246	Text Integration Utility	MES	XPDUTL	do	4
TIUE246	Text Integration Utility	PNAME	TIULC1	func	1
TIUE246	Text Integration Utility	READ	TIUU	func	3
TIUE290	Text Integration Utility		DIR	do	1
TIUE290	Text Integration Utility	PATCH	XPDUTL	func	1
TIUEC112	Text Integration Utility		DIC	do	1
TIUEC112	Text Integration Utility	BMES	XPDUTL	do	2
TIUEC112	Text Integration Utility	GET1	DIQ	func	2
TIUEC112	Text Integration Utility	MES	XPDUTL	do	3
TIUEDI1	Text Integration Utility		DIC	do	3
TIUEDI1	Text Integration Utility		DIE	do	3
TIUEDI1	Text Integration Utility		DIK	do	1
TIUEDI1	Text Integration Utility	DEL	PXRMGECU	do	1
TIUEDI1	Text Integration Utility	GETRECNW	TIUEDI3	func	1
TIUEDI1	Text Integration Utility	ISADDNDM	TIULC1	func	1
TIUEDI1	Text Integration Utility	NOW	TIULC	func	1
TIUEDI1	Text Integration Utility	READ	TIUU	func	1
TIUEDI2	Text Integration Utility	CANDO	TIULP	func	2
TIUEDI2	Text Integration Utility	EDIT1	TIURA	do	1
TIUEDI2	Text Integration Utility	EN	VALM	do	1
TIUEDI2	Text Integration Utility	GETTIU	TIULD	do	2
TIUEDI2	Text Integration Utility	MERGTEXT	TIUEDI1	do	1
TIUEDI2	Text Integration Utility	PERSPRF	TIULE	func	1
TIUEDI2	Text Integration Utility	READ	TIUU	func	2
TIUEDI2	Text Integration Utility	SELPAT	TIULA2	do	1
TIUEDI2	Text Integration Utility	SETPARM	TIULE	do	1
TIUEDI3	Text Integration Utility		DIC	do	1
TIUEDI3	Text Integration Utility		DIE	do	1
TIUEDI3	Text Integration Utility	CANDO	TIULP	func	1
TIUEDI3	Text Integration Utility	DEFER	TIUVSIT	do	1
TIUEDI3	Text Integration Utility	DOCCLASS	TIULC1	func	1
TIUEDI3	Text Integration Utility	ISPFTTL	TIUPRFL	func	1
TIUEDI3	Text Integration Utility	READ	TIUU	func	2
TIUEDI3	Text Integration Utility	STATUS	TIULC	func	1
TIUEDI3	Text Integration Utility	UP	XLFSTR	func	1
TIUEDI4	Text Integration Utility		DIC	do	1
TIUEDI4	Text Integration Utility		DIE	do	4
TIUEDI4	Text Integration Utility	BUFFER	TIUEDIU	do	1
TIUEDI4	Text Integration Utility	CHKSUM	TIULC	func	4
TIUEDI4	Text Integration Utility	COMMIT	TIUEDIU	do	2
TIUEDI4	Text Integration Utility	DECRYPT	TIULC1	func	2
TIUEDI4	Text Integration Utility	DELETE	TIUEDIT	do	1
TIUEDI4	Text Integration Utility	DOCSPICK	TIULA2	do	1
TIUEDI4	Text Integration Utility	DOLMLINE	TIUSRVF1	func	1
TIUEDI4	Text Integration Utility	EN	DIWE	do	1
TIUEDI4	Text Integration Utility	EVENT	TIUSRVP1	do	1
TIUEDI4	Text Integration Utility	GETLMETH	TIUEDI1	func	1
TIUEDI4	Text Integration Utility	GETTMPL	TIUEDI1	func	1
TIUEDI4	Text Integration Utility	GETVMETH	TIUEDI1	func	1
TIUEDI4	Text Integration Utility	ITEMS	TIUFLT	do	1
TIUEDI4	Text Integration Utility	LINECNT	TIULC	func	1
TIUEDI4	Text Integration Utility	PERSPRF	TIULE	func	1
TIUEDI4	Text Integration Utility	PNAME	TIULC1	func	4
TIUEDI4	Text Integration Utility	READ	TIUU	func	1
TIUEDI4	Text Integration Utility	STATUS	TIULC	func	1
TIUEDI4	Text Integration Utility	SUPPVSIT	TIULC1	func	1
TIUEDI4	Text Integration Utility	UPDTIRT	TIUDIRT	do	2
TIUEDIM	Text Integration Utility	ADDENDUM	TIUADD	do	1
TIUEDIM	Text Integration Utility	CLASS	TIUCP	func	1
TIUEDIM	Text Integration Utility	CLASS	TIUSROI	func	1
TIUEDIM	Text Integration Utility	COMMIT	TIULC1	func	1
TIUEDIM	Text Integration Utility	DEFER	TIUVSIT	do	1
TIUEDIM	Text Integration Utility	DELETE	TIUEDIT	do	1
TIUEDIM	Text Integration Utility	DIE	TIUEDI4	do	1
TIUEDIM	Text Integration Utility	DOCPRM	TIULC1	do	1
TIUEDIM	Text Integration Utility	EDSIG	TIURS	do	1
TIUEDIM	Text Integration Utility	EMPTYDOC	TIULF	func	1
TIUEDIM	Text Integration Utility	ENTEROP	TIUSROI	do	1
TIUEDIM	Text Integration Utility	EXSTNOTE	TIUEDI2	do	1
TIUEDIM	Text Integration Utility	FULL	VALM1	do	1
TIUEDIM	Text Integration Utility	GETENTRY	TIUEDI2	func	1
TIUEDIM	Text Integration Utility	GETEXIT	TIUEDI2	func	1
TIUEDIM	Text Integration Utility	GETRECNW	TIUEDI3	func	1
TIUEDIM	Text Integration Utility	GETVMETH	TIUEDI1	func	1
TIUEDIM	Text Integration Utility	GETVST	TIUEDI4	do	1
TIUEDIM	Text Integration Utility	ISA	TIULX	func	2
TIUEDIM	Text Integration Utility	ISA	USRLM	func	1
TIUEDIM	Text Integration Utility	PATIENT	ORU1	do	1
TIUEDIM	Text Integration Utility	PNAME	TIULC1	func	1
TIUEDIM	Text Integration Utility	PRINT	TIUEPRNT	do	1
TIUEDIM	Text Integration Utility	QUE	TIUPXAP1	do	1
TIUEDIM	Text Integration Utility	RELEASE	TIUT	do	1
TIUEDIM	Text Integration Utility	SETTL	TIUEDI4	do	1
TIUEDIM	Text Integration Utility	VERIFY	TIUT	do	1
TIUEDIT	Text Integration Utility		DIE	do	1
TIUEDIT	Text Integration Utility	ADDENDUM	TIUADD	do	1
TIUEDIT	Text Integration Utility	ALERTDEL	TIUALRT	do	1
TIUEDIT	Text Integration Utility	ASKOK	TIUEDI4	do	1
TIUEDIT	Text Integration Utility	CLASS	TIUCP	func	1
TIUEDIT	Text Integration Utility	CLASS	TIUSROI	func	1
TIUEDIT	Text Integration Utility	COMMIT	TIULC1	func	1
TIUEDIT	Text Integration Utility	DEFER	TIUVSIT	do	1
TIUEDIT	Text Integration Utility	DELCOMP	TIUEDI1	do	1
TIUEDIT	Text Integration Utility	DELETE	TIULC1	func	1
TIUEDIT	Text Integration Utility	DELIRT	TIUDIRT	do	1
TIUEDIT	Text Integration Utility	DIE	TIUEDI4	do	1
TIUEDIT	Text Integration Utility	DOCPRM	TIULC1	do	1
TIUEDIT	Text Integration Utility	EDSIG	TIURS	do	1
TIUEDIT	Text Integration Utility	EMPTYDOC	TIULF	func	1
TIUEDIT	Text Integration Utility	ENTEROP	TIUSROI	do	1
TIUEDIT	Text Integration Utility	EXSTNOTE	TIUEDI2	do	1
TIUEDIT	Text Integration Utility	FULL	VALM1	do	1
TIUEDIT	Text Integration Utility	GETENTRY	TIUEDI2	func	1
TIUEDIT	Text Integration Utility	GETEXIT	TIUEDI2	func	1
TIUEDIT	Text Integration Utility	GETRECNW	TIUEDI3	func	1
TIUEDIT	Text Integration Utility	GETVST	TIUEDI4	do	1
TIUEDIT	Text Integration Utility	ISA	TIULX	func	2
TIUEDIT	Text Integration Utility	ISA	USRLM	func	1
TIUEDIT	Text Integration Utility	MAIN	TIUEDIM	do	1
TIUEDIT	Text Integration Utility	PATIENT	TIULA	func	1
TIUEDIT	Text Integration Utility	PERSPRF	TIULE	func	1
TIUEDIT	Text Integration Utility	PNAME	TIULC1	func	2
TIUEDIT	Text Integration Utility	PRINT	TIUEPRNT	do	1
TIUEDIT	Text Integration Utility	QUE	TIUPXAP1	do	1
TIUEDIT	Text Integration Utility	READ	TIUU	func	1
TIUEDIT	Text Integration Utility	RELEASE	TIUT	do	1
TIUEDIT	Text Integration Utility	SETPARM	TIULE	do	1
TIUEDIT	Text Integration Utility	SETTL	TIUEDI4	do	1
TIUEDIT	Text Integration Utility	UP	XLFSTR	func	1
TIUEDIT	Text Integration Utility	VERIFY	TIUT	do	1
TIUEDITR	Text Integration Utility	ADDENDUM	TIUADD	do	1
TIUEDITR	Text Integration Utility	AUTHOR	TIULA2	func	1
TIUEDITR	Text Integration Utility	CANDO	TIULP	func	1
TIUEDITR	Text Integration Utility	CLASS	TIUCP	func	1
TIUEDITR	Text Integration Utility	CLASS	TIUSROI	func	1
TIUEDITR	Text Integration Utility	COMMIT	TIULC1	func	1
TIUEDITR	Text Integration Utility	DEFER	TIUVSIT	do	1
TIUEDITR	Text Integration Utility	DELETE	TIUEDIT	do	1
TIUEDITR	Text Integration Utility	DIE	TIUEDI4	do	1
TIUEDITR	Text Integration Utility	DOCPRM	TIULC1	do	1
TIUEDITR	Text Integration Utility	DOCSPICK	TIULA2	do	1
TIUEDITR	Text Integration Utility	EDSIG	TIURS	do	1
TIUEDITR	Text Integration Utility	EMPTYDOC	TIULF	func	1
TIUEDITR	Text Integration Utility	ENTEROP	TIUSROI	do	1
TIUEDITR	Text Integration Utility	EVENT	TIUSRVP1	do	1
TIUEDITR	Text Integration Utility	GETENTRY	TIUEDI2	func	1
TIUEDITR	Text Integration Utility	GETEXIT	TIUEDI2	func	1
TIUEDITR	Text Integration Utility	GETLMETH	TIUEDI1	func	1
TIUEDITR	Text Integration Utility	GETRECNW	TIUEDI3	func	1
TIUEDITR	Text Integration Utility	GETVMETH	TIUEDI1	func	1
TIUEDITR	Text Integration Utility	ISA	TIULX	func	2
TIUEDITR	Text Integration Utility	PATIENT	TIULA	func	1
TIUEDITR	Text Integration Utility	PERSPRF	TIULE	func	1
TIUEDITR	Text Integration Utility	PNAME	TIULC1	func	2
TIUEDITR	Text Integration Utility	PRINT	TIUEPRNT	do	1
TIUEDITR	Text Integration Utility	QUE	TIUPXAP1	do	1
TIUEDITR	Text Integration Utility	RELEASE	TIUT	do	1
TIUEDITR	Text Integration Utility	SUPPVSIT	TIULC1	func	1
TIUEDITR	Text Integration Utility	VERIFY	TIUT	do	1
TIUEDIU	Text Integration Utility	MERGTEMP	TIUEDI1	do	1
TIUEDIU	Text Integration Utility	MERGTEXT	TIUEDI1	do	2
TIUEDIU	Text Integration Utility	PNAME	TIULC1	func	1
TIUEDIU	Text Integration Utility	READ	TIUU	func	1
TIUEDS	Text Integration Utility		%DT	do	1
TIUEDS	Text Integration Utility		DIC	do	2
TIUEDS	Text Integration Utility		DIE17	goto	1
TIUEDS	Text Integration Utility		DIR	do	1
TIUEDS	Text Integration Utility		TIUEDS1	do	1
TIUEDS	Text Integration Utility		TIUEDS2	do	1
TIUEDS	Text Integration Utility		TIUEDS3	do	1
TIUEDS	Text Integration Utility		TIUEDS4	do	1
TIUEDS	Text Integration Utility		TIUEDS5	goto	1
TIUEDS	Text Integration Utility	AAUP	TIULX	func	1
TIUEDS	Text Integration Utility	ADD	AUPNVSIT	do	1
TIUEDS	Text Integration Utility	APTP	TIULX	func	1
TIUEDS	Text Integration Utility	AST	DIED	goto	1
TIUEDS	Text Integration Utility	CLINDOC	TIULC1	func	2
TIUEDS	Text Integration Utility	CREF	DILF	func	6
TIUEDS	Text Integration Utility	DOCTYPE	TIULF	func	6
TIUEDS	Text Integration Utility	E	DIE0	do	7
TIUEDS	Text Integration Utility	F	DIE17	do	17
TIUEDS	Text Integration Utility	FIREREC	DIE17	do	8
TIUEDS	Text Integration Utility	GETTMP	DIKC1	func	1
TIUEDS	Text Integration Utility	ISDS	TIULX	func	1
TIUEDS	Text Integration Utility	KACLAU	TIUDD01	do	3
TIUEDS	Text Integration Utility	KACLEC	TIUDD01	do	1
TIUEDS	Text Integration Utility	KACLPT	TIUDD01	do	1
TIUEDS	Text Integration Utility	KACLSB	TIUDD01	do	1
TIUEDS	Text Integration Utility	KAPTLD	TIUDD01	do	3
TIUEDS	Text Integration Utility	M	DIE17	goto	1
TIUEDS	Text Integration Utility	N	DIE17	goto	6
TIUEDS	Text Integration Utility	NOSCR	DIED	do	1
TIUEDS	Text Integration Utility	OREF	DILF	func	6
TIUEDS	Text Integration Utility	OUT	DIE17	goto	8
TIUEDS	Text Integration Utility	PERSNAME	TIULC1	func	2
TIUEDS	Text Integration Utility	PROVIDER	TIUPXAP1	func	1
TIUEDS	Text Integration Utility	REFDATE	TIULC1	func	1
TIUEDS	Text Integration Utility	RW	DIR2	goto	1
TIUEDS	Text Integration Utility	SACLAU	TIUDD0	do	2
TIUEDS	Text Integration Utility	SACLEC	TIUDD0	do	1
TIUEDS	Text Integration Utility	SACLPT	TIUDD0	do	1
TIUEDS	Text Integration Utility	SACLSB	TIUDD0	do	1
TIUEDS	Text Integration Utility	SAPTLD	TIUDD0	do	3
TIUEDS	Text Integration Utility	SUB	AUPNVSIT	do	1
TIUEDS	Text Integration Utility	UNIQFERR	DIE17	goto	1
TIUEDS	Text Integration Utility	Z	DIE17	goto	1
TIUEDS	Text Integration Utility	Z	DIE2	goto	1
TIUEDS1	Text Integration Utility	AAUP	TIULX	func	1
TIUEDS1	Text Integration Utility	ISDS	TIULX	func	1
TIUEDS1	Text Integration Utility	SACLAU	TIUDD0	do	1
TIUEDS3	Text Integration Utility	APRBK	TIUDD	do	1
TIUEDS3	Text Integration Utility	ASUBK	TIUDD	do	1
TIUEDS3	Text Integration Utility	CLINDOC	TIULC1	func	1
TIUEDS3	Text Integration Utility	KACLAU	TIUDD01	do	1
TIUEDS3	Text Integration Utility	KACLEC	TIUDD01	do	1
TIUEDS3	Text Integration Utility	KACLPT	TIUDD01	do	1
TIUEDS3	Text Integration Utility	KACLSB	TIUDD01	do	1
TIUEDS4	Text Integration Utility	APRBS	TIUDD	do	1
TIUEDS4	Text Integration Utility	ASUBS	TIUDD	do	1
TIUEDS4	Text Integration Utility	CLINDOC	TIULC1	func	1
TIUEDS4	Text Integration Utility	SACLAU	TIUDD0	do	1
TIUEDS4	Text Integration Utility	SACLEC	TIUDD0	do	1
TIUEDS4	Text Integration Utility	SACLPT	TIUDD0	do	1
TIUEDS4	Text Integration Utility	SACLSB	TIUDD0	do	1
TIUEDS5	Text Integration Utility		DIC	do	2
TIUEDS5	Text Integration Utility		DIE17	goto	1
TIUEDS5	Text Integration Utility		DIR	do	1
TIUEDS5	Text Integration Utility	ALOCP	TIULX	func	1
TIUEDS5	Text Integration Utility	AST	DIED	goto	1
TIUEDS5	Text Integration Utility	CREF	DILF	func	3
TIUEDS5	Text Integration Utility	E	DIE0	do	12
TIUEDS5	Text Integration Utility	F	DIE17	do	11
TIUEDS5	Text Integration Utility	FIREREC	DIE17	do	4
TIUEDS5	Text Integration Utility	KACLAU1	TIUDD01	do	1
TIUEDS5	Text Integration Utility	KACLEC	TIUDD01	do	1
TIUEDS5	Text Integration Utility	M	DIE17	goto	1
TIUEDS5	Text Integration Utility	N	DIE17	goto	11
TIUEDS5	Text Integration Utility	NOSCR	DIED	do	1
TIUEDS5	Text Integration Utility	NOW	TIULC	func	1
TIUEDS5	Text Integration Utility	OREF	DILF	func	3
TIUEDS5	Text Integration Utility	OUT	DIE17	goto	4
TIUEDS5	Text Integration Utility	PROVIDER	TIUPXAP1	func	1
TIUEDS5	Text Integration Utility	RW	DIR2	goto	1
TIUEDS5	Text Integration Utility	SACLAU1	TIUDD0	do	1
TIUEDS5	Text Integration Utility	SACLEC	TIUDD0	do	1
TIUEDS5	Text Integration Utility	UNIQFERR	DIE17	goto	1
TIUEDS5	Text Integration Utility	WHOCOSIG	TIULC1	func	1
TIUEDS5	Text Integration Utility	WHOSIGNS	TIULC1	func	1
TIUEDS5	Text Integration Utility	Z	DIE17	goto	1
TIUEDS5	Text Integration Utility	Z	DIE2	goto	1
TIUEDS6	Text Integration Utility	DOC	TIUDDX	do	2
TIUELST	Text Integration Utility	CENTER	TIULS	func	1
TIUELST	Text Integration Utility	CLEAN	VALM10	do	1
TIUELST	Text Integration Utility	DATE	TIULS	func	4
TIUELST	Text Integration Utility	EDATE	TIULA	func	1
TIUELST	Text Integration Utility	EN	DIQ1	do	1
TIUELST	Text Integration Utility	EN	VALM	do	1
TIUELST	Text Integration Utility	FLDCTRL	VALM10	do	1
TIUELST	Text Integration Utility	LDATE	TIULA	func	1
TIUELST	Text Integration Utility	LOWER	TIULS	func	2
TIUELST	Text Integration Utility	NAME	TIULS	func	1
TIUELST	Text Integration Utility	NS	XUAF4	func	1
TIUELST	Text Integration Utility	READ	TIUU	func	2
TIUELST	Text Integration Utility	SELDIV	TIULA	do	1
TIUELST	Text Integration Utility	SETFLD	VALM1	func	8
TIUELST	Text Integration Utility	SETPARM	TIULE	do	1
TIUEN169	Text Integration Utility		DIC	do	1
TIUEN169	Text Integration Utility	ISA	TIULX	func	1
TIUEN169	Text Integration Utility	READ	TIUU	func	1
TIUEN182	Text Integration Utility	CLASS	TIUCP	func	1
TIUEN234	Text Integration Utility	WHOIS2	USRLM	do	3
TIUEN96	Text Integration Utility	BMES	XPDUTL	do	3
TIUENV	Text Integration Utility		DIR	do	1
TIUENV	Text Integration Utility	PATCH	XPDUTL	func	1
TIUENV	Text Integration Utility	VERSION	XPDUTL	func	2
TIUEPN	Text Integration Utility		%DT	do	1
TIUEPN	Text Integration Utility		DIE17	goto	1
TIUEPN	Text Integration Utility		DIR	do	1
TIUEPN	Text Integration Utility		TIUEPN1	do	1
TIUEPN	Text Integration Utility		TIUEPN10	goto	1
TIUEPN	Text Integration Utility		TIUEPN2	do	1
TIUEPN	Text Integration Utility		TIUEPN3	do	1
TIUEPN	Text Integration Utility		TIUEPN4	do	1
TIUEPN	Text Integration Utility		TIUEPN5	do	1
TIUEPN	Text Integration Utility		TIUEPN6	do	1
TIUEPN	Text Integration Utility		TIUEPN7	do	1
TIUEPN	Text Integration Utility		TIUEPN8	do	1
TIUEPN	Text Integration Utility		TIUEPN9	do	1
TIUEPN	Text Integration Utility	ADD	AUPNVSIT	do	1
TIUEPN	Text Integration Utility	ALOCP	TIULX	func	1
TIUEPN	Text Integration Utility	APTP	TIULX	func	1
TIUEPN	Text Integration Utility	AST	DIED	goto	1
TIUEPN	Text Integration Utility	CLINDOC	TIULC1	func	2
TIUEPN	Text Integration Utility	CREF	DILF	func	9
TIUEPN	Text Integration Utility	DATE	TIULS	func	2
TIUEPN	Text Integration Utility	DATENOTE	TIULA3	func	1
TIUEPN	Text Integration Utility	DOCTYPE	TIULF	func	6
TIUEPN	Text Integration Utility	E	DIE0	do	10
TIUEPN	Text Integration Utility	F	DIE17	do	18
TIUEPN	Text Integration Utility	FIREREC	DIE17	do	8
TIUEPN	Text Integration Utility	GETTMP	DIKC1	func	1
TIUEPN	Text Integration Utility	KACLAU	TIUDD01	do	2
TIUEPN	Text Integration Utility	KACLEC	TIUDD01	do	1
TIUEPN	Text Integration Utility	KACLPT	TIUDD01	do	1
TIUEPN	Text Integration Utility	KACLSB	TIUDD01	do	1
TIUEPN	Text Integration Utility	KAPTLD	TIUDD01	do	3
TIUEPN	Text Integration Utility	M	DIE17	goto	1
TIUEPN	Text Integration Utility	N	DIE17	goto	9
TIUEPN	Text Integration Utility	NOSCR	DIED	do	1
TIUEPN	Text Integration Utility	NOW	TIULC	func	1
TIUEPN	Text Integration Utility	NOW	XLFDT	func	1
TIUEPN	Text Integration Utility	OREF	DILF	func	9
TIUEPN	Text Integration Utility	OUT	DIE17	goto	8
TIUEPN	Text Integration Utility	RW	DIR2	goto	1
TIUEPN	Text Integration Utility	SACLAU	TIUDD0	do	1
TIUEPN	Text Integration Utility	SACLEC	TIUDD0	do	1
TIUEPN	Text Integration Utility	SACLPT	TIUDD0	do	1
TIUEPN	Text Integration Utility	SACLSB	TIUDD0	do	1
TIUEPN	Text Integration Utility	SAPTLD	TIUDD0	do	3
TIUEPN	Text Integration Utility	SUB	AUPNVSIT	do	1
TIUEPN	Text Integration Utility	UNIQFERR	DIE17	goto	1
TIUEPN	Text Integration Utility	Z	DIE17	goto	1
TIUEPN	Text Integration Utility	Z	DIE2	goto	1
TIUEPN1	Text Integration Utility	APRBK	TIUDD	do	1
TIUEPN1	Text Integration Utility	ASUBK	TIUDD	do	1
TIUEPN1	Text Integration Utility	CLINDOC	TIULC1	func	1
TIUEPN1	Text Integration Utility	KACLAU	TIUDD01	do	1
TIUEPN1	Text Integration Utility	KACLEC	TIUDD01	do	1
TIUEPN1	Text Integration Utility	KACLPT	TIUDD01	do	1
TIUEPN1	Text Integration Utility	KACLSB	TIUDD01	do	1
TIUEPN10	Text Integration Utility		DIC	do	5
TIUEPN10	Text Integration Utility		DIE17	goto	1
TIUEPN10	Text Integration Utility		DIR	do	1
TIUEPN10	Text Integration Utility		TIUEPN11	do	1
TIUEPN10	Text Integration Utility		TIUEPN12	do	1
TIUEPN10	Text Integration Utility	AAUP	TIULX	func	1
TIUEPN10	Text Integration Utility	AST	DIED	goto	1
TIUEPN10	Text Integration Utility	CREF	DILF	func	3
TIUEPN10	Text Integration Utility	E	DIE0	do	8
TIUEPN10	Text Integration Utility	F	DIE17	do	27
TIUEPN10	Text Integration Utility	FIREREC	DIE17	do	18
TIUEPN10	Text Integration Utility	ISA	USRLM	func	1
TIUEPN10	Text Integration Utility	ISDS	TIULX	func	1
TIUEPN10	Text Integration Utility	KACLAU	TIUDD01	do	1
TIUEPN10	Text Integration Utility	KACLAU1	TIUDD01	do	1
TIUEPN10	Text Integration Utility	KACLEC	TIUDD01	do	4
TIUEPN10	Text Integration Utility	M	DIE17	goto	1
TIUEPN10	Text Integration Utility	N	DIE17	goto	7
TIUEPN10	Text Integration Utility	NOSCR	DIED	do	1
TIUEPN10	Text Integration Utility	NOW	TIULC	func	1
TIUEPN10	Text Integration Utility	OREF	DILF	func	3
TIUEPN10	Text Integration Utility	OUT	DIE17	goto	18
TIUEPN10	Text Integration Utility	PERSNAME	TIULC1	func	2
TIUEPN10	Text Integration Utility	PROVSVC	TIULV	func	1
TIUEPN10	Text Integration Utility	REQCOSIG	TIULP	func	1
TIUEPN10	Text Integration Utility	RW	DIR2	goto	1
TIUEPN10	Text Integration Utility	SACLAU	TIUDD0	do	1
TIUEPN10	Text Integration Utility	SACLAU1	TIUDD0	do	1
TIUEPN10	Text Integration Utility	SACLEC	TIUDD0	do	4
TIUEPN10	Text Integration Utility	UNIQFERR	DIE17	goto	1
TIUEPN10	Text Integration Utility	Z	DIE17	goto	1
TIUEPN10	Text Integration Utility	Z	DIE2	goto	1
TIUEPN11	Text Integration Utility	ASUBK	TIUDD	do	1
TIUEPN12	Text Integration Utility	ASUBS	TIUDD	do	1
TIUEPN13	Text Integration Utility	DOC	TIUDDX	do	2
TIUEPN2	Text Integration Utility	APRBS	TIUDD	do	1
TIUEPN2	Text Integration Utility	ASUBS	TIUDD	do	1
TIUEPN2	Text Integration Utility	CLINDOC	TIULC1	func	1
TIUEPN2	Text Integration Utility	SACLAU	TIUDD0	do	1
TIUEPN2	Text Integration Utility	SACLEC	TIUDD0	do	1
TIUEPN2	Text Integration Utility	SACLPT	TIUDD0	do	1
TIUEPN2	Text Integration Utility	SACLSB	TIUDD0	do	1
TIUEPN3	Text Integration Utility	AAUP	TIULX	func	1
TIUEPN3	Text Integration Utility	ISDS	TIULX	func	1
TIUEPN3	Text Integration Utility	SACLAU	TIUDD0	do	1
TIUEPN5	Text Integration Utility	ALOCP	TIULX	func	1
TIUEPN7	Text Integration Utility	ALOCP	TIULX	func	1
TIUEPN8	Text Integration Utility	APRBK	TIUDD	do	1
TIUEPN8	Text Integration Utility	ASUBK	TIUDD	do	1
TIUEPN8	Text Integration Utility	CLINDOC	TIULC1	func	1
TIUEPN8	Text Integration Utility	KACLAU	TIUDD01	do	1
TIUEPN8	Text Integration Utility	KACLEC	TIUDD01	do	1
TIUEPN8	Text Integration Utility	KACLPT	TIUDD01	do	1
TIUEPN8	Text Integration Utility	KACLSB	TIUDD01	do	1
TIUEPN9	Text Integration Utility	APRBS	TIUDD	do	1
TIUEPN9	Text Integration Utility	ASUBS	TIUDD	do	1
TIUEPN9	Text Integration Utility	CLINDOC	TIULC1	func	1
TIUEPN9	Text Integration Utility	SACLAU	TIUDD0	do	1
TIUEPN9	Text Integration Utility	SACLEC	TIUDD0	do	1
TIUEPN9	Text Integration Utility	SACLPT	TIUDD0	do	1
TIUEPN9	Text Integration Utility	SACLSB	TIUDD0	do	1
TIUEPRNT	Text Integration Utility		%ZISC	do	1
TIUEPRNT	Text Integration Utility	DEVICE	TIUDEV	func	1
TIUEPRNT	Text Integration Utility	DOCPRM	TIULC1	do	1
TIUEPRNT	Text Integration Utility	FLAG	TIUPRPN3	func	1
TIUEPRNT	Text Integration Utility	ISADDNDM	TIULC1	func	1
TIUEPRNT	Text Integration Utility	PRNTGRP	TIULG	func	1
TIUEPRNT	Text Integration Utility	PRNTHDR	TIULG	func	1
TIUEPRNT	Text Integration Utility	PRNTMTHD	TIULG	func	1
TIUEPRNT	Text Integration Utility	PRNTNBR	TIULG	func	1
TIUEPRNT	Text Integration Utility	QUE	TIUDEV	do	1
TIUEPRNT	Text Integration Utility	READ	TIUU	func	1
TIUESFIX	Text Integration Utility		DIE	do	2
TIUESFIX	Text Integration Utility	SEND	TIUALRT	do	2
TIUFA	Text Integration Utility	BUFENTRY	TIUFLLM2	do	1
TIUFA	Text Integration Utility	CENTER	TIUFL	func	2
TIUFA	Text Integration Utility	CLEAN	VALM10	do	2
TIUFA	Text Integration Utility	EN	VALM	do	2
TIUFA	Text Integration Utility	EN	XQOR	do	1
TIUFA	Text Integration Utility	MATCH	TIUFLA	func	1
TIUFA	Text Integration Utility	NINFO	TIUFLLM	do	1
TIUFA	Text Integration Utility	PAUSE	TIUFXHLX	do	1
TIUFA	Text Integration Utility	SETUP	TIUFL	do	1
TIUFA	Text Integration Utility	UPDATE	TIUFLLM1	do	1
TIUFA1	Text Integration Utility		DIC	do	1
TIUFA1	Text Integration Utility		DIK	do	1
TIUFA1	Text Integration Utility	ASKFLDS	TIUFLF1	do	1
TIUFA1	Text Integration Utility	AUPDATE	TIUFLA1	do	1
TIUFA1	Text Integration Utility	CHECK	TIUFLF3	do	1
TIUFA1	Text Integration Utility	EN	XQOR	do	1
TIUFA1	Text Integration Utility	INIT	TIUFA	do	1
TIUFA1	Text Integration Utility	OWNCHEC	TIUFLF8	do	1
TIUFA1	Text Integration Utility	PAUSE	TIUFXHLX	do	3
TIUFA1	Text Integration Utility	RESET	TIUFXHLX	do	2
TIUFA1	Text Integration Utility	SELNAME	TIUFLF2	func	1
TIUFA1	Text Integration Utility	SELSTART	TIUFLA	do	1
TIUFA1	Text Integration Utility	STUFFLDS	TIUFLF4	do	1
TIUFA1	Text Integration Utility	TYPELIST	TIUFLF7	do	1
TIUFC	Text Integration Utility		DIR	do	1
TIUFC	Text Integration Utility	CENTER	TIUFL	func	1
TIUFC	Text Integration Utility	CLEAN	VALM10	do	1
TIUFC	Text Integration Utility	CNTRL	VALM10	do	2
TIUFC	Text Integration Utility	COLLAPSE	TIUFH1	do	1
TIUFC	Text Integration Utility	EN	VALM	do	1
TIUFC	Text Integration Utility	EXPAND1	TIUFH1	do	1
TIUFC	Text Integration Utility	HASITEMS	TIUFLF1	func	2
TIUFC	Text Integration Utility	INIT	TIUFH	do	1
