routine_name	ref	location_list
ACKQUTL5	ACKQUTL4 $$CONVERT	0
ACKQUTL5	DIC LIST	0
ACKQUTL5	DIE FILE	0
ACKQUTL5	DIE UPDATE	0
ACKQUTL5	DIQ $$GET1	0
ACKQUTL5	DIQ GETS	0
ACKQUTL5	ICPTCOD $$CODM	0
ACKQUTL5	ICPTCOD $$CPT	0
ACKQUTL5	XPDUTL $$PATCH	0
ACKQUTL6	%DT 	0
ACKQUTL6	%DTC NOW	0
ACKQUTL6	ACKQASU4 $$PROVCHK	0
ACKQUTL6	ACKQASU5 $$TIMECHEK	0
ACKQUTL6	DIK ENALL	0
ACKQUTL6	DIQ $$GET1	0
ACKQUTL6	DIQ GETS	0
ACKQUTL6	VADPT IN5	0
ACKQUTL7	%ZISC 	0
ACKQUTL7	ACKQR3 BRKDESC	0
ACKQUTL7	ACKQUTL $$NUMDT	0
ACKQUTL7	ACKQUTL CNTR	0
ACKQUTL7	ACKQUTL8 $$DIAGTXT	0
ACKQUTL7	DIQ $$GET1	0
ACKQUTL7	DIQ GETS	0
ACKQUTL7	DIR 	0
ACKQUTL7	ICDEX $$CSI	0
ACKQUTL7	ICDXCODE $$ICDDATA	0
ACKQUTL7	VADPT DEM	0
ACKQUTL7	VADPT ELIG	0
ACKQUTL7	VADPT INP	0
ACKQUTL8	%DTC NOW	0
ACKQUTL8	ACKQASU5 $$PRIMARY	0
ACKQUTL8	DIQ $$GET1	0
ACKQUTL8	DIQ GETS	0
ACKQUTL8	ICDEX $$CODEC	0
ACKQUTL8	ICDEX $$CSI	0
ACKQUTL8	ICDXCODE $$ICDDATA	0
ACKQUTL8	ICDXCODE $$ICDDESC	0
ACKQUTL8	ICPTCOD $$CPT	0
ACKQUTL8	ICPTMOD $$MOD	0
ACKQUTL8	VADPT ELIG	0
ACKQUTL8	VADPT SVC	0
ACKQUTL9	%DTC NOW	0
ACKQUTL9	%ZTLOAD 	0
ACKQUTL9	ACKQUTL4 $$CONVERT2	0
ACKQUTL9	DIQ $$GET1	0
ACKQUTL9	XMD 	0
ACKQWB	XMD 	0
ACKQWL	%DTC NOW	0
ACKQWL	%ZTLOAD 	0
ACKQWL	ACKQUTL $$BFY	0
ACKQWL	ACKQUTL $$HTIM	0
ACKQWL	ACKQUTL $$XDAT	0
ACKQWL	ACKQWB ABORT	0
ACKQWL	ACKQWB BUILD	0
ACKQWL	ACKQWL1 	0
ACKQWL	DICD WAIT	0
ACKQWL	DICN FILE	0
ACKQWL	DIE 	0
ACKQWL	DIK 	0
ACKQWL	DIR 	0
ACKQWL	VASITE $$SITE	0
ACKQWL1	DIE 	0
ACKQWL1	ICDEX $$CODEC	0
ACKQWL1	VADPT ADD	0
ACKQWLD	%DTC NOW	0
ACKQWLD	%ZIS 	0
ACKQWLD	%ZIS HOME	0
ACKQWLD	%ZISC 	0
ACKQWLD	%ZTLOAD 	0
ACKQWLD	ACKQUTL $$FTIME	0
ACKQWLD	ACKQUTL $$NUMDT	0
ACKQWLD	ACKQUTL $$XDAT	0
ACKQWLD	ACKQUTL CNTR	0
ACKQWLD	ACKQUTL PAUSE	0
ACKQWLD	ACKQWL GETDT	0
ACKQWLD	ACKQWL INIT	0
AFJXALRT	%ZIS 	0
AFJXALRT	%ZISC 	0
AFJXALRT	AFJXTRF SPL2TMP	0
AFJXALRT	DIC $$FIND1	0
AFJXALRT	DICN FILE	0
AFJXALRT	DIE 	0
AFJXALRT	DIQ $$GET1	0
AFJXALRT	GMTS1 EN	0
AFJXALRT	VADPT DEM	0
AFJXALRT	XLFDT $$FMTE	0
AFJXALRT	XLFDT $$NOW	0
AFJXALRT	XLFSTR $$CJ	0
AFJXALRT	XLFSTR $$LJ	0
AFJXALRT	XLFSTR $$REPEAT	0
AFJXALRT	XMA1C REMSBMSG	0
AFJXALRT	XMD 	0
AFJXALRT	ZISPL DSD	0
AFJXALRT	ZISPL DSDOC	0
AFJXMABX	DIC $$FIND1	0
AFJXMABX	DIC IX	0
AFJXMABX	DIR 	0
AFJXMABX	XLFSTR $$REPEAT	0
AFJXMABX	XMXUTIL $$BMSGCT	0
AFJXMABX	XMXUTIL $$NAME	0
AFJXMABX	XMXUTIL PAGE	0
AFJXMABX	XMXUTIL2 $$DATE	0
AFJXMABX	XUTMDEVQ EN	0
AFJXMBOX	AFJXMABX LIST	0
AFJXMBOX	AFJXMABX PHDR	0
AFJXMBOX	DIC $$FIND1	0
AFJXMBOX	DIR 	0
AFJXMBOX	XMXUTIL PAGE	0
AFJXMBOX	XMXUTIL WAIT	0
AFJXMBOX	XUTMDEVQ EN	0
AFJXPATL	%ZTLOAD 	0
AFJXPATL	AFJXPNHA PROCESS	0
AFJXPATS	%ZTLOAD 	0
AFJXPATS	AFJXPNHA PROCESS	0
AFJXPNHA	XLFDT $$FMADD	0
AFJXPNHA	XLFDT $$FMDIFF	0
AFJXPNHA	XLFDT $$FMTE	0
AFJXPNHA	XLFDT $$NOW	0
AFJXPNHA	XLFSTR $$REPEAT	0
AFJXPNHA	XMD 	0
AFJXPNHT	DIC 	0
AFJXPNHT	DIC $$FIND1	0
AFJXPNHT	DICN FILE	0
AFJXPNHT	DIE 	0
AFJXPNHT	DIE UPDATE	0
AFJXPNHT	XMA1C REMSBMSG	0
AFJXPNHX	DIC $$FIND1	0
AFJXPNHX	DIK 	0
AFJXPNHX	XLFDT $$FMADD	0
AFJXPNHX	XMA1C REMSBMSG	0
AFJXPNHX	XMXAPI DELMSG	0
AFJXPNHX	XMXUTIL NONEW	0
AFJXPNHX	XMXUTIL1 $$CONVERT	0
AFJXPNHX	XMXUTIL2 $$NEW	0
AFJXPRE	DIC $$FIND1	0
AFJXPRE	DIE 	0
AFJXPRE	DIE FILE	0
AFJXPRE	DIK 	0
AFJXPRE	XPDID UPDATE	0
AFJXPRE	XPDUTL BMES	0
AFJXPRE	XPDUTL MES	0
AFJXSFAL	XLFSTR $$REPEAT	0
AFJXSFAL	XMA1C REMSBMSG	0
AFJXSFAL	XMXUTIL $$NAME	0
AFJXSFAL	XMXUTIL PAGE	0
AFJXSFAL	XQALERT SETUP	0
AFJXSFAL	XUTMDEVQ EN	0
AFJXTEMA	%ZTLOAD 	0
AFJXTEMA	AFJXPNHA PROCESS	0
AFJXTRF	AFJXALRT FAIL	0
AFJXTRF	XLFSTR $$REPEAT	0
AFJXTRF	XMD 	0
AFJXTRF	XMXAPIG $$GOTLOCAL	0
AFJXUPD	DICN FILE	0
AFJXVER	%DT 	0
AFJXVER	DIC $$FIND1	0
AFJXVER	XLFDT $$FMDIFF	0
AFJXVER	XLFDT $$FMTE	0
AFJXVER	XLFDT $$HTE	0
AFJXVER	XLFSTR $$UP	0
AFJXVER	XMXUTIL $$BSKTNAME	0
AFJXVER	XMXUTIL1 $$CONVERT	0
AFJXVER	XUTMDEVQ EN	0
AFJXWCP1	AFJXMBOX ENTER	0
AFJXWCP1	DIC 	0
AFJXWCP1	DICN FILE	0
AFJXWCP1	DIR 	0
AFJXWCP1	XLFDT $$NOW	0
AFJXWCP1	XMD 	0
AFJXWCPM	%ZIS HOME	0
AFJXWCPM	AFJXMABX ENTER	0
AFJXWCPM	AFJXMBOX ENTER	0
AFJXWCPM	AFJXWCP1 REQUEST	0
AFJXWCPM	DIC $$FIND1	0
AFJXWCPM	DIR 	0
AFJXWCPM	XLFSTR $$REPEAT	0
AFJXWCPM	XMXUTIL $$NAME	0
AJK1UBCP	%DTC H	0
AJK1UBCP	DDS 	0
AJK1UBFY	%DTC C	0
AJK1UBFY	%DTC COMMA	0
AJK1UBFY	AJK1UBCP $$DOW	0
AJK1UBFY	AJK1UBCP $$PIECE	0
AJK1UBFY	AJK1UBCP $$RGP	0
AJK1UBFY	AJK1UBCP CPAR	0
AJK1UBFY	AJK1UBTM $$GRP	0
AJK1UBFY	AJK1UBTM XMQ	0
AJK1UBFY	XMD 	0
AJK1UBM	AJK1UBCP $$KEY	0
AJK1UBM	AJK1UBS STR	0
AJK1UBM	AJK1UBTR $$DEL	0
AJK1UBM	AJK1UBTR $$RT	0
AJK1UBM	DIC 	0
AJK1UBM	DICN YN	0
AJK1UBM	DIE 	0
AJK1UBM	DIR 	0
AJK1UBP1	%DTC C	0
AJK1UBP1	%ZTLOAD 	0
AJK1UBP1	AJK1UBCP $$KEY	0
AJK1UBP1	AJK1UBCP $$PIECE	0
AJK1UBP1	AJK1UBCP $$UGP	0
AJK1UBP1	AJK1UBTM $$GRP	0
AJK1UBP1	DICN YN	0
AJK1UBP1	DIE 	0
AJK1UBP1	DIK 	0
AJK1UBP1	DIR 	0
AJK1UBP1	XMD 	0
AJK1UBS	AJK1UBCP $$KEY	0
AJK1UBS	DICN YN	0
AJK1UBS	DIE 	0
AJK1UBT	%DTC C	0
AJK1UBT	%DTC H	0
AJK1UBT	AJK1UBCP $$FILE	0
AJK1UBT	AJK1UBCP $$PIECE	0
AJK1UBT	AJK1UBCP $$RGP	0
AJK1UBT	AJK1UBCP $$TGP	0
AJK1UBT	AJK1UBCP $$UGP	0
AJK1UBT	AJK1UBCP CPAR	0
AJK1UBT	AJK1UBDP $$CAT	0
AJK1UBT	AJK1UBDP $$RATE	0
AJK1UBT	AJK1UBDP $$TRANS	0
AJK1UBT	AJK1UBFY 	0
AJK1UBT	AJK1UBQ 	0
AJK1UBT	AJK1UBS $$SHOW	0
AJK1UBT	AJK1UBT1 	0
AJK1UBT	AJK1UBTC COMMENT	0
AJK1UBT	AJK1UBTE ERR	0
AJK1UBT	AJK1UBTM ERR	0
AJK1UBT	AJK1UBTM XMIT	0
AJK1UBT	AJK1UBTN EN	0
AJK1UBT	AJK1UBTR AUTO	0
AJK1UBT	AJK1UBTR OLD	0
AJK1UBT	AJK1UBTS EN	0
AJK1UBT	AJK1UBTU $$CHECK	0
AJK1UBT1	AJK1UBCP $$TGP	0
AJK1UBT1	AJK1UBTM $$GRP	0
AJK1UBT1	AJK1UBTM XMQ	0
AJK1UBT1	XMD 	0
AJK1UBTB	AJK1UBCP CPAR	0
AJK1UBTC	%DTC C	0
AJK1UBTM	AJK1UBCP $$REC	0
AJK1UBTM	AJK1UBCP $$TGP	0
AJK1UBTM	AJK1UBCP $$UGP	0
AJK1UBTM	AJK1UBTC UPDATE	0
AJK1UBTM	XMA2 XMZ	0
AJK1UBTM	XMD 	0
AJK1UBTM	XMD ENT1	0
AJK1UBTN	%DTC C	0
AJK1UBTN	AJK1UBCP $$MAX	0
AJK1UBTN	AJK1UBT $$SET	0
AJK1UBTN	AJK1UBTB TS	0
AJK1UBTR	AJK1UBT $$SET	0
AJK1UBTR	AJK1UBTU $$CHECK	0
AJK1UBTR	DICN FILE	0
AJK1UBTR	DICN YN	0
AJK1UBTR	DIK 	0
AJK1UBTS	AJK1UBT $$SET	0
AJK1UBTS	AJK1UBTB TS	0
AJK1UBTS	AJK1UBTC UPDATE	0
AJK1UBTU	%DTC C	0
AJK1UBTU	AJK1UBCP $$PIECE	0
AJK1UBX	AJK1UBVR $$VER	0
AJK1UBX	DICN FILE	0
AJK1UBX	DIK 	0
AJK1UBX1	%DTC C	0
AJK1UBX1	DICN FILE	0
AJK1UBX2	AJK1UBCP $$TGP	0
AJK1UBX2	AJK1UBX T	0
AJK1UBX2	DIK 	0
ALPB8	DIE 	0
ALPB8	DIK IXALL	0
ALPB8	XPDUTL MES	0
ALPB8	XUPARAM $$KSP	0
ALPBBK	%ZIS 	0
ALPBBK	%ZIS HOME	0
ALPBBK	%ZISC 	0
ALPBBK	%ZTLOAD 	0
ALPBBK	ALPBFRMU HDR	0
ALPBBK	ALPBUTL $$DEFDAYS	0
ALPBBK	ALPBUTL $$DEFPRT	0
ALPBBK	ALPBUTL3 ARRAY	0
ALPBBK	ALPBUTL3 MON	0
ALPBBK	ALPBUTL3 START	0
ALPBBK	DIR 	0
ALPBBK	XLFDT $$DT	0
ALPBCBU	ALPBINP $$CDIV	0
ALPBCBU	ALPBINP $$INI	0
ALPBCBU	ALPBINP $$IPH	0
ALPBCBU	ALPBINP $$MEDL	0
ALPBCBU	ALPBINP $$PMOV	0
ALPBCBU	ALPBUTL1 $$DIV	0
ALPBCBU	DIQ $$GET1	0
ALPBCBU	PSJBCBU EN	0
ALPBCBU	VADPT DEM	0
ALPBCBU	VADPT INP	0
ALPBCBU	XPAR $$GET	0
ALPBCBU	XQALERT SETUP	0
ALPBELOG	ALPBUTL $$FDATE	0
ALPBELOG	ALPBUTL $$PAD	0
ALPBELOG	ALPBUTL1 CLEAN	0
ALPBELOG	ALPBUTL2 DELERR	0
ALPBELOG	DIR 	0
ALPBELOG	VALM EN	0
ALPBELOG	XQORM1 DISP	0
ALPBFRM1	ALPBUTL $$FDATE	0
ALPBFRM1	ALPBUTL $$OTYP	0
ALPBFRM1	ALPBUTL $$PAD	0
ALPBFRM1	ALPBUTL FDATES	0
ALPBFRM1	ALPBUTL3 $$LACT	0
ALPBFRM1	XLFDT $$DT	0
ALPBFRM1	XLFDT $$FMADD	0
ALPBFRM1	XLFDT $$FMTE	0
ALPBFRM1	XLFSTR $$REPEAT	0
ALPBFRM2	ALPBFRMU FTEXT	0
ALPBFRM2	ALPBUTL $$FDATE	0
ALPBFRM2	ALPBUTL $$OTYP	0
ALPBFRM2	ALPBUTL $$PAD	0
ALPBFRM2	XLFDT $$FMTE	0
ALPBFRM2	XLFSTR $$REPEAT	0
ALPBFRMU	ALPBUTL $$PAD	0
ALPBFRMU	XLFDT $$FMTE	0
ALPBFRMU	XLFDT $$NOW	0
ALPBFRMU	XLFSTR $$REPEAT	0
ALPBGEN	ALPBGEN2 $$ISBCMA	0
ALPBGEN	ALPBPARM GET	0
ALPBGEN	DIC IX	0
ALPBGEN	HLFNC $$M10	0
ALPBGEN	HLFNC2 INIT	0
ALPBGEN	HLMA GENERATE	0
ALPBGEN	XLFDT $$FMTHL7	0
ALPBGEN	XLFDT $$NOW	0
ALPBGEN	XPAR $$GET	0
ALPBGEN	XQALERT SETUP	0
ALPBGEN1	DIC 	0
ALPBGEN1	DIC IX	0
ALPBGEN1	DIE 	0
ALPBGEN1	DIK IX1	0
ALPBGEN1	HLFNC2 INIT	0
ALPBGEN1	XLFDT $$FMDIFF	0
ALPBGEN1	XLFDT $$HL7TFM	0
ALPBGEN1	XLFDT $$NOW	0
ALPBGEN2	%ZTLOAD 	0
ALPBGEN2	DIC 	0
ALPBGEN2	DIR 	0
ALPBGEN2	XLFDT $$FMTE	0
ALPBGEN2	XLFDT $$NOW	0
ALPBGEN2	XQALERT SETUP	0
ALPBGEN2	XQCHK $$ACCESS	0
ALPBGEN2	XUSERP DEQUE	0
ALPBHL1	ALPBGEN $$UNESC	0
ALPBHL1	ALPBHL1U AL1	0
ALPBHL1	ALPBHL1U NTE	0
ALPBHL1	ALPBHL1U ORC	0
ALPBHL1	ALPBHL1U PV1	0
ALPBHL1	ALPBHL1U RXC	0
ALPBHL1	ALPBHL1U RXE	0
ALPBHL1	ALPBHL1U RXR	0
ALPBHL1	ALPBHL1U ZZZ	0
ALPBHL1	ALPBUTL DELORD	0
ALPBHL1	ALPBUTL DELPT	0
ALPBHL1	ALPBUTL1 ERRBLD	0
ALPBHL1	ALPBUTL1 ERRLOG	0
ALPBHL1	ALPBUTL2 CLORD	0
ALPBHL1	ALPBUTL2 DELALG	0
ALPBHL1	ALPBUTL2 GETORC	0
ALPBHL1	ALPBUTL2 GETPID	0
ALPBHL1	ALPBUTL2 GETZZZ	0
ALPBHL1	DICN FILE	0
ALPBHL1	DIE FILE	0
ALPBHL1	DIE UPDATE	0
ALPBHL1	XLFDT $$NOW	0
ALPBHL1U	ALPBGEN $$UNESC	0
ALPBHL1U	ALPBUTL1 ERRBLD	0
ALPBHL1U	DIE FILE	0
ALPBHL1U	DIE UPDATE	0
ALPBHL1U	DIE WP	0
ALPBHL1U	HLFNC $$FMDATE	0
ALPBIN	%ZTLOAD 	0
ALPBIN	%ZTLOAD $$S	0
ALPBIN	ALPBIND IVCLIN	0
ALPBIN	ALPBIND PAT	0
ALPBIN	ALPBIND UDCLIN	0
ALPBIN	ALPBPARM GET	0
ALPBIN	DIR 	0
ALPBIN	XLFDT $$FMTE	0
ALPBIN	XLFDT $$NOW	0
ALPBIN	XQALERT SETUP	0
ALPBIND	%DT 	0
ALPBIND	%ZTLOAD 	0
ALPBIND	%ZTLOAD $$S	0
ALPBIND	ALPBINP $$INI	0
ALPBIND	ALPBINP $$MEDL	0
ALPBIND	ALPBINP PMOV	0
ALPBIND	ALPBPARM GET	0
ALPBIND	DIR 	0
ALPBIND	PSJBCBU EN	0
ALPBIND	PSJBCBU EN2	0
ALPBIND	XLFDT $$FMTE	0
ALPBIND	XLFDT $$NOW	0
ALPBIND	XPAR $$GET	0
ALPBIND	XQALERT SETUP	0
ALPBINP	%DTC NOW	0
ALPBINP	%ZTLOAD 	0
ALPBINP	ALPBPARM GET	0
ALPBINP	ALPBUTL1 $$CNV	0
ALPBINP	ALPBUTL1 $$DIV	0
ALPBINP	ALPBUTL1 $$STAT	0
ALPBINP	DILFD $$EXTERNAL	0
ALPBINP	DIQ $$GET1	0
ALPBINP	GMRADPT EN1	0
ALPBINP	HLFNC $$HLDATE	0
ALPBINP	HLFNC2 INIT	0
ALPBINP	HLMA GENERATE	0
ALPBINP	PSJBCBU EN	0
ALPBINP	PSJBCMA1 EN	0
ALPBINP	VAFHAPV1 $$EN	0
ALPBINP	VAFHLPID $$EN	0
ALPBINP	XLFDT $$NOW	0
ALPBINP	XPAR $$GET	0
ALPBOP	%DTC C	0
ALPBOP	%DTC NOW	0
ALPBOP	ALPBUTL3 $$DEFOR	0
ALPBOP	ALPBUTL3 $$DEFPR	0
ALPBOP	DICD WAIT	0
ALPBOP	DIK 	0
ALPBPALL	%ZIS 	0
ALPBPALL	%ZIS HOME	0
ALPBPALL	%ZISC 	0
ALPBPALL	%ZTLOAD 	0
ALPBPALL	ALPBFRM1 F132	0
ALPBPALL	ALPBFRMU FOOT	0
ALPBPALL	ALPBFRMU HDR	0
ALPBPALL	ALPBUTL $$DEFDAYS	0
ALPBPALL	ALPBUTL $$DEFPRT	0
ALPBPALL	ALPBUTL ORDS	0
ALPBPALL	ALPBUTL1 $$STAT2	0
ALPBPALL	ALPBUTL3 $$DEFML	0
ALPBPALL	DIR 	0
ALPBPALL	XLFDT $$NOW	0
ALPBPARM	DIC 	0
ALPBPARM	DIC IX	0
ALPBPARM	DIR 	0
ALPBPARM	XPAR DEL	0
ALPBPARM	XPAR EN	0
ALPBPARM	XPAR GETLST	0
ALPBPARM	XUAF4 $$NS	0
ALPBPCLN	%ZIS 	0
ALPBPCLN	%ZIS HOME	0
ALPBPCLN	%ZISC 	0
ALPBPCLN	%ZTLOAD 	0
ALPBPCLN	ALPBFRM1 F132	0
ALPBPCLN	ALPBFRMU FOOT	0
ALPBPCLN	ALPBFRMU HDR	0
ALPBPCLN	ALPBUTL $$DEFDAYS	0
ALPBPCLN	ALPBUTL $$DEFPRT	0
ALPBPCLN	ALPBUTL CLINLIST	0
ALPBPCLN	ALPBUTL CLINSEL	0
ALPBPCLN	ALPBUTL ORDS	0
ALPBPCLN	ALPBUTL1 $$STAT2	0
ALPBPCLN	ALPBUTL3 $$DEFML	0
ALPBPCLN	DIR 	0
ALPBPCLN	XLFDT $$NOW	0
ALPBPPAT	%ZIS 	0
ALPBPPAT	%ZIS HOME	0
ALPBPPAT	%ZISC 	0
ALPBPPAT	%ZTLOAD 	0
ALPBPPAT	ALPBFRM1 F132	0
ALPBPPAT	ALPBFRMU FOOT	0
ALPBPPAT	ALPBFRMU HDR	0
ALPBPPAT	ALPBUTL $$DEFDAYS	0
ALPBPPAT	ALPBUTL $$DEFPRT	0
ALPBPPAT	ALPBUTL1 $$STAT	0
ALPBPPAT	ALPBUTL1 $$STAT2	0
ALPBPPAT	ALPBUTL3 $$DEFML	0
ALPBPPAT	DIR 	0
ALPBPPAT	XLFDT $$NOW	0
ALPBPWRD	%ZIS 	0
ALPBPWRD	%ZIS HOME	0
ALPBPWRD	%ZISC 	0
ALPBPWRD	%ZTLOAD 	0
ALPBPWRD	ALPBFRM1 F132	0
ALPBPWRD	ALPBFRMU FOOT	0
ALPBPWRD	ALPBFRMU HDR	0
ALPBPWRD	ALPBUTL $$DEFDAYS	0
ALPBPWRD	ALPBUTL $$DEFPRT	0
ALPBPWRD	ALPBUTL ORDS	0
ALPBPWRD	ALPBUTL WARDLIST	0
ALPBPWRD	ALPBUTL WARDSEL	0
ALPBPWRD	ALPBUTL1 $$STAT2	0
ALPBPWRD	ALPBUTL3 $$DEFML	0
ALPBPWRD	DIR 	0
ALPBPWRD	XLFDT $$NOW	0
ALPBSP1	ALPBFRM2 HDR	0
ALPBSP1	ALPBSP2 EN	0
ALPBSP1	ALPBUTL $$PAD	0
ALPBSP1	ALPBUTL ORDS	0
ALPBSP1	ALPBUTL1 $$STAT2	0
ALPBSP1	ALPBUTL2 $$REPL	0
ALPBSP1	DIR 	0
ALPBSP1	VALM EN	0
ALPBSP1	XLFSTR $$STRIP	0
ALPBSP1	XLFSTR $$UP	0
ALPBSP1	XQORM1 DISP	0
ALPBSP2	ALPBFRM2 F80	0
ALPBSP2	ALPBFRM2 HDR	0
ALPBSP2	VALM EN	0
ALPBSP2	XQORM1 DISP	0
ALPBSPAT	ALPBSP1 	0
ALPBSPAT	ALPBUTL $$PAD	0
ALPBSPAT	ALPBUTL WARDLIST	0
ALPBSPAT	ALPBUTL WARDSEL	0
ALPBSPAT	ALPBUTL1 PTLIST	0
ALPBSPAT	DIR 	0
ALPBSPAT	VALM EN	0
ALPBSPAT	VALM1 FULL	0
ALPBSPAT	VALM4 FIRST	0
ALPBSPAT	XQORM1 DISP	0
ALPBSWRD	%DTC C	0
ALPBSWRD	%ZIS 	0
ALPBSWRD	%ZIS HOME	0
ALPBSWRD	%ZISC 	0
ALPBSWRD	%ZTLOAD 	0
ALPBSWRD	ALPBFRM2 F80	0
ALPBSWRD	ALPBFRM2 HDR	0
ALPBSWRD	ALPBUTL ORDS	0
ALPBSWRD	ALPBUTL WARDLIST	0
ALPBSWRD	ALPBUTL WARDSEL	0
ALPBSWRD	DIR 	0
ALPBSWRD	XLFDT $$DT	0
ALPBSWRD	XLFDT $$FMTE	0
ALPBSWRD	XLFDT $$NOW	0
ALPBSWRD	XLFSTR $$CJ	0
ALPBUTL	%DTC C	0
ALPBUTL	ALPBUTL1 CLEAN	0
ALPBUTL	ALPBUTL2 $$ERRCT	0
ALPBUTL	DIK 	0
ALPBUTL	XLFDT $$FMTE	0
ALPBUTL	XLFDT2 $$LEAP	0
ALPBUTL	XLFSTR $$UP	0
ALPBUTL1	DICN FILE	0
ALPBUTL1	DIE UPDATE	0
ALPBUTL1	DIE WP	0
ALPBUTL1	DIK 	0
ALPBUTL1	VADPT IN5	0
ALPBUTL1	VADPT INP	0
ALPBUTL1	XLFDT $$NOW	0
ALPBUTL1	XPAR $$GET	0
ALPBUTL2	DIK 	0
ALPBUTL2	HLFNC $$FMDATE	0
ALPBUTL2	HLFNC $$FMNAME	0
ALPBUTL2	XLFSTR $$STRIP	0
ALPBUTL3	%DT DD	0
ALPBUTL3	%DTC NOW	0
ANRV4P6	XPAR EN	0
ANRV4P6	XPAR GETLST	0
ANRVAM1	%DT 	0
ANRVAM1	%ZIS 	0
ANRVAM1	%ZISC 	0
ANRVAM1	%ZTLOAD 	0
ANRVAM1	ANRVAM2 	0
ANRVAM1	ANRVAM2 FV	0
ANRVAM1	ANRVAP 	0
ANRVAM1	DICN YN	0
ANRVAM1	VADPT ELIG	0
ANRVAM1	XLFDT $$FMTE	0
ANRVAM1	XMA2 GET	0
ANRVAM1	XMD 	0
ANRVAP	DIR 	0
ANRVDEL	DIC 	0
ANRVDEL	DIK 	0
ANRVDEL	DIR 	0
ANRVIENV	XPDUTL BMES	0
ANRVIPST	DIE FILE	0
ANRVJ1	DIC FIND	0
ANRVJ1	DILF CLEAN	0
ANRVJ1	DIQ $$GET1	0
ANRVJ1	MPIF001 $$GETDFN	0
ANRVJ1	XPAR $$GET	0
ANRVLET	DIC 	0
ANRVLET	DIE 	0
ANRVLET	DIR 	0
ANRVLET	DIWF EN2	0
ANRVML	%ZIS 	0
ANRVML	%ZISC 	0
ANRVML	%ZTLOAD 	0
ANRVML	DIR 	0
ANRVML	VADPT ADD	0
ANRVML1	%ZIS 	0
ANRVML1	%ZISC 	0
ANRVML1	%ZTLOAD 	0
ANRVML1	ANRVML 	0
ANRVML1	DIR 	0
ANRVML1	VADPT 4	0
ANRVML1	VADPT KVA	0
ANRVML1	VADPT KVAR	0
ANRVML2	%ZIS 	0
ANRVML2	%ZISC 	0
ANRVML2	%ZTLOAD 	0
ANRVML2	ANRVML 	0
ANRVML2	DIR 	0
ANRVML2	VADPT 4	0
ANRVML2	VADPT KVA	0
ANRVML2	VADPT KVAR	0
ANRVML3	%ZIS 	0
ANRVML3	%ZISC 	0
ANRVML3	%ZTLOAD 	0
ANRVML3	ANRVML 	0
ANRVML3	DIC 	0
ANRVML3	DIR 	0
ANRVML3	VADPT 4	0
ANRVML3	VADPT KVA	0
ANRVML3	VADPT KVAR	0
ANRVML4	%ZIS 	0
ANRVML4	%ZISC 	0
ANRVML4	%ZTLOAD 	0
ANRVML4	ANRVML 	0
ANRVML4	DIC 	0
ANRVML4	DIR 	0
ANRVML4	VADPT 2	0
ANRVML4	VADPT KVA	0
ANRVML4	VADPT KVAR	0
ANRVOA	DGSEC4 NOTICE	0
ANRVOA	DGSEC4 PTSEC	0
ANRVOA	DIC $$FIND1	0
ANRVOA	DID $$GET1	0
ANRVOA	DID FILE	0
ANRVOA	DILF CLEAN	0
ANRVOA	DIQ $$GET1	0
ANRVOA	DIQ GETS	0
ANRVOA	DPTLK1 $$DOB	0
ANRVOA	DPTLK1 $$SSN	0
ANRVOA	DPTLK6 GUIBS5A	0
ANRVOA	DPTLK6 GUIMTD	0
ANRVOA	XPAR $$GET	0
ANRVOA	XPAR DEL	0
ANRVOA	XPAR EN	0
ANRVOA	XPAR GETLST	0
ANRVOA	XPAR GETWP	0
ANRVOA	XPAR NDEL	0
ANRVOA	XUPARAM $$KSP	0
ANRVOA	XUSHSHP HASH	0
ANRVOB	%DTC NOW	0
ANRVOB	DIE FILE	0
ANRVOB	DIE UPDATE	0
ANRVOB	DIE WP	0
ANRVOB	DILF CLEAN	0
ANRVOB	DIQ $$GET1	0
ANRVOB	DIQ GETS	0
ANRVOB	XMD 	0
ANRVOP	XPAR EN	0
ANRVOP	XPAR GETLST	0
ANRVPOST	%RCR %XY	0
ANRVPOST	DIC 	0
ANRVPOST	DIE 	0
ANRVPOST	DIK 	0
ANRVPOST	DIU2 EN	0
ANRVPR	%ZIS 	0
ANRVPR	%ZISC 	0
ANRVPR	%ZTLOAD 	0
ANRVPR	ANRVPR1 FINISH	0
ANRVPR	ANRVPR1 WP	0
ANRVPR	ANRVPR2 GETDATA	0
ANRVPR	ANRVPR2 INIT	0
ANRVPR	DIC 	0
ANRVPR1	ANRVPR EXIT	0
ANRVPR1	ANRVPR FTR	0
ANRVPR1	ANRVPR PAGE	0
ANRVPR1	DIQ Y	0
ANRVPR2	%DT DD	0
ANRVPR2	%DTC NOW	0
ANRVPR2	DIQ Y	0
ANRVPR2	DIQ1 EN	0
ANRVPR2	VADPT 6	0
ANRVPR2	VADPT KVA	0
ANRVPR2	VADPT KVAR	0
ANRVPR2	VADPT OPD	0
ANRVPR2	VADPT SVC	0
ANRVRP	%DTC NOW	0
ANRVRP	%ZIS 	0
ANRVRP	%ZISC 	0
ANRVRP	%ZTLOAD 	0
ANRVRP	DIR 	0
ANRVRP	VADPT 4	0
ANRVRP	VADPT KVA	0
ANRVRP	VADPT KVAR	0
