routine_name	package	source_path	line_count	byte_size	first_line_comment	version_line	tag_count	comment_line_count	is_percent_routine
LEXQCM2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQCM2.m	133	8940	LEXQCM2 ;ISL/KER - Query - CPT Modifiers - Save ;05/23/2017	;;2.0;LEXICON UTILITY;**62,80,103**;Sep 23, 1996;Build 2	16	33	N
LEXQCMA	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQCMA.m	104	6688	LEXQCMA ;ISL/KER - Query - CPT Modifiers - Ask ;10/30/2008	;;2.0;LEXICON UTILITY;**62**;Sep 23, 1996;Build 16	11	22	N
LEXQCP	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQCP.m	190	11906	LEXQCP ;ISL/KER - Query - CPT Procedures - Extract ;05/23/2017	;;2.0;LEXICON UTILITY;**62,80,103**;Sep 23, 1996;Build 2	11	52	N
LEXQCP2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQCP2.m	199	11727	LEXQCP2 ;ISL/KER - Query - CPT Procedures - Save ;05/23/2017	;;2.0;LEXICON UTILITY;**62,80,103**;Sep 23, 1996;Build 2	21	39	N
LEXQCPA	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQCPA.m	49	2486	LEXQCPA ;ISL/KER - Query - CPT Procedures - Ask ;04/21/2014	;;2.0;LEXICON UTILITY;**62,80**;Sep 23, 1996;Build 1	6	18	N
LEXQD	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQD.m	58	2661	LEXQD ;ISL/KER - Query - Defaults ;10/30/2008	;;2.0;LEXICON UTILITY;**62**;Sep 23, 1996;Build 16	7	29	N
LEXQDRG	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQDRG.m	180	9235	LEXQDRG ;ISL/KER - Query - DRG Calc. ;12/19/2014	;;2.0;LEXICON UTILITY;**86**;Sep 23, 1996;Build 1	15	27	N
LEXQDRG2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQDRG2.m	235	13236	LEXQDRG2 ;ISL/KER - Query - DRG Calc. (PDX/SDX/PRO/PRE) ;12/19/2014	;;2.0;LEXICON UTILITY;**86**;Sep 23, 1996;Build 1	11	34	N
LEXQDRG3	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQDRG3.m	140	7096	LEXQDRG3 ;ISL/KER - Query - DRG Calc. (DGPT) ;12/19/2014	;;2.0;LEXICON UTILITY;**86**;Sep 23, 1996;Build 1	9	33	N
LEXQDRG4	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQDRG4.m	191	9744	LEXQDRG4 ;ISL/KER - Query - DRG Calc. (DGPT - DX/SR/PR) ;05/23/2017	;;2.0;LEXICON UTILITY;**86,103**;Sep 23, 1996;Build 2	12	33	N
LEXQH	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQH.m	66	4182	LEXQH ;ISL/KER - Query History - Main ;04/21/2014	;;2.0;LEXICON UTILITY;**62,80**;Sep 23, 1996;Build 1	5	14	N
LEXQHA	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQHA.m	63	2891	LEXQHA ;ISL/KER - Query History - Ask ;10/30/2008	;;2.0;LEXICON UTILITY;**62**;Sep 23, 1996;Build 16	6	17	N
LEXQHL1	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQHL1.m	176	11725	LEXQHL1 ;ISL/KER - Query History - ICD-9/10 Diagnosis Extract ;05/23/2017	;;2.0;LEXICON UTILITY;**62,80,103**;Sep 23, 1996;Build 2	12	16	N
LEXQHL2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQHL2.m	171	11734	LEXQHL2 ;ISL/KER - Query History - ICD-9/10 Procedure Extract ;05/23/2017	;;2.0;LEXICON UTILITY;**62,80,86,103**;Sep 23, 1996;Build 2	11	16	N
LEXQHL3	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQHL3.m	105	6910	LEXQHL3 ;ISL/KER - Query History - CPT/HCPCS Extract ;05/23/2017	;;2.0;LEXICON UTILITY;**62,80,103**;Sep 23, 1996;Build 2	10	13	N
LEXQHL4	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQHL4.m	173	12825	LEXQHL4 ;ISL/KER - Query History - CPT Modifier Extract ;05/23/2017	;;2.0;LEXICON UTILITY;**62,80,103**;Sep 23, 1996;Build 2	12	14	N
LEXQHL5	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQHL5.m	59	4287	LEXQHL5 ;ISL/KER - Query History - Lexicon ICD/CPT Extract ;05/23/2017	;;2.0;LEXICON UTILITY;**62,80,103**;Sep 23, 1996;Build 2	4	8	N
LEXQHLM	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQHLM.m	51	1803	LEXQHLM ;ISL/KER - Query History - Extract Misc ;05/23/2017	;;2.0;LEXICON UTILITY;**62,80,103**;Sep 23, 1996;Build 2	11	10	N
LEXQID	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQID.m	171	9041	LEXQID ;ISL/KER - Query - ICD Diagnosis - Extract ;10/10/2017	;;2.0;LEXICON UTILITY;**62,73,80,103,114**;Sep 23, 1996;Build 1	9	57	N
LEXQID2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQID2.m	145	7405	LEXQID2 ;ISL/KER - Query - ICD Diagnosis - Extract (cont) ;05/23/2017	;;2.0;LEXICON UTILITY;**62,73,80,86,103**;Sep 23, 1996;Build 2	7	41	N
LEXQID3	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQID3.m	193	10054	LEXQID3 ;ISL/KER - Query - ICD Diagnosis - Extract (cont) ;05/23/2017	;;2.0;LEXICON UTILITY;**62,80,103**;Sep 23, 1996;Build 2	9	61	N
LEXQID4	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQID4.m	200	11138	LEXQID4 ;ISL/KER - Query - ICD Diagnosis - Save ;05/23/2017	;;2.0;LEXICON UTILITY;**62,80,103**;Sep 23, 1996;Build 2	21	35	N
LEXQIDA	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQIDA.m	106	7373	LEXQIDA ;ISL/KER - Query - ICD Diagnosis - Ask ;10/10/2017	;;2.0;LEXICON UTILITY;**62,80,103,114**;Sep 23, 1996;Build 1	9	27	N
LEXQIL	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQIL.m	204	11851	LEXQIL ;ISL/KER - Query - ICD Non-Versioned Lookup ;10/10/2017	;;2.0;LEXICON UTILITY;**114**;Sep 23, 1996;Build 1	19	23	N
LEXQIP	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQIP.m	219	11044	LEXQIP ;ISL/KER - Query - ICD Procedure - Extract ;10/10/2017	;;2.0;LEXICON UTILITY;**62,73,80,86,103,114**;Sep 23, 1996;Build 1	11	65	N
LEXQIP2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQIP2.m	117	6345	LEXQIP2 ;ISL/KER - Query - ICD Procedure - Extract ;05/23/2017	;;2.0;LEXICON UTILITY;**62,80,86,103**;Sep 23, 1996;Build 2	8	34	N
LEXQIP3	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQIP3.m	130	6893	LEXQIP3 ;ISL/KER - Query - ICD Procedure - Save ;05/23/2017	;;2.0;LEXICON UTILITY;**62,73,80,86,103**;Sep 23, 1996;Build 2	17	28	N
LEXQIPA	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQIPA.m	34	1715	LEXQIPA ;ISL/KER - Query - ICD Procedure - Ask ;10/10/2017	;;2.0;LEXICON UTILITY;**62,80,103,114**;Sep 23, 1996;Build 1	2	16	N
LEXQL	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQL.m	175	9437	LEXQL ;ISL/KER - Query - Lookup Code ;05/23/2017	;;2.0;LEXICON UTILITY;**62,80,86,103**;Sep 23, 1996;Build 2	17	42	N
LEXQL2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQL2.m	152	7027	LEXQL2 ;ISL/KER - Query - Lookup Code (Build List) ;05/23/2017	;;2.0;LEXICON UTILITY;**62,80,103**;Sep 23, 1996;Build 2	13	30	N
LEXQL3	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQL3.m	66	3156	LEXQL3 ;ISL/KER - Query - Lookup ICD Code ;04/21/2014	;;2.0;LEXICON UTILITY;**62,80**;Sep 23, 1996;Build 1	3	33	N
LEXQL4	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQL4.m	129	6992	LEXQL4 ;ISL/KER - Query - Lookup Code (CPT/MOD) ;05/23/2017	;;2.0;LEXICON UTILITY;**80,103**;Sep 23, 1996;Build 2	6	44	N
LEXQM	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQM.m	101	5095	LEXQM ;ISL/KER - Query - Miscellaneous ;05/23/2017	;;2.0;LEXICON UTILITY;**62,80,103**;Sep 23, 1996;Build 2	16	20	N
LEXQO	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQO.m	63	3063	LEXQO ;ISL/KER - Query - Output ;05/23/2017	;;2.0;LEXICON UTILITY;**62,103**;Sep 23, 1996;Build 2	11	17	N
LEXQSC	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQSC.m	178	7833	LEXQSC ;ISL/KER - Query - SNOMED CT - Extract ;05/23/2017	;;2.0;LEXICON UTILITY;**103**;Sep 23, 1996;Build 2	13	82	N
LEXQSC2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQSC2.m	211	10715	LEXQSC2 ;ISL/KER - Query - SNOMED CT - Save ;03/23/2021	;;2.0;LEXICON UTILITY;**103,133**;Sep 23, 1996;Build 3	21	35	N
LEXQSCA	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQSCA.m	83	3477	LEXQSCA ;ISL/KER - Query - SNOMED CT - Ask ;05/23/2017	;;2.0;LEXICON UTILITY;**103**;Sep 23, 1996;Build 2	6	40	N
LEXQVSE	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQVSE.m	178	7851	LEXQVSE ;ISL/TJH - Query - VA Extension SNOMED CT - Extract ;01/25/2021	;;2.0;LEXICON UTILITY;**133**;Sep 23, 1996;Build 3	13	82	N
LEXQVSE2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQVSE2.m	196	9956	LEXQVSE2 ;ISL/TJH - Query - VA Extension SNOMED CT - Save ;01/25/2021	;;2.0;LEXICON UTILITY;**133**;Sep 23, 1996;Build 3	21	20	N
LEXQVSEA	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQVSEA.m	83	3492	LEXQVSEA ;ISL/TJH - Query - VA Extension SNOMED CT - Ask ;01/25/2021	;;2.0;LEXICON UTILITY;**133**;Sep 23, 1996;Build 3	6	40	N
LEXQWA	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQWA.m	88	4787	LEXQWA ;ISL/KER - Query - Words - Abbreviations ;05/23/2017	;;2.0;LEXICON UTILITY;**103**;Sep 23, 1996;Build 2	8	10	N
LEXQWS	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXQWS.m	116	5221	LEXQWS ;ISL/KER - Query - Words - Supplemental Keywords ;05/23/2017	;;2.0;LEXICON UTILITY;**103**;Sep 23, 1996;Build 2	10	11	N
LEXRX	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRX.m	111	5104	LEXRX ;ISL/KER - Re-Index Lexicon ;04/21/2014	;;2.0;LEXICON UTILITY;**81,80**;Sep 23, 1996;Build 1	10	37	N
LEXRXA	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXA.m	77	3797	LEXRXA ;ISL/KER - Re-Index 757 B ;05/23/2017	;;2.0;LEXICON UTILITY;**81,103**;Sep 23, 1996;Build 2	6	23	N
LEXRXB	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXB.m	175	9071	LEXRXB ;ISL/KER - Re-Index 757.001 B/AF ;05/23/2017	;;2.0;LEXICON UTILITY;**81,80,103**;Sep 23, 1996;Build 2	13	41	N
LEXRXC	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXC.m	251	15538	LEXRXC ;ISL/KER - Re-Index 757.01 B/ADC/ADTERM ;05/23/2017	;;2.0;LEXICON UTILITY;**81,80,86,103**;Sep 23, 1996;Build 2	14	31	N
LEXRXC2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXC2.m	167	10908	LEXRXC2 ;ISL/KER - Re-Index 757.01 AMC/APAR ;05/23/2017	;;2.0;LEXICON UTILITY;**81,86,103**;Sep 23, 1996;Build 2	7	28	N
LEXRXC3	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXC3.m	246	14446	LEXRXC3 ;ISL/KER - Re-Index 757.01 AWRD ;05/23/2017	;;2.0;LEXICON UTILITY;**81,86,103**;Sep 23, 1996;Build 2	12	30	N
LEXRXC4	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXC4.m	170	8588	LEXRXC4 ;ISL/KER - Re-Index 757.01 ASL ;12/19/2014	;;2.0;LEXICON UTILITY;**81,86**;Sep 23, 1996;Build 1	9	31	N
LEXRXD	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXD.m	138	8744	LEXRXD ;ISL/KER - Re-Index 757.02 B/ACT ;05/23/2017	;;2.0;LEXICON UTILITY;**81,80,86,103**;Sep 23, 1996;Build 2	8	24	N
LEXRXD2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXD2.m	76	4232	LEXRXD2 ;ISL/KER - Re-Index 757.02 AMC/ASRC ;05/23/2017	;;2.0;LEXICON UTILITY;**81,103**;Sep 23, 1996;Build 2	6	19	N
LEXRXD3	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXD3.m	51	2687	LEXRXD3 ;ISL/KER - Re-Index 757.02 APCODE ;05/23/2017	;;2.0;LEXICON UTILITY;**81,103**;Sep 23, 1996;Build 2	5	19	N
LEXRXD4	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXD4.m	157	10691	LEXRXD4 ;ISL/KER - Re-Index 757.02 AVA/CODE/ADX/APR ;12/19/2014	;;2.0;LEXICON UTILITY;**81,80,86**;Sep 23, 1996;Build 1	9	19	N
LEXRXE	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXE.m	147	9063	LEXRXE ;ISL/KER - Re-Index 757.1 B/AMCC/AMCT/ASTT ;05/23/2017	;;2.0;LEXICON UTILITY;**81,80,103**;Sep 23, 1996;Build 2	9	24	N
LEXRXF	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXF.m	225	12567	LEXRXF ;ISL/KER - Re-Index 757.21 B/C/AA ;05/23/2017	;;2.0;LEXICON UTILITY;**81,80,103**;Sep 23, 1996;Build 2	14	40	N
LEXRXG	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXG.m	179	10413	LEXRXG ;ISL/KER - Re-Index 757.33 B/C/G ;05/23/2017	;;2.0;LEXICON UTILITY;**81,80,103**;Sep 23, 1996;Build 2	9	28	N
LEXRXG2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXG2.m	132	8406	LEXRXG2 ;ISL/KER - Re-Index 757.33 ACT/AMAP/AREV ;08/17/2011	;;2.0;LEXICON UTILITY;**81**;Sep 23, 1996;Build 1	7	19	N
LEXRXG3	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXG3.m	95	5382	LEXRXG3 ;ISL/KER - Re-Index 757.33 ASRC/ATAR ;08/17/2011	;;2.0;LEXICON UTILITY;**81**;Sep 23, 1996;Build 1	6	18	N
LEXRXR	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXR.m	251	15139	LEXRXR ;ISL/KER - Re-Index Lexicon - Reports ;05/23/2017	;;2.0;LEXICON UTILITY;**103**;Sep 23, 1996;Build 2	30	38	N
LEXRXS	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXS.m	171	8873	LEXRXS ;ISL/KER - Re-Index - Small Files ;05/23/2017	;;2.0;LEXICON UTILITY;**81,103**;Sep 23, 1996;Build 2	15	30	N
LEXRXS2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXS2.m	151	8025	LEXRXS2 ;ISL/KER - Re-Index - Small Files ;08/17/2011	;;2.0;LEXICON UTILITY;**81**;Sep 23, 1996;Build 1	13	29	N
LEXRXXA	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXXA.m	132	4912	LEXRXXA ;ISL/KER - Re-Index Ask ;08/17/2011	;;2.0;LEXICON UTILITY;**81**;Sep 23, 1996;Build 1	10	18	N
LEXRXXM	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXXM.m	198	8388	LEXRXXM ;ISL/KER - Re-Index Miscellaneous ;05/23/2017	;;2.0;LEXICON UTILITY;**81,103**;Sep 23, 1996;Build 2	30	29	N
LEXRXXM2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXXM2.m	112	4170	LEXRXXM2 ;ISL/KER - Re-Index Miscellaneous (cont) ;08/17/2011	;;2.0;LEXICON UTILITY;**81**;Sep 23, 1996;Build 1	8	22	N
LEXRXXP	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXXP.m	74	4146	LEXRXXP ;ISL/KER - Re-Index Parse ;05/23/2017	;;2.0;LEXICON UTILITY;**81,80,103**;Sep 23, 1996;Build 2	7	14	N
LEXRXXS	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXXS.m	283	13216	LEXRXXS ;ISL/KER - Re-Index Save/Send ;05/23/2017	;;2.0;LEXICON UTILITY;**81,80,103**;Sep 23, 1996;Build 2	20	31	N
LEXRXXT	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXXT.m	180	9052	LEXRXXT ;ISL/KER - Repair/Re-Index - Task ;05/23/2017	;;2.0;LEXICON UTILITY;**81,103**;Sep 23, 1996;Build 2	9	22	N
LEXRXXT2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXXT2.m	203	6875	LEXRXXT2 ;ISL/KER - Repair/Re-Index - Task (cont) ;05/23/2017	;;2.0;LEXICON UTILITY;**81,103**;Sep 23, 1996;Build 2	49	22	N
LEXRXXT3	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXRXXT3.m	41	1479	LEXRXXT3 ;ISL/KER - Repair/Re-Index - Task (cont) ;04/21/2014	;;2.0;LEXICON UTILITY;**81,80**;Sep 23, 1996;Build 1	3	18	N
LEXSC	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXSC.m	36	1374	LEXSC ;ISL/KER - Shortcuts Add/Delete ;04/21/2014	;;2.0;LEXICON UTILITY;**80**;Sep 23, 1996;Build 1	5	9	N
LEXSC2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXSC2.m	55	2424	LEXSC2 ;ISL/KER - Shortcuts Add/Delete ;04/21/2014	;;2.0;LEXICON UTILITY;**11,80**;Sep 23, 1996;Build 1	8	8	N
LEXSC3	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXSC3.m	73	2850	LEXSC3 ;ISL/KER - Shortcuts Add/Delete ;04/21/2014	;;2.0;LEXICON UTILITY;**80**;Sep 23, 1996;Build 1	12	11	N
LEXSET	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXSET.m	109	4656	LEXSET ;ISL/KER - Setup Appl/User Defaults for Look-up ;04/21/2014	;;2.0;LEXICON UTILITY;**25,80**;Sep 23, 1996;Build 1	10	43	N
LEXSET2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXSET2.m	77	4122	LEXSET2 ;ISL/KER - Retrieve Appl/Sub/Mode/User Defaults ;04/21/2014	;;2.0;LEXICON UTILITY;**6,80**;Sep 23, 1996;Build 1	8	5	N
LEXSET3	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXSET3.m	66	3429	LEXSET3 ;ISL/KER - Overwrite/Merge Appl/User Defaults ;04/21/2014	;;2.0;LEXICON UTILITY;**6,80**;Sep 23, 1996;Build 1	3	4	N
LEXSET4	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXSET4.m	31	1406	LEXSET4 ;ISL/KER - Setup Functions ;04/21/2014	;;2.0;LEXICON UTILITY;**80**;Sep 23, 1996;Build 1	5	8	N
LEXSET5	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXSET5.m	96	5212	LEXSET5 ;ISL/KER - Setup Appl/User Defaults for Look-up ;04/21/2014	;;2.0;LEXICON UTILITY;**6,11,80**;Sep 23, 1996;Build 1	8	14	N
LEXSRC	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXSRC.m	50	2320	LEXSRC ;ISL/KER - Classification Code Source ;08/17/2011	;;2.0;LEXICON UTILITY;**7,25,26,38,73,81**;Sep 23, 1996;Build 1	8	5	N
LEXSRC2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXSRC2.m	191	9204	LEXSRC2 ;ISL/KER - Classification Code Source Util ;05/23/2017	;;2.0;LEXICON UTILITY;**25,28,73,80,110,103**;Sep 23, 1996;Build 2	9	107	N
LEXTOKN	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXTOKN.m	192	8041	LEXTOKN ;ISL/KER - Parse term into words ; 04/21/2014	;;2.0;LEXICON UTILITY;**80,150**;Sep 23, 1996;Build 1	10	53	N
LEXTOKN2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXTOKN2.m	115	4252	LEXTOKN2 ;ISL/KER - Parse term into words - Special Case ;04/21/2014	;;2.0;LEXICON UTILITY;**80**;Sep 23, 1996;Build 1	5	64	N
LEXTRAN	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXTRAN.m	291	11023	LEXTRAN ;ISL/KER - Lexicon code and text wrapper API's ;12/19/2014	;;2.0;LEXICON UTILITY;**41,59,73,80,86**;Sep 23, 1996;Build 1	9	154	N
LEXTRAN1	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXTRAN1.m	391	15265	LEXTRAN1 ;ISL/KER - Lexicon code and text wrapper API's ;05/23/2017	;;2.0;LEXICON UTILITY;**59,73,51,80,86,103**;Sep 23, 1996;Build 2	12	195	N
LEXTRAN3	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXTRAN3.m	146	4286	LEXTRAN3 ;ISL/FJF - Lexicon Process MFS Mapping Update Change ; 30 Aug 2011  12:27 AM	;;2.0;LEXICON UTILITY;**58**;Sep 23, 1996;Build 53	12	62	N
LEXU	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXU.m	389	13496	LEXU ;ISL/KER - Miscellaneous Lexicon Utilities ;05/23/2017	;;2.0;LEXICON UTILITY;**2,6,9,15,25,36,73,51,80,86,103**;Sep 23, 1996;Build 2	52	158	N
LEXU2	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXU2.m	295	13876	LEXU2 ;ISL/KER - Miscellaneous Lexicon Utilities ;12/19/2014	;;2.0;LEXICON UTILITY;**80,86**;Sep 23, 1996;Build 1	12	113	N
LEXU3	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXU3.m	302	10644	LEXU3 ;ISL/KER - Miscellaneous Lexicon Utilities ;05/23/2017	;;2.0;LEXICON UTILITY;**80,86,103**;Sep 23, 1996;Build 2	15	177	N
LEXU4	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXU4.m	358	14324	LEXU4 ;ISL/KER - Miscellaneous Lexicon Utilities ;12/19/2014	;;2.0;LEXICON UTILITY;**80,86**;Sep 23, 1996;Build 1	11	165	N
LEXU5	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXU5.m	216	9268	LEXU5 ;ISL/KER - Miscellaneous Lexicon Utilities ;05/23/2017	;;2.0;LEXICON UTILITY;**80,86,103**;Sep 23, 1996;Build 2	9	122	N
LEXU6	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXU6.m	228	11867	LEXU6 ;ISL/KER - Miscellaneous Lexicon Utilities ;05/23/2017	;;2.0;LEXICON UTILITY;**80,86,103**;Sep 23, 1996;Build 2	9	100	N
LEXU7	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXU7.m	219	10473	LEXU7 ;ISL/KER - Miscellaneous Lexicon Utilities ;05/23/2017	;;2.0;LEXICON UTILITY;**103**;Sep 23, 1996;Build 2	2	143	N
LEXUH	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXUH.m	191	12741	LEXUH ;ISL/KER - Miscellaneous Lexicon Utilities (Help) ;05/23/2017	;;2.0;LEXICON UTILITY;**80,86,103**;Sep 23, 1996;Build 2	18	75	N
LEXWUD	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXWUD.m	88	5258	LEXWUD ;ISL/KER - Lexicon Keywords - Update (Dupes) ;05/23/2017	;;2.0;LEXICON UTILITY;**103**;Sep 23, 1996;Build 2	6	17	N
LEXWUI	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXWUI.m	124	5731	LEXWUI ;ISL/KER - Lexicon Keywords - Update (ICD) ;05/23/2017	;;2.0;LEXICON UTILITY;**103**;Sep 23, 1996;Build 2	15	38	N
LEXWUL	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXWUL.m	118	5831	LEXWUL ;ISL/KER - Lexicon Keywords - Update (Lexicon) ;05/23/2017	;;2.0;LEXICON UTILITY;**103**;Sep 23, 1996;Build 2	13	38	N
LEXWUM	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXWUM.m	227	13034	LEXWUM ;ISL/KER - Lexicon Keywords - Update (Misc) ;05/23/2017	;;2.0;LEXICON UTILITY;**103**;Sep 23, 1996;Build 2	19	44	N
LEXWUP	Lexicon Utility	/opt/VistA-M/Packages/Lexicon Utility/Routines/LEXWUP.m	268	15797	LEXWUP ;ISL/KER - Lexicon Keywords - Update (Purge) ;05/23/2017	;;2.0;LEXICON UTILITY;**103**;Sep 23, 1996;Build 2	18	58	N
