routine_name	package	global_name	ref_count
A4AADP3	Hines OIFO	RCD	3
A4AADP4	Hines OIFO	PRCA	3
A4AADP5	Hines OIFO	PRCA	17
A4AADPT	Hines OIFO	PRCA	25
A4AADPT	Hines OIFO	RCD	1
A4AARPT	Hines OIFO	DPT	2
A4AARPT	Hines OIFO	PRCA	12
A4AARPT	Hines OIFO	RCD	3
A4AARPT	Hines OIFO	TEMP	3
A4AARPT	Hines OIFO	XTMP	1
A4AARPT1	Hines OIFO	DD	4
A4AARPT1	Hines OIFO	PRCA	20
A4AARPT1	Hines OIFO	TEMP	2
A4AARPT1	Hines OIFO	XTMP	14
A4AARPT2	Hines OIFO	DD	1
A4AARPT2	Hines OIFO	PRCA	17
A4AARPT2	Hines OIFO	RC	1
A4AARPT2	Hines OIFO	XTMP	4
A4AARPT3	Hines OIFO	RC	9
A4AARPT4	Hines OIFO	PRCA	4
A4AARPT5	Hines OIFO	TMP	2
A4AARPT6	Hines OIFO	PRCA	15
A4AARPT7	Hines OIFO	PRCA	16
A4AARPT8	Hines OIFO	PRCA	9
A4AARPT9	Hines OIFO	PRCA	3
A4AARPT9	Hines OIFO	RCD	2
A4AARPTT	Hines OIFO	DD	3
A4AARPTT	Hines OIFO	PRCA	19
A4AARPTT	Hines OIFO	TEMP	2
A4AARPTT	Hines OIFO	XTMP	12
A4AC350	Hines OIFO	DPT	1
A4AC350	Hines OIFO	IB	3
A4AC350	Hines OIFO	IBE	1
A4AC350	Hines OIFO	PRCA	6
A4AC350	Hines OIFO	RCD	1
A4AC399	Hines OIFO	DGCR	3
A4AC399	Hines OIFO	DPT	1
A4AC399	Hines OIFO	PRCA	2
A4AC430	Hines OIFO	DGCR	2
A4AC430	Hines OIFO	DPT	2
A4AC430	Hines OIFO	IB	3
A4AC430	Hines OIFO	PRCA	4
A4AC430	Hines OIFO	RCD	1
A4AC433	Hines OIFO	IB	2
A4AC433	Hines OIFO	PRCA	7
A4AC433	Hines OIFO	RCD	1
A4AMIN1	Hines OIFO	PRCA	2
A4AMIN1	Hines OIFO	XTMP	2
A4AMIN2	Hines OIFO	DPT	1
A4AMIN2	Hines OIFO	PRCA	5
A4AMIN2	Hines OIFO	RCD	3
A4AMIN3	Hines OIFO	RC	15
A4AMIN5	Hines OIFO	TMP	2
A4AMIN6	Hines OIFO	PRCA	15
A4AMIN7	Hines OIFO	PRCA	12
A4AMINN	Hines OIFO	DPT	1
A4AMINN	Hines OIFO	RCD	2
A4AMINT	Hines OIFO	DPT	1
A4AMINT	Hines OIFO	PRCA	5
A4AMINT	Hines OIFO	RCD	2
A4ARIG	A4AR Registration	DD	1
A4ARIG	A4AR Registration	PRCA	11
A4ARIG	A4AR Registration	XTMP	41
A4ARIG0	A4AR Registration	XTMP	3
A4ARIG1	A4AR Registration	PRCA	1
A4ARIG1	A4AR Registration	XTMP	14
A4ARIG2	A4AR Registration	PRCA	2
A4ARIG2	A4AR Registration	XTMP	13
A4ARIG3	A4AR Registration	PRCA	2
A4ARIG3	A4AR Registration	XTMP	13
A4ARIG4	A4AR Registration	PRCA	4
A4ARIG4	A4AR Registration	XTMP	15
A4ARIG5	A4AR Registration	PRCA	1
A4ARIG5	A4AR Registration	XTMP	20
A4ARIG6	A4AR Registration	XTMP	15
A4ARIG7	A4AR Registration	XTMP	13
A4ARIGP	A4AR Registration	DD	1
A4ARIGP	A4AR Registration	PRCA	11
A4ARIGP	A4AR Registration	XTMP	41
A4ARIGS	A4AR Registration	XTMP	117
A4ARIGS1	A4AR Registration	XTMP	28
A4ARIGS2	A4AR Registration	XTMP	56
A4ARIGS3	A4AR Registration	XTMP	112
A4ARIGS4	A4AR Registration	XTMP	1
A4ARIGT	A4AR Registration	XTMP	1
A4ARIGX	A4AR Registration	XTMP	13
A4AUT1	Hines OIFO	%ZOSF	6
A4AUT1	Hines OIFO	DIC	2
A4AUT1	Hines OIFO	UTILITY	22
A4AUT1	Hines OIFO	XPD	2
A4AUT1	Hines OIFO	XTMP	9
A5A5	Salt Lake OIFO	DIC	20
A5A6	Salt Lake OIFO	DIC	7
A5A6	Salt Lake OIFO	SC	6
A5AOSIG	Salt Lake OIFO	RARPT	6
A5AOSIG	Salt Lake OIFO	TIU	8
A5AOSIG	Salt Lake OIFO	VA	8
A5AVERSN	Salt Lake OIFO	%ZOSF	4
A5AVERSN	Salt Lake OIFO	UTILITY	22
A5CST	Salt Lake OIFO	%ZOSF	2
A5CST	Salt Lake OIFO	DIC	2
A5CST	Salt Lake OIFO	TMP	10
A5CST	Salt Lake OIFO	XMB	3
A7RBIVC	NDBI	DPT	5
A7RUCH01	NDBI	A7RTMP1	22
A7RUCH01	NDBI	DIC	6
A7RUCH01	NDBI	XPD	4
A7RXDRPT	NDBI	%ZOSF	2
AAHDD	Uncategorized	DD	1
AAHDD	Uncategorized	DIC	5
AAHDD	Uncategorized	UTILITY	2
AAHDD	Uncategorized	XUSEC	1
AAHDD1	Uncategorized	DIC	5
AAHDD1	Uncategorized	UTILITY	1
AAHDDC	Uncategorized	DD	10
AAHDDD	Uncategorized	DD	6
AAHDDD	Uncategorized	UTILITY	11
AAHDDD1	Uncategorized	DD	3
AAHDDD1	Uncategorized	DIC	2
AAHDDD1	Uncategorized	UTILITY	8
AAHDDG	Uncategorized	DIC	5
AAHDDG	Uncategorized	UTILITY	7
AAHDDI	Uncategorized	DD	1
AAHDDI	Uncategorized	UTILITY	6
AAHDDI1	Uncategorized	DD	16
AAHDDI2	Uncategorized	DD	5
AAHDDI4	Uncategorized	DD	2
AAHDDI4	Uncategorized	UTILITY	4
AAHDDL	Uncategorized	DD	4
AAHDDL	Uncategorized	UTILITY	4
AAHDDL1	Uncategorized	DD	2
AAHDDL1	Uncategorized	UTILITY	1
AAHDDL2	Uncategorized	UTILITY	3
AAHDDN	Uncategorized	DD	5
AAHDDN	Uncategorized	UTILITY	26
AAHDDPR	Uncategorized	DD	9
AAHDDPR	Uncategorized	UTILITY	6
AAHDDPT	Uncategorized	DD	11
AAHDDPT	Uncategorized	DIC	7
AAHDDPT	Uncategorized	UTILITY	1
AAHDDT	Uncategorized	DD	6
AAHDDT	Uncategorized	UTILITY	7
AAHDDU	Uncategorized	DD	12
AAHDDU	Uncategorized	UTILITY	9
AAHDDU1	Uncategorized	DIBT	2
AAHDDU1	Uncategorized	DIC	3
AAHDDU1	Uncategorized	DIE	5
AAHDDU1	Uncategorized	DIPT	5
AAHDDU1	Uncategorized	UTILITY	1
AAHDDZ	Uncategorized	%ZIS	3
AAHDDZ	Uncategorized	UTILITY	1
AAHGEM	Uncategorized	%ZOSF	2
AAHGL	Uncategorized	TMP	4
AAHGL	Uncategorized	XUSEC	1
AAHGLA	Uncategorized	TMP	1
AAHGLA1	Uncategorized	DIC	9
AAHGLE	Uncategorized	TMP	7
AAHGLP	Uncategorized	DD	5
AAHGLP1	Uncategorized	DD	16
AAHGLP2	Uncategorized	DD	5
AAHGLPS	Uncategorized	DD	5
AAHGLPV	Uncategorized	DD	16
AAHGLR	Uncategorized	%AAHGLA	2
AAHGLR	Uncategorized	TMP	2
AAHGLR1	Uncategorized	TMP	1
AAHGLS	Uncategorized	TMP	2
AAHGLS2	Uncategorized	TMP	4
AAHGLSA	Uncategorized	TMP	2
AAHGLU	Uncategorized	DIC	1
AAHGLZ	Uncategorized	%ZIS	3
AAHGLZ	Uncategorized	TMP	1
AAHRR	Uncategorized	TMP	2
AAHRR	Uncategorized	XUSEC	1
AAHRRC	Uncategorized	TMP	3
AAHRRC	Uncategorized	UTILITY	2
AAHRRE	Uncategorized	%AAHE	1
AAHRRE	Uncategorized	TMP	6
AAHRRE1	Uncategorized	%AAHE	4
AAHRRE1	Uncategorized	TMP	17
AAHRREA	Uncategorized	TMP	4
AAHRREU	Uncategorized	TMP	1
AAHRRP	Uncategorized	%AAHE	4
AAHRRRD	Uncategorized	%AAHSH	1
AAHRRS	Uncategorized	%AAHE	1
AAHRRS	Uncategorized	%ZOSF	1
AAHRRS	Uncategorized	TMP	7
AAHRRS	Uncategorized	UTILITY	5
AAHRRSS	Uncategorized	%RSET	4
AAHRRSS	Uncategorized	%ZOSF	3
AAHRRSS	Uncategorized	UTILITY	6
AAHRRZ	Uncategorized	%ZIS	3
AAHRRZ	Uncategorized	TMP	1
AAHRRZ1	Uncategorized	%AAHE	2
AAHRRZ1	Uncategorized	%ZOSF	1
AAHRRZ1	Uncategorized	DD	1
AAHRRZ2	Uncategorized	%ZOSF	6
AAHRRZ2	Uncategorized	DD	4
ABC	Uncategorized	PSD	3
ABMDCE	New Mexico HCS	DPT	6
ABMDCE	New Mexico HCS	XTMP	2
ABSV4P45	Voluntary Timekeeping	ROUTINE	1
ABSV4P45	Voluntary Timekeeping	TMP	3
ACKQ3P21	Quasar	ACK	7
ACKQAG01	Quasar	ACK	39
ACKQAG02	Quasar	ACK	55
ACKQAG03	Quasar	%ZOSF	1
ACKQAG03	Quasar	ACK	4
ACKQAG04	Quasar	ACK	46
ACKQAG05	Quasar	%ZOSF	1
ACKQAG05	Quasar	ACK	8
ACKQAG05	Quasar	DPT	3
ACKQAG06	Quasar	ACK	26
ACKQAG06	Quasar	SC	1
ACKQAG08	Quasar	ACK	83
ACKQAS	Quasar	ACK	8
ACKQAS	Quasar	DD	1
ACKQAS	Quasar	TMP	1
ACKQAS	Quasar	UTILITY	5
ACKQAS1	Quasar	ACK	4
ACKQAS2	Quasar	ACK	1
ACKQAS3	Quasar	ACK	5
ACKQAS3	Quasar	ICPT	3
ACKQAS4	Quasar	ACK	1
ACKQAS5	Quasar	ACK	2
ACKQASU	Quasar	ACK	3
ACKQASU	Quasar	DD	1
ACKQASU	Quasar	TMP	3
ACKQASU	Quasar	UTILITY	2
ACKQASU1	Quasar	ACK	1
ACKQASU1	Quasar	AUPNVSIT	2
ACKQASU1	Quasar	TMP	10
ACKQASU2	Quasar	ACK	4
ACKQASU3	Quasar	ACK	2
ACKQASU4	Quasar	ACK	2
ACKQASU4	Quasar	TMP	16
ACKQASU7	Quasar	UTILITY	5
ACKQCD2	Quasar	ACK	13
ACKQCD2	Quasar	DD	1
ACKQCD2	Quasar	TMP	16
ACKQCD3	Quasar	TMP	5
ACKQCDD	Quasar	ACK	6
ACKQCDD	Quasar	TMP	3
ACKQCDD2	Quasar	ACK	15
ACKQCDD2	Quasar	DD	2
ACKQCDD2	Quasar	TMP	17
ACKQCDD3	Quasar	TMP	5
ACKQCDR	Quasar	ACK	4
ACKQCDR	Quasar	TMP	3
ACKQCDRP	Quasar	TMP	8
ACKQCLED	Quasar	ACK	11
ACKQCP	Quasar	%ZOSF	2
ACKQCP	Quasar	ACK	4
ACKQCP	Quasar	DPT	1
ACKQCP	Quasar	VA	1
ACKQCP1	Quasar	ACK	10
ACKQCP1	Quasar	DD	3
ACKQCPL	Quasar	ACK	9
ACKQCPL	Quasar	DD	1
ACKQCPL	Quasar	DPT	1
ACKQCPL	Quasar	TMP	11
ACKQDWB	Quasar	ACK	8
ACKQDWL	Quasar	TMP	1
ACKQDWL1	Quasar	ACK	16
ACKQDWL1	Quasar	TMP	50
ACKQDWLP	Quasar	ACK	6
ACKQDWLP	Quasar	TMP	33
ACKQDWLR	Quasar	TMP	20
ACKQDWLU	Quasar	ACK	10
ACKQDWLU	Quasar	TMP	4
ACKQENV	Quasar	ACK	1
ACKQENV	Quasar	USR	1
ACKQFIL	Quasar	ACK	6
ACKQFIL1	Quasar	ACK	7
ACKQFIL1	Quasar	TMP	2
ACKQHLP	Quasar	%ZOSF	1
ACKQHLP	Quasar	DD	2
ACKQIPRE	Quasar	DD	2
ACKQIPRE	Quasar	DIC	2
ACKQIPRE	Quasar	DIE	2
ACKQIPRE	Quasar	XMB	2
ACKQIPS1	Quasar	ACK	2
ACKQIPS1	Quasar	TMP	2
ACKQIPS1	Quasar	USR	1
ACKQIPST	Quasar	ACK	4
ACKQIPST	Quasar	TMP	11
ACKQNQ	Quasar	ACK	3
ACKQNQ	Quasar	DIC	1
ACKQNQ	Quasar	DPT	3
ACKQNTEG	Quasar	%ZOSF	3
ACKQNTEG	Quasar	UTILITY	1
ACKQPCE1	Quasar	ACK	2
ACKQPCE1	Quasar	TMP	11
ACKQPCE3	Quasar	ACK	2
ACKQPCX	Quasar	ACK	2
ACKQPCX	Quasar	DIC	5
ACKQPCX	Quasar	TMP	11
ACKQR1	Quasar	ACK	5
ACKQR1	Quasar	TMP	35
ACKQR2	Quasar	ACK	6
ACKQR2	Quasar	TMP	31
ACKQR3	Quasar	ACK	6
ACKQR3	Quasar	TMP	37
ACKQR4	Quasar	ACK	7
ACKQR4	Quasar	ICPT	1
ACKQR4	Quasar	TMP	12
ACKQR5	Quasar	ACK	6
ACKQR5	Quasar	TMP	30
ACKQRU	Quasar	ACK	2
ACKQSEL	Quasar	TMP	6
ACKQTDS	Quasar	ACK	4
ACKQTDS	Quasar	DIPT	1
ACKQTDS	Quasar	DPT	1
ACKQTDS	Quasar	SC	1
ACKQTDS	Quasar	UTILITY	1
ACKQTE	Quasar	ACK	15
ACKQTE	Quasar	DD	13
ACKQTE	Quasar	DIE	1
ACKQTE	Quasar	DISV	2
ACKQTE1	Quasar	ACK	1
ACKQTE1	Quasar	DD	5
ACKQTE1	Quasar	DISV	2
ACKQTE10	Quasar	ACK	5
ACKQTE10	Quasar	DD	5
ACKQTE10	Quasar	DISV	2
ACKQTE11	Quasar	ACK	14
ACKQTE11	Quasar	DD	7
ACKQTE11	Quasar	DISV	2
ACKQTE12	Quasar	ACK	6
ACKQTE12	Quasar	DD	5
ACKQTE12	Quasar	DISV	2
ACKQTE13	Quasar	ACK	3
ACKQTE13	Quasar	DD	5
ACKQTE13	Quasar	DISV	2
ACKQTE14	Quasar	ACK	3
ACKQTE14	Quasar	DD	5
ACKQTE14	Quasar	DISV	2
ACKQTE2	Quasar	ACK	1
ACKQTE2	Quasar	DD	1
ACKQTE3	Quasar	ACK	7
ACKQTE3	Quasar	DD	5
ACKQTE3	Quasar	DISV	2
ACKQTE4	Quasar	ACK	3
ACKQTE4	Quasar	DD	5
ACKQTE4	Quasar	DISV	2
ACKQTE5	Quasar	ACK	1
ACKQTE5	Quasar	DD	5
ACKQTE5	Quasar	DISV	2
ACKQTE6	Quasar	ACK	8
ACKQTE7	Quasar	ACK	8
ACKQTE8	Quasar	ACK	5
ACKQTE8	Quasar	DD	5
ACKQTE8	Quasar	DISV	2
ACKQTE9	Quasar	ACK	6
ACKQTE9	Quasar	DD	5
ACKQTE9	Quasar	DISV	2
ACKQTM	Quasar	ACK	3
ACKQTM	Quasar	DD	5
ACKQTM	Quasar	DIE	1
ACKQTM	Quasar	DISV	2
ACKQUT1	Quasar	ACK	6
ACKQUT1	Quasar	TMP	1
ACKQUTL	Quasar	ACK	4
ACKQUTL1	Quasar	ACK	3
ACKQUTL3	Quasar	ACK	1
ACKQUTL3	Quasar	TMP	11
ACKQUTL4	Quasar	ACK	10
ACKQUTL4	Quasar	EC	1
ACKQUTL5	Quasar	ACK	11
ACKQUTL5	Quasar	EC	2
ACKQUTL6	Quasar	ACK	13
ACKQUTL6	Quasar	AUPNPROB	4
ACKQUTL6	Quasar	ICPT	2
ACKQUTL6	Quasar	USR	1
ACKQUTL7	Quasar	ACK	3
ACKQUTL8	Quasar	ACK	6
ACKQUTL9	Quasar	ACK	3
ACKQWB	Quasar	ACK	2
ACKQWL	Quasar	ACK	6
ACKQWL	Quasar	TMP	1
ACKQWL1	Quasar	ACK	12
ACKQWL1	Quasar	ICPT	1
ACKQWL1	Quasar	TMP	32
ACKQWLD	Quasar	ACK	10
ACKQWLD	Quasar	TMP	17
ADXTADI	Uncategorized	ONCO	1
ADXTADI	Uncategorized	TMP	3
ADXTADI5	Uncategorized	ONCO	5
ADXTADR	Uncategorized	ONCO	3
ADXTADR	Uncategorized	TMP	4
ADXTAFL	Uncategorized	TMP	2
ADXTAFL2	Uncategorized	ONCO	1
ADXTAFL3	Uncategorized	ONCO	4
ADXTAFL4	Uncategorized	ONCO	1
ADXTAFL5	Uncategorized	ONCO	5
ADXTAFL6	Uncategorized	ONCO	1
ADXTAFL7	Uncategorized	ONCO	2
ADXTAFL8	Uncategorized	ONCO	2
ADXTAP1	Uncategorized	ONCO	1
ADXTAP1	Uncategorized	TMP	3
ADXTAP2	Uncategorized	LRT	2
ADXTAP4	Uncategorized	ONCO	7
ADXTAP4	Uncategorized	TMP	1
ADXTAS	Uncategorized	ONCO	1
ADXTAS	Uncategorized	TMP	2
ADXTAS1	Uncategorized	ONCO	4
ADXTAS1	Uncategorized	TMP	1
ADXTAS1	Uncategorized	VIC	2
ADXTBRTH	Uncategorized	DD	1
ADXTBRTH	Uncategorized	ONCO	3
ADXTCERR	Uncategorized	DIZ	3
ADXTCERR	Uncategorized	ONCO	1
ADXTCHK	Uncategorized	TMP	7
ADXTCVT	Uncategorized	TMP	2
ADXTEDIT	Uncategorized	%ZOSF	2
ADXTEDIT	Uncategorized	DD	9
ADXTEDIT	Uncategorized	DIC	1
ADXTLOAD	Uncategorized	%ZOSF	2
ADXTLOAD	Uncategorized	DD	2
ADXTLOAD	Uncategorized	ONCO	1
ADXTMDI	Uncategorized	DIZ	4
ADXTMDI	Uncategorized	TMP	9
ADXTMDR	Uncategorized	DIZ	2
ADXTMDR	Uncategorized	TMP	2
ADXTMFL	Uncategorized	DIZ	2
ADXTMFL	Uncategorized	TMP	2
ADXTMM	Uncategorized	%ZOSF	1
ADXTMM	Uncategorized	DIC	3
ADXTMM	Uncategorized	TMP	4
ADXTMM	Uncategorized	XMB	1
ADXTMP	Uncategorized	DIZ	2
ADXTMP	Uncategorized	TMP	7
ADXTMS	Uncategorized	DIZ	2
ADXTMS	Uncategorized	TMP	2
ADXTMULT	Uncategorized	DD	2
ADXTMULT	Uncategorized	DIC	1
ADXTNTEG	Uncategorized	%ZOSF	3
ADXTNTEG	Uncategorized	UTILITY	1
ADXTPCK	Uncategorized	TMP	5
ADXTPCK1	Uncategorized	ONCO	2
ADXTPCO1	Uncategorized	ONCO	5
ADXTPCO1	Uncategorized	TMP	5
ADXTPCO5	Uncategorized	DIZ	1
ADXTPCO5	Uncategorized	ONCO	8
ADXTPCO6	Uncategorized	ONCO	10
ADXTPCO6	Uncategorized	TMP	14
ADXTPCO7	Uncategorized	ONCO	7
ADXTPCO7	Uncategorized	TMP	5
ADXTPCO8	Uncategorized	ONCO	11
ADXTPCV1	Uncategorized	ONCO	8
ADXTPCV1	Uncategorized	TMP	2
ADXTPCV2	Uncategorized	ONCO	6
ADXTPCV2	Uncategorized	TMP	7
ADXTPCVT	Uncategorized	ONCO	8
ADXTRK	Uncategorized	DIZ	1
ADXTRPSU	Uncategorized	ONCO	3
ADXTRPSU	Uncategorized	TMP	3
ADXTRPSU	Uncategorized	UTILITY	3
ADXTRVMS	Uncategorized	%ZOSF	6
ADXTRVMS	Uncategorized	TMP	6
ADXTRX	Uncategorized	%ZOSF	1
ADXTRX	Uncategorized	TMP	6
ADXTSTAG	Uncategorized	TMP	4
ADXTUT	Uncategorized	ICD9	2
ADXTUT	Uncategorized	ONCO	20
ADXTUT	Uncategorized	VIC	3
ADXTUT2	Uncategorized	DD	20
ADXTUT2	Uncategorized	DIC	2
ADXTUT2	Uncategorized	ONCO	8
ADXTWP	Uncategorized	DD	1
ADXTWP	Uncategorized	DIC	1
AEGJTIB	Uncategorized	DIBT	1
AEGJTIB	Uncategorized	DPT	1
AEGJTIB	Uncategorized	TMP	3
AFJXALRT	Network Health Exchange	AFJ	2
AFJXALRT	Network Health Exchange	DGSL	1
AFJXALRT	Network Health Exchange	TMP	18
AFJXALRT	Network Health Exchange	XMB	4
AFJXMABX	Network Health Exchange	XMB	6
AFJXMBOX	Network Health Exchange	XMB	1
AFJXNETI	Network Health Exchange	AFJ	10
AFJXNETI	Network Health Exchange	DPT	3
AFJXNETI	Network Health Exchange	TMP	5
AFJXPNHA	Network Health Exchange	AFJ	4
AFJXPNHA	Network Health Exchange	DIC	1
AFJXPNHA	Network Health Exchange	DPT	5
AFJXPNHA	Network Health Exchange	TMP	9
AFJXPNHA	Network Health Exchange	XMB	3
AFJXPNHT	Network Health Exchange	AFJ	6
AFJXPNHT	Network Health Exchange	DIC	1
AFJXPNHT	Network Health Exchange	DPT	2
AFJXPNHT	Network Health Exchange	XMB	3
AFJXPNHX	Network Health Exchange	AFJ	4
AFJXPNHX	Network Health Exchange	XMB	6
AFJXPPED	Network Health Exchange	AFJ	13
AFJXPRE	Network Health Exchange	AFJ	29
AFJXPRE	Network Health Exchange	DD	9
AFJXSFAL	Network Health Exchange	XMB	5
AFJXTRF	Network Health Exchange	TMP	6
AFJXTRF	Network Health Exchange	XMB	1
AFJXTRF	Network Health Exchange	XMBS	6
AFJXUPD	Network Health Exchange	AFJ	3
AFJXVER	Network Health Exchange	XMB	10
AFJXWCP1	Network Health Exchange	AFJ	2
AFJXWCP1	Network Health Exchange	DIC	1
AFJXWCP1	Network Health Exchange	VA	1
AFJXWCP1	Network Health Exchange	XMB	4
AFJXWCPM	Network Health Exchange	VA	1
AFJXWCPM	Network Health Exchange	XMB	1
AFTLAC	Uncategorized	LAC	6
AFTLAC	Uncategorized	LR	2
AHJZMXFR	Uncategorized	%ZOSF	1
AHJZMXFR	Uncategorized	UTILITY	2
AHJZMXFR	Uncategorized	XMB	1
AJETIU2	Uncategorized	DIC	2
AJETIU2	Uncategorized	DPT	2
AJEYCF05	Uncategorized	PS	6
AJEYCF05	Uncategorized	PSDRUG	2
AJEYGMRA	Uncategorized	GMR	1
AJEYGMRA	Uncategorized	PS	2
AJK1UBCP	Houston VAMC	AJK1UB	5
AJK1UBCP	Houston VAMC	DD	1
AJK1UBCP	Houston VAMC	DIC	1
AJK1UBCP	Houston VAMC	DIZ	2
AJK1UBCP	Houston VAMC	VA	1
AJK1UBCP	Houston VAMC	XMB	2
AJK1UBDD	Houston VAMC	DIZ	8
AJK1UBDP	Houston VAMC	DGCR	2
AJK1UBDP	Houston VAMC	DIZ	1
AJK1UBDP	Houston VAMC	PRCA	4
AJK1UBFY	Houston VAMC	AJK1UB	4
AJK1UBFY	Houston VAMC	AJK1UBS	1
AJK1UBFY	Houston VAMC	DD	2
AJK1UBFY	Houston VAMC	DIZ	1
AJK1UBFY	Houston VAMC	PRCA	4
AJK1UBFY	Houston VAMC	TMP	4
AJK1UBM	Houston VAMC	DIC	1
AJK1UBM	Houston VAMC	DIZ	1
AJK1UBP1	Houston VAMC	AJK1UB	3
AJK1UBP1	Houston VAMC	AJK1UBS	1
AJK1UBQ	Houston VAMC	TMP	1
AJK1UBS	Houston VAMC	DIZ	7
AJK1UBT	Houston VAMC	AJK1UB	3
AJK1UBT	Houston VAMC	DIZ	1
AJK1UBT	Houston VAMC	TMP	6
AJK1UBT1	Houston VAMC	DD	1
AJK1UBTB	Houston VAMC	DGCR	4
AJK1UBTB	Houston VAMC	DIC	3
AJK1UBTB	Houston VAMC	DIZ	5
AJK1UBTB	Houston VAMC	DPT	3
AJK1UBTB	Houston VAMC	IBA	1
AJK1UBTB	Houston VAMC	PRCA	2
AJK1UBTC	Houston VAMC	AJK1UB	2
AJK1UBTC	Houston VAMC	DIZ	1
AJK1UBTC	Houston VAMC	PRCA	8
AJK1UBTC	Houston VAMC	TMP	6
AJK1UBTM	Houston VAMC	AJK1UB	4
AJK1UBTM	Houston VAMC	DIZ	8
AJK1UBTM	Houston VAMC	TMP	5
AJK1UBTM	Houston VAMC	XMB	3
AJK1UBTN	Houston VAMC	AJK1UB	10
AJK1UBTN	Houston VAMC	PRCA	6
AJK1UBTR	Houston VAMC	AJK1UB	2
AJK1UBTR	Houston VAMC	AJK1UBS	3
AJK1UBTR	Houston VAMC	DIZ	8
AJK1UBTR	Houston VAMC	TMP	5
AJK1UBTS	Houston VAMC	AJK1UB	2
AJK1UBTS	Houston VAMC	AJK1UBS	10
AJK1UBTS	Houston VAMC	DIZ	1
AJK1UBTS	Houston VAMC	PRCA	4
AJK1UBTS	Houston VAMC	TMP	1
AJK1UBTU	Houston VAMC	AJK1UBS	3
AJK1UBTU	Houston VAMC	DIZ	4
AJK1UBTU	Houston VAMC	TMP	2
AJK1UBTU	Houston VAMC	XMB	3
AJK1UBVR	Houston VAMC	DIZ	2
AJK1UBX	Houston VAMC	DD	2
AJK1UBX	Houston VAMC	DIC	2
AJK1UBX	Houston VAMC	DIZ	3
AJK1UBX	Houston VAMC	PRCA	7
AJK1UBX	Houston VAMC	XMB	3
AJK1UBX	Houston VAMC	XUSEC	1
AJK1UBX1	Houston VAMC	AJK1UB	8
AJK1UBX1	Houston VAMC	AJK1UBS	3
AJK1UBX1	Houston VAMC	DD	1
AJK1UBX1	Houston VAMC	DIZ	1
AJK1UBX1	Houston VAMC	PRCA	8
AJK1UBX2	Houston VAMC	%ZOSF	1
AJK1UBX2	Houston VAMC	DD	2
AJK1UBX2	Houston VAMC	DIZ	5
AJK1UBX2	Houston VAMC	XMB	1
AJK1UBXE	Houston VAMC	DIZ	1
AKENWSLB	Uncategorized	DPT	7
AKENWSLB	Uncategorized	LAB	5
AKENWSLB	Uncategorized	LR	8
AKENWSLB	Uncategorized	LRO	12
AKENWSLB	Uncategorized	TMP	5
AKFRWLA1	Uncategorized	DPT	5
AKFRWLA1	Uncategorized	LAB	5
AKFRWLA1	Uncategorized	LR	12
AKFRWLA1	Uncategorized	LRO	1
AKFRWLA1	Uncategorized	TMP	1
ALPB8	Barcode Medication Administration	VA	4
ALPBBK	Barcode Medication Administration	ALPB	2
ALPBBK	Barcode Medication Administration	TMP	2
ALPBCBU	Barcode Medication Administration	DPT	1
ALPBCBU	Barcode Medication Administration	PSB	1
ALPBELOG	Barcode Medication Administration	ALPB	12
ALPBELOG	Barcode Medication Administration	HL	1
ALPBELOG	Barcode Medication Administration	TMP	5
ALPBGEN	Barcode Medication Administration	TMP	9
ALPBGEN1	Barcode Medication Administration	DIC	1
ALPBGEN1	Barcode Medication Administration	TMP	1
ALPBGEN1	Barcode Medication Administration	VA	5
ALPBGEN2	Barcode Medication Administration	VA	2
ALPBHL1	Barcode Medication Administration	ALPB	7
ALPBHL1U	Barcode Medication Administration	ALPB	13
ALPBIN	Barcode Medication Administration	DIC	2
ALPBIN	Barcode Medication Administration	DPT	2
ALPBIND	Barcode Medication Administration	DIC	2
ALPBIND	Barcode Medication Administration	DPT	2
ALPBIND	Barcode Medication Administration	PS	6
ALPBIND	Barcode Medication Administration	PSB	4
ALPBIND	Barcode Medication Administration	SC	2
ALPBIND	Barcode Medication Administration	TMP	7
ALPBINP	Barcode Medication Administration	DG	2
ALPBINP	Barcode Medication Administration	DIC	1
ALPBINP	Barcode Medication Administration	PS	3
ALPBINP	Barcode Medication Administration	PSB	12
ALPBINP	Barcode Medication Administration	SC	5
ALPBINP	Barcode Medication Administration	TMP	3
ALPBINP	Barcode Medication Administration	VA	1
ALPBOP	Barcode Medication Administration	ALPB	7
ALPBPALL	Barcode Medication Administration	ALPB	11
ALPBPALL	Barcode Medication Administration	TMP	16
ALPBPCLN	Barcode Medication Administration	ALPB	14
ALPBPCLN	Barcode Medication Administration	TMP	19
ALPBPPAT	Barcode Medication Administration	ALPB	5
ALPBPPAT	Barcode Medication Administration	TMP	9
ALPBPWRD	Barcode Medication Administration	ALPB	13
ALPBPWRD	Barcode Medication Administration	TMP	24
ALPBSP1	Barcode Medication Administration	ALPB	2
ALPBSP1	Barcode Medication Administration	TMP	11
ALPBSP2	Barcode Medication Administration	ALPB	3
ALPBSP2	Barcode Medication Administration	TMP	3
ALPBSPAT	Barcode Medication Administration	TMP	3
ALPBSWRD	Barcode Medication Administration	ALPB	5
ALPBUTL	Barcode Medication Administration	%ZIS	1
ALPBUTL	Barcode Medication Administration	ALPB	32
