entity_id	entity_type	canonical_name	mention_count	vista_tsv	vista_key_column	vista_key_value	join_method	join_confidence
fileman_file:4	fileman_file	4	24	data-model/files.tsv	file_number	4	exact-key	high
fileman_file:4.0	fileman_file	4.0	1				none	undetermined
fileman_file:4.2	fileman_file	4.2	7	data-model/files.tsv	file_number	4.2	exact-key	high
fileman_file:40.7	fileman_file	40.7	1	data-model/files.tsv	file_number	40.7	exact-key	high
fileman_file:403.5	fileman_file	403.5	2	data-model/files.tsv	file_number	403.5	exact-key	high
fileman_file:403.56	fileman_file	403.56	2	data-model/files.tsv	file_number	403.56	exact-key	high
fileman_file:405	fileman_file	405	8	data-model/files.tsv	file_number	405	exact-key	high
fileman_file:405.1	fileman_file	405.1	5	data-model/files.tsv	file_number	405.1	exact-key	high
fileman_file:409.1	fileman_file	409.1	1	data-model/files.tsv	file_number	409.1	exact-key	high
fileman_file:409.2	fileman_file	409.2	1	data-model/files.tsv	file_number	409.2	exact-key	high
fileman_file:409.3	fileman_file	409.3	2	data-model/files.tsv	file_number	409.3	exact-key	high
fileman_file:409.31	fileman_file	409.31	1	data-model/files.tsv	file_number	409.31	exact-key	high
fileman_file:409.32	fileman_file	409.32	1	data-model/files.tsv	file_number	409.32	exact-key	high
fileman_file:409.6	fileman_file	409.6	1	data-model/files.tsv	file_number	409.6	exact-key	high
fileman_file:409.834	fileman_file	409.834	1	data-model/files.tsv	file_number	409.834	exact-key	high
fileman_file:409.84	fileman_file	409.84	7	data-model/files.tsv	file_number	409.84	exact-key	high
fileman_file:409.85	fileman_file	409.85	4	data-model/files.tsv	file_number	409.85	exact-key	high
fileman_file:41	fileman_file	41	1				none	undetermined
fileman_file:410	fileman_file	410	50	data-model/files.tsv	file_number	410	exact-key	high
fileman_file:410.1	fileman_file	410.1	8	data-model/files.tsv	file_number	410.1	exact-key	high
fileman_file:410.2	fileman_file	410.2	1	data-model/files.tsv	file_number	410.2	exact-key	high
fileman_file:411	fileman_file	411	11	data-model/files.tsv	file_number	411	exact-key	high
fileman_file:413	fileman_file	413	2	data-model/files.tsv	file_number	413	exact-key	high
fileman_file:413.1	fileman_file	413.1	2	data-model/files.tsv	file_number	413.1	exact-key	high
fileman_file:413.2	fileman_file	413.2	4	data-model/files.tsv	file_number	413.2	exact-key	high
fileman_file:413.4	fileman_file	413.4	2	data-model/files.tsv	file_number	413.4	exact-key	high
fileman_file:413.5	fileman_file	413.5	2	data-model/files.tsv	file_number	413.5	exact-key	high
fileman_file:413.7	fileman_file	413.7	2	data-model/files.tsv	file_number	413.7	exact-key	high
fileman_file:417	fileman_file	417	10	data-model/files.tsv	file_number	417	exact-key	high
fileman_file:417.1	fileman_file	417.1	1	data-model/files.tsv	file_number	417.1	exact-key	high
fileman_file:42	fileman_file	42	17	data-model/files.tsv	file_number	42	exact-key	high
fileman_file:42.4	fileman_file	42.4	1	data-model/files.tsv	file_number	42.4	exact-key	high
fileman_file:421	fileman_file	421	6	data-model/files.tsv	file_number	421	exact-key	high
fileman_file:423	fileman_file	423	4	data-model/files.tsv	file_number	423	exact-key	high
fileman_file:424	fileman_file	424	24	data-model/files.tsv	file_number	424	exact-key	high
fileman_file:424.1	fileman_file	424.1	4	data-model/files.tsv	file_number	424.1	exact-key	high
fileman_file:430	fileman_file	430	12	data-model/files.tsv	file_number	430	exact-key	high
fileman_file:430.2	fileman_file	430.2	1	data-model/files.tsv	file_number	430.2	exact-key	high
fileman_file:430.8	fileman_file	430.8	5	data-model/files.tsv	file_number	430.8	exact-key	high
fileman_file:432	fileman_file	432	1				none	undetermined
fileman_file:433	fileman_file	433	8	data-model/files.tsv	file_number	433	exact-key	high
fileman_file:44	fileman_file	44	48	data-model/files.tsv	file_number	44	exact-key	high
fileman_file:44.003	fileman_file	44.003	1	data-model/files.tsv	file_number	44.003	exact-key	high
fileman_file:440	fileman_file	440	3	data-model/files.tsv	file_number	440	exact-key	high
fileman_file:440.5	fileman_file	440.5	4	data-model/files.tsv	file_number	440.5	exact-key	high
fileman_file:440.6	fileman_file	440.6	5	data-model/files.tsv	file_number	440.6	exact-key	high
fileman_file:441	fileman_file	441	11	data-model/files.tsv	file_number	441	exact-key	high
fileman_file:442	fileman_file	442	92	data-model/files.tsv	file_number	442	exact-key	high
fileman_file:442.5	fileman_file	442.5	2	data-model/files.tsv	file_number	442.5	exact-key	high
fileman_file:442.6	fileman_file	442.6	1	data-model/files.tsv	file_number	442.6	exact-key	high
fileman_file:443	fileman_file	443	7	data-model/files.tsv	file_number	443	exact-key	high
fileman_file:443.1	fileman_file	443.1	44	data-model/files.tsv	file_number	443.1	exact-key	high
fileman_file:443.2	fileman_file	443.2	4	data-model/files.tsv	file_number	443.2	exact-key	high
fileman_file:443.9	fileman_file	443.9	11	data-model/files.tsv	file_number	443.9	exact-key	high
fileman_file:445.2	fileman_file	445.2	1	data-model/files.tsv	file_number	445.2	exact-key	high
fileman_file:446	fileman_file	446	4	data-model/files.tsv	file_number	446	exact-key	high
fileman_file:446.4	fileman_file	446.4	4	data-model/files.tsv	file_number	446.4	exact-key	high
fileman_file:446.6	fileman_file	446.6	2	data-model/files.tsv	file_number	446.6	exact-key	high
fileman_file:446.7	fileman_file	446.7	3	data-model/files.tsv	file_number	446.7	exact-key	high
fileman_file:447.1	fileman_file	447.1	4	data-model/files.tsv	file_number	447.1	exact-key	high
fileman_file:45	fileman_file	45	4	data-model/files.tsv	file_number	45	exact-key	high
fileman_file:45.7	fileman_file	45.7	2	data-model/files.tsv	file_number	45.7	exact-key	high
fileman_file:450	fileman_file	450	6	data-model/files.tsv	file_number	450	exact-key	high
fileman_file:452	fileman_file	452	2	data-model/files.tsv	file_number	452	exact-key	high
fileman_file:452.2	fileman_file	452.2	1	data-model/files.tsv	file_number	452.2	exact-key	high
fileman_file:452.6	fileman_file	452.6	1	data-model/files.tsv	file_number	452.6	exact-key	high
fileman_file:454.1	fileman_file	454.1	1	data-model/files.tsv	file_number	454.1	exact-key	high
fileman_file:458.5	fileman_file	458.5	2	data-model/files.tsv	file_number	458.5	exact-key	high
fileman_file:47	fileman_file	47	2	data-model/files.tsv	file_number	47	exact-key	high
fileman_file:470	fileman_file	470	2	data-model/files.tsv	file_number	470	exact-key	high
fileman_file:470.1	fileman_file	470.1	2	data-model/files.tsv	file_number	470.1	exact-key	high
fileman_file:470.2	fileman_file	470.2	1	data-model/files.tsv	file_number	470.2	exact-key	high
fileman_file:470.3	fileman_file	470.3	1	data-model/files.tsv	file_number	470.3	exact-key	high
fileman_file:470.6	fileman_file	470.6	1	data-model/files.tsv	file_number	470.6	exact-key	high
fileman_file:49	fileman_file	49	2	data-model/files.tsv	file_number	49	exact-key	high
fileman_file:5	fileman_file	5	19	data-model/files.tsv	file_number	5	exact-key	high
fileman_file:50	fileman_file	50	13	data-model/files.tsv	file_number	50	exact-key	high
fileman_file:50.416	fileman_file	50.416	2	data-model/files.tsv	file_number	50.416	exact-key	high
fileman_file:50.6	fileman_file	50.6	2	data-model/files.tsv	file_number	50.6	exact-key	high
fileman_file:50.605	fileman_file	50.605	4	data-model/files.tsv	file_number	50.605	exact-key	high
fileman_file:50.621	fileman_file	50.621	2	data-model/files.tsv	file_number	50.621	exact-key	high
fileman_file:50.622	fileman_file	50.622	2	data-model/files.tsv	file_number	50.622	exact-key	high
fileman_file:50.625	fileman_file	50.625	1	data-model/files.tsv	file_number	50.625	exact-key	high
fileman_file:50.68	fileman_file	50.68	2	data-model/files.tsv	file_number	50.68	exact-key	high
fileman_file:50.7	fileman_file	50.7	1	data-model/files.tsv	file_number	50.7	exact-key	high
fileman_file:503910	fileman_file	503910	1				none	undetermined
fileman_file:509805.9	fileman_file	509805.9	2				none	undetermined
fileman_file:509850.9	fileman_file	509850.9	8	data-model/files.tsv	file_number	509850.9	exact-key	high
fileman_file:51.2	fileman_file	51.2	8	data-model/files.tsv	file_number	51.2	exact-key	high
fileman_file:52	fileman_file	52	4	data-model/files.tsv	file_number	52	exact-key	high
fileman_file:52.6	fileman_file	52.6	3	data-model/files.tsv	file_number	52.6	exact-key	high
fileman_file:52.7	fileman_file	52.7	3	data-model/files.tsv	file_number	52.7	exact-key	high
fileman_file:53.8	fileman_file	53.8	2	data-model/files.tsv	file_number	53.8	exact-key	high
fileman_file:536.3	fileman_file	536.3	1				none	undetermined
fileman_file:54	fileman_file	54	1	data-model/files.tsv	file_number	54	exact-key	high
fileman_file:55	fileman_file	55	6	data-model/files.tsv	file_number	55	exact-key	high
fileman_file:56	fileman_file	56	1	data-model/files.tsv	file_number	56	exact-key	high
fileman_file:578	fileman_file	578	3				none	undetermined
fileman_file:579.3	fileman_file	579.3	2	data-model/files.tsv	file_number	579.3	exact-key	high
fileman_file:58	fileman_file	58	1	data-model/files.tsv	file_number	58	exact-key	high
fileman_file:58.1	fileman_file	58.1	7	data-model/files.tsv	file_number	58.1	exact-key	high
fileman_file:58.16	fileman_file	58.16	2	data-model/files.tsv	file_number	58.16	exact-key	high
fileman_file:58.19	fileman_file	58.19	2	data-model/files.tsv	file_number	58.19	exact-key	high
fileman_file:58.3	fileman_file	58.3	3	data-model/files.tsv	file_number	58.3	exact-key	high
fileman_file:58.5	fileman_file	58.5	1	data-model/files.tsv	file_number	58.5	exact-key	high
fileman_file:58.8	fileman_file	58.8	1	data-model/files.tsv	file_number	58.8	exact-key	high
fileman_file:59	fileman_file	59	1	data-model/files.tsv	file_number	59	exact-key	high
fileman_file:59.4	fileman_file	59.4	1	data-model/files.tsv	file_number	59.4	exact-key	high
fileman_file:59.5	fileman_file	59.5	5	data-model/files.tsv	file_number	59.5	exact-key	high
fileman_file:59.9	fileman_file	59.9	1	data-model/files.tsv	file_number	59.9	exact-key	high
fileman_file:6	fileman_file	6	6				none	undetermined
fileman_file:60	fileman_file	60	243	data-model/files.tsv	file_number	60	exact-key	high
fileman_file:60.01	fileman_file	60.01	6	data-model/files.tsv	file_number	60.01	exact-key	high
fileman_file:60.0216611	fileman_file	60.0216611	1				none	undetermined
fileman_file:601.71	fileman_file	601.71	1	data-model/files.tsv	file_number	601.71	exact-key	high
fileman_file:601.84	fileman_file	601.84	2	data-model/files.tsv	file_number	601.84	exact-key	high
fileman_file:602	fileman_file	602	2				none	undetermined
fileman_file:603.01	fileman_file	603.01	2	data-model/files.tsv	file_number	603.01	exact-key	high
fileman_file:603.03	fileman_file	603.03	1	data-model/files.tsv	file_number	603.03	exact-key	high
fileman_file:603.05	fileman_file	603.05	1	data-model/files.tsv	file_number	603.05	exact-key	high
fileman_file:61	fileman_file	61	17	data-model/files.tsv	file_number	61	exact-key	high
fileman_file:61.2	fileman_file	61.2	5	data-model/files.tsv	file_number	61.2	exact-key	high
fileman_file:61.3	fileman_file	61.3	5	data-model/files.tsv	file_number	61.3	exact-key	high
fileman_file:615	fileman_file	615	1	data-model/files.tsv	file_number	615	exact-key	high
fileman_file:62	fileman_file	62	4	data-model/files.tsv	file_number	62	exact-key	high
fileman_file:62.06	fileman_file	62.06	1	data-model/files.tsv	file_number	62.06	exact-key	high
fileman_file:62.1	fileman_file	62.1	1	data-model/files.tsv	file_number	62.1	exact-key	high
fileman_file:62.485	fileman_file	62.485	1	data-model/files.tsv	file_number	62.485	exact-key	high
fileman_file:62.5	fileman_file	62.5	1	data-model/files.tsv	file_number	62.5	exact-key	high
fileman_file:62.6	fileman_file	62.6	2	data-model/files.tsv	file_number	62.6	exact-key	high
fileman_file:62.9	fileman_file	62.9	1	data-model/files.tsv	file_number	62.9	exact-key	high
fileman_file:63	fileman_file	63	19	data-model/files.tsv	file_number	63	exact-key	high
fileman_file:63.04	fileman_file	63.04	5	data-model/files.tsv	file_number	63.04	exact-key	high
fileman_file:63.05	fileman_file	63.05	2	data-model/files.tsv	file_number	63.05	exact-key	high
fileman_file:631.4	fileman_file	631.4	1	data-model/files.tsv	file_number	631.4	exact-key	high
fileman_file:631.6	fileman_file	631.6	2	data-model/files.tsv	file_number	631.6	exact-key	high
fileman_file:631.9	fileman_file	631.9	2	data-model/files.tsv	file_number	631.9	exact-key	high
fileman_file:632	fileman_file	632	2	data-model/files.tsv	file_number	632	exact-key	high
fileman_file:64	fileman_file	64	11	data-model/files.tsv	file_number	64	exact-key	high
fileman_file:64.061	fileman_file	64.061	2	data-model/files.tsv	file_number	64.061	exact-key	high
fileman_file:64.1	fileman_file	64.1	10	data-model/files.tsv	file_number	64.1	exact-key	high
fileman_file:64.19999	fileman_file	64.19999	8	data-model/files.tsv	file_number	64.19999	exact-key	high
fileman_file:64.2	fileman_file	64.2	1	data-model/files.tsv	file_number	64.2	exact-key	high
fileman_file:64.5	fileman_file	64.5	2	data-model/files.tsv	file_number	64.5	exact-key	high
fileman_file:64.6	fileman_file	64.6	1	data-model/files.tsv	file_number	64.6	exact-key	high
fileman_file:65	fileman_file	65	4	data-model/files.tsv	file_number	65	exact-key	high
fileman_file:65.5	fileman_file	65.5	4	data-model/files.tsv	file_number	65.5	exact-key	high
fileman_file:66	fileman_file	66	5	data-model/files.tsv	file_number	66	exact-key	high
fileman_file:66.2	fileman_file	66.2	1	data-model/files.tsv	file_number	66.2	exact-key	high
fileman_file:660	fileman_file	660	4	data-model/files.tsv	file_number	660	exact-key	high
fileman_file:661	fileman_file	661	4	data-model/files.tsv	file_number	661	exact-key	high
fileman_file:664	fileman_file	664	1	data-model/files.tsv	file_number	664	exact-key	high
fileman_file:664.1	fileman_file	664.1	1	data-model/files.tsv	file_number	664.1	exact-key	high
fileman_file:668	fileman_file	668	2	data-model/files.tsv	file_number	668	exact-key	high
fileman_file:669.9	fileman_file	669.9	3	data-model/files.tsv	file_number	669.9	exact-key	high
fileman_file:67.9	fileman_file	67.9	4	data-model/files.tsv	file_number	67.9	exact-key	high
fileman_file:67.99999	fileman_file	67.99999	2	data-model/files.tsv	file_number	67.99999	exact-key	high
fileman_file:68	fileman_file	68	5	data-model/files.tsv	file_number	68	exact-key	high
fileman_file:687065	fileman_file	687065	1				none	undetermined
fileman_file:69	fileman_file	69	11	data-model/files.tsv	file_number	69	exact-key	high
fileman_file:69.321661	fileman_file	69.321661	1				none	undetermined
fileman_file:69.5	fileman_file	69.5	2	data-model/files.tsv	file_number	69.5	exact-key	high
fileman_file:69.71	fileman_file	69.71	2	data-model/files.tsv	file_number	69.71	exact-key	high
fileman_file:69.9	fileman_file	69.9	2	data-model/files.tsv	file_number	69.9	exact-key	high
fileman_file:69.91	fileman_file	69.91	1	data-model/files.tsv	file_number	69.91	exact-key	high
fileman_file:6910	fileman_file	6910	2	data-model/files.tsv	file_number	6910	exact-key	high
fileman_file:6910.1	fileman_file	6910.1	2	data-model/files.tsv	file_number	6910.1	exact-key	high
fileman_file:6911	fileman_file	6911	10	data-model/files.tsv	file_number	6911	exact-key	high
fileman_file:6912	fileman_file	6912	2	data-model/files.tsv	file_number	6912	exact-key	high
fileman_file:6914	fileman_file	6914	23	data-model/files.tsv	file_number	6914	exact-key	high
fileman_file:6914.1	fileman_file	6914.1	4	data-model/files.tsv	file_number	6914.1	exact-key	high
fileman_file:6914.2	fileman_file	6914.2	2	data-model/files.tsv	file_number	6914.2	exact-key	high
fileman_file:6916	fileman_file	6916	2	data-model/files.tsv	file_number	6916	exact-key	high
fileman_file:6916.2	fileman_file	6916.2	2	data-model/files.tsv	file_number	6916.2	exact-key	high
fileman_file:6916.3	fileman_file	6916.3	2	data-model/files.tsv	file_number	6916.3	exact-key	high
fileman_file:6917	fileman_file	6917	3	data-model/files.tsv	file_number	6917	exact-key	high
fileman_file:6920	fileman_file	6920	8	data-model/files.tsv	file_number	6920	exact-key	high
fileman_file:6920.1	fileman_file	6920.1	2	data-model/files.tsv	file_number	6920.1	exact-key	high
fileman_file:6921	fileman_file	6921	2	data-model/files.tsv	file_number	6921	exact-key	high
fileman_file:6922	fileman_file	6922	4	data-model/files.tsv	file_number	6922	exact-key	high
fileman_file:6924	fileman_file	6924	2	data-model/files.tsv	file_number	6924	exact-key	high
fileman_file:6924.1	fileman_file	6924.1	2	data-model/files.tsv	file_number	6924.1	exact-key	high
fileman_file:6924.2	fileman_file	6924.2	2	data-model/files.tsv	file_number	6924.2	exact-key	high
fileman_file:6924.3	fileman_file	6924.3	2	data-model/files.tsv	file_number	6924.3	exact-key	high
fileman_file:6925	fileman_file	6925	4	data-model/files.tsv	file_number	6925	exact-key	high
fileman_file:6925.2	fileman_file	6925.2	2	data-model/files.tsv	file_number	6925.2	exact-key	high
fileman_file:6926	fileman_file	6926	6	data-model/files.tsv	file_number	6926	exact-key	high
fileman_file:6927	fileman_file	6927	6	data-model/files.tsv	file_number	6927	exact-key	high
fileman_file:6928	fileman_file	6928	4	data-model/files.tsv	file_number	6928	exact-key	high
fileman_file:6928.1	fileman_file	6928.1	2	data-model/files.tsv	file_number	6928.1	exact-key	high
fileman_file:6928.2	fileman_file	6928.2	2	data-model/files.tsv	file_number	6928.2	exact-key	high
fileman_file:6928.3	fileman_file	6928.3	4	data-model/files.tsv	file_number	6928.3	exact-key	high
fileman_file:6929	fileman_file	6929	4	data-model/files.tsv	file_number	6929	exact-key	high
fileman_file:697.2	fileman_file	697.2	2	data-model/files.tsv	file_number	697.2	exact-key	high
fileman_file:697.3	fileman_file	697.3	1	data-model/files.tsv	file_number	697.3	exact-key	high
fileman_file:7	fileman_file	7	6	data-model/files.tsv	file_number	7	exact-key	high
fileman_file:7.1	fileman_file	7.1	2	data-model/files.tsv	file_number	7.1	exact-key	high
fileman_file:7.2	fileman_file	7.2	1				none	undetermined
fileman_file:7.4	fileman_file	7.4	1				none	undetermined
fileman_file:7.6	fileman_file	7.6	1				none	undetermined
fileman_file:70	fileman_file	70	3	data-model/files.tsv	file_number	70	exact-key	high
fileman_file:702.001	fileman_file	702.001	2	data-model/files.tsv	file_number	702.001	exact-key	high
