file_number	file_name	global_root	parent_file	field_count	pointer_in	pointer_out	record_count	is_dinum	piks	piks_method	piks_confidence	piks_evidence	piks_secondary	volatility	sensitivity	portability	volume	subdomain	status
79.02	HL7 RECEIVING APPLICATIONS SUB-FIELD	^RA(79,	79	1	0	1													extracted
79.03	USER PREFERS LONG DISPLAY SUB-FIELD	^RA(79,	79	1	0	1													extracted
79.1	IMAGING LOCATIONS	^RA(79.1,		40	8	22	28	N											extracted
79.11	COMMUNITY CARE REQUEST SERVICE SUB-FIELD	^RA(79.1,	79.1	1	0	1													extracted
79.1135	DEFAULT CPT MODIFIERS(LOC) SUB-FIELD	^RA(79.1,	79.1	1	0	1													extracted
79.12	CAMERAS/EQUIP/RMS SUB-FIELD	^RA(79.1,	79.1	1	0	1													extracted
79.13	STAT REQUEST ALERT RECIPIENTS SUB-FIELD	^RA(79.1,	79.1	1	0	1													extracted
79.188	ALTERNATE PRT REQUESTING LOC SUB-FIELD	^RA(79.1,	79.1	1	0	1													extracted
79.2	IMAGING TYPE	^RA(79.2,		16	15	0	13	N											extracted
79.21	INTRODUCTION TEXT SUB-FIELD	^RA(79.2,	79.2	1	0	0													extracted
79.22	WORK RVU (wRVU) SCALING FACTOR SUB-FIELD	^RA(79.2,	79.2	2	0	0													extracted
79.23	ACTIVITY LOG SUB-FIELD	^RA(79.2,	79.2	6	0	1													extracted
79.3	HL7 MESSAGE EXCEPTIONS	^RA(79.3,		8	0	4	1	N											extracted
79.7	RAD/NUC MED HL7 APPLICATION EXCEPTION	^RA(79.7,		10	0	4	3	N											extracted
79.72	MESSAGE TYPE SUB-FIELD	^RA(79.7,	79.7	2	0	2													extracted
79.721	EVENT TYPE SUB-FIELD	^RA(79.7,	79.72	2	0	2													extracted
79.7211	HL7 VERSION SUB-FIELD	^RA(79.7,	79.721	5	0	1													extracted
79.72114	HL7 FIELD EXCEPTIONS SUB-FIELD	^RA(79.7,	79.7211	3	0	0													extracted
80	ICD DIAGNOSIS	^ICD9(		24	117	6	91293	N											extracted
80.01	ICD CODES NOT TO USE WITH SUB-FIELD	^ICD9(	80	1	0	1													extracted
80.0103	COMPLICATION/COMORBIDITY SUB-FIELD	^ICD9(	80	3	0	0													extracted
80.011	AGE LOW SUB-FIELD	^ICD9(	80	2	0	0													extracted
80.012	AGE HIGH SUB-FIELD	^ICD9(	80	2	0	0													extracted
80.02	ICD CODES REQUIRED WITH SUB-FIELD	^ICD9(	80	1	0	1													extracted
80.03	ICD CODES NOT CC WITH SUB-FIELD	^ICD9(	80	1	0	1													extracted
80.04	SEX SUB-FIELD	^ICD9(	80	2	0	0													extracted
80.066	STATUS SUB-FIELD	^ICD9(	80	2	0	0													extracted
80.067	DIAGNOSIS SUB-FIELD	^ICD9(	80	2	0	0													extracted
80.068	DESCRIPTION SUB-FIELD	^ICD9(	80	3	0	0													extracted
80.071	DRG GROUPER SUB-FIELD	^ICD9(	80	2	0	1													extracted
80.072	MAJOR DIAGNOSTIC CATEGORY SUB-FIELD	^ICD9(	80	2	0	1													extracted
80.073	DRG DIAGNOSIS IDENTIFIER CODES SUB-FIELD	^ICD9(	80	1	0	1													extracted
80.1	ICD OPERATION/PROCEDURE	^ICD0(		13	24	2	86827	N											extracted
80.11	SEX SUB-FIELD	^ICD0(	80.1	2	0	0													extracted
80.166	STATUS SUB-FIELD	^ICD0(	80.1	2	0	0													extracted
80.167	OPERATION/PROCEDURE SUB-FIELD	^ICD0(	80.1	2	0	0													extracted
80.168	DESCRIPTION SUB-FIELD	^ICD0(	80.1	3	0	0													extracted
80.1682	SUPPLEMENTAL SUB-FIELD	^ICD0(	80.168	1	0	0													extracted
80.171	DRG GROUPER SUB-FIELD	^ICD0(	80.1	2	0	1													extracted
80.1711	MAJOR DIAGNOSTIC CATEGORIES SUB-FIELD	^ICD0(	80.171	2	0	2													extracted
80.17111	DRG SUB-FIELD	^ICD0(	80.1711	1	0	1													extracted
80.173	DRG PROCEDURE IDENTIFIER CODES SUB-FIELD	^ICD0(	80.1	1	0	1													extracted
80.2	DRG	^ICD(		23	22	1	896	N											extracted
80.21	*DESCRIPTION SUB-FIELD	^ICD(	80.2	1	0	0													extracted
80.22	FISCAL YEAR WEIGHTS&TRIMS SUB-FIELD	^ICD(	80.2	10	0	0													extracted
80.23	*BREAKEVEN FISCAL YEAR/QUARTER SUB-FIELD	^ICD(	80.2	3	0	0													extracted
80.24	*SERVICE SUB-FIELD	^ICD(	80.23	2	0	0													extracted
80.266	EFFECTIVE DATE SUB-FIELD	^ICD(	80.2	4	0	1													extracted
80.268	DESCRIPTION (VERSIONED) SUB-FIELD	^ICD(	80.2	2	0	0													extracted
80.2681	DESCRIPTION SUB-FIELD	^ICD(	80.268	1	0	0													extracted
80.271	*DRG GROUPER EFFECIVE DATE SUB-FIELD	^ICD(	80.2	3	0	0													extracted
80.3	MAJOR DIAGNOSTIC CATEGORY	^ICM(		3	16	0	30	N											extracted
80.31	DISORDER/PROCEDURE SUB-FIELD	^ICM(	80.3	9	0	0													extracted
80.32	MUMPS CODE SUB-FIELD	^ICM(	80.31	1	0	0													extracted
80.4	ICD CODING SYSTEMS	^ICDS(		5	10	1	8	N											extracted
80.5	DRG SURGICAL HIERARCHY	^ICDRS(		2	0	1	3	N											extracted
80.51	MDC SUB-FIELD	^ICDRS(	80.5	2	0	2													extracted
80.511	DRG SUB-FIELD	^ICDRS(	80.51	2	0	1													extracted
80.6	DRG HAC	^ICDHAC(		4	0	2	15	N											extracted
80.62	DIAGNOSIS CODE SUB-FIELD	^ICDHAC(	80.6	2	0	1													extracted
80.63	PROCEDURE CODES SUB-FIELD	^ICDHAC(	80.6	1	0	1													extracted
80.682	SUPPLEMENTAL SUB-FIELD	^ICD9(	80.068	1	0	0													extracted
80.7	TEMPORARY DIAGNOSES	^ICDYZ(80.7,		23	3	10	1	N											extracted
80.71	ICD9 CODES NOT TO USE WITH SUB-FIELD	^ICDYZ(80.7,	80.7	1	0	1													extracted
80.711	DRG SUB-FIELD	^ICD9(	80.071	1	0	1													extracted
80.72	ICD9 CODES REQUIRED WITH SUB-FIELD	^ICDYZ(80.7,	80.7	1	0	1													extracted
80.73	CODE NOT CC WITH SUB-FIELD	^ICDYZ(80.7,	80.7	1	0	1													extracted
80.8	TEMPORARY PROCEDURES	^ICDYZ(80.8,		17	0	1	1	N											extracted
80.82	MAJOR DIAGNOSTIC CATEGORY SUB-FIELD	^ICDYZ(80.8,	80.8	7	0	7													extracted
80.9	TEMPORARY DRG FILE	^ICDYZ(80.9,		18	0	1	1	N											extracted
80.91	DESCRIPTION SUB-FIELD	^ICDYZ(80.9,	80.9	1	0	0													extracted
80.92	FISCAL YEAR WEIGHTS&TRIMS SUB-FIELD	^ICDYZ(80.9,	80.9	9	0	0													extracted
80.93	BREAKEVEN FISCAL YEAR/QUARTER SUB-FIELD	^ICDYZ(80.9,	80.9	3	0	0													extracted
80.94	SERVICE SUB-FIELD	^ICDYZ(80.9,	80.93	2	0	0													extracted
81	CPT	^ICPT(		14	71	1	2361	N											extracted
81.01	DESCRIPTION SUB-FIELD	^ICPT(	81	1	0	0													extracted
81.02	EFFECTIVE DATE SUB-FIELD	^ICPT(	81	2	0	0													extracted
81.061	SHORT NAME (VERSIONED) SUB-FIELD	^ICPT(	81	2	0	0													extracted
81.062	DESCRIPTION (VERSIONED) SUB-FIELD	^ICPT(	81	2	0	0													extracted
81.1	CPT CATEGORY			7	3	1	0	N											extracted
81.11	DESCRIPTION SUB-FIELD		81.1	1	0	0													extracted
81.2	CPT COPYRIGHT	^DIC(81.2,		3	0	0	4	N											extracted
81.21	SIGNON COPYRIGHT MESSAGE SUB-FIELD	^DIC(81.2,	81.2	1	0	0													extracted
81.3	CPT MODIFIER			12	22	1	0	N											extracted
81.31	DESCRIPTION SUB-FIELD		81.3	1	0	0													extracted
81.32	RANGE SUB-FIELD		81.3	4	0	0													extracted
81.33	EFFECTIVE DATE SUB-FIELD		81.3	2	0	0													extracted
81.361	NAME (VERSIONED) SUB-FIELD		81.3	2	0	0													extracted
81.362	DESCRIPTION (VERSIONED) SUB-FIELD		81.3	2	0	0													extracted
81.372	DESCRIPTION (VERSIONED) SUB-FIELD		81.362	1	0	0													extracted
81.621	DESCRIPTION (VERSIONED) SUB-FIELD	^ICPT(	81.062	1	0	0													extracted
82	DRG DIAGNOSIS IDENTIFIER CODES	^ICDID(		2	4	0	276	N											extracted
82.1	DRG PROCEDURE IDENTIFIER CODES	^ICDIP(		2	2	0	226	N											extracted
82.11	DRG PROCEDURE CODE COMBINATIONS	^ICDIDP(		2	0	1	41	N											extracted
82.111	BLOCK SUB-FIELD	^ICDIDP(	82.11	7	0	6													extracted
82.1111	ONE OF SUB-FIELD	^ICDIDP(	82.111	1	0	1													extracted
82.1112	WITH ONE OF 1 SUB-FIELD	^ICDIDP(	82.111	1	0	1													extracted
82.1113	WITH ONE OF 2 SUB-FIELD	^ICDIDP(	82.111	1	0	1													extracted
82.1114	WITH ONE OF 3 SUB-FIELD	^ICDIDP(	82.111	1	0	1													extracted
82.1115	WITH ONE OF 4 SUB-FIELD	^ICDIDP(	82.111	1	0	1													extracted
82.1116	MDC SUB-FIELD	^ICDIDP(	82.111	2	0	2													extracted
82.11161	DRG SUB-FIELD	^ICDIDP(	82.1116	1	0	1													extracted
82.12	DRG DIAGNOSIS CODE COMBINATIONS	^ICDIDD(		2	0	1	6	N											extracted
82.121	BLOCK SUB-FIELD	^ICDIDD(	82.12	7	0	6													extracted
82.1211	ONE OF SUB-FIELD	^ICDIDD(	82.121	1	0	1													extracted
82.1212	WITH ONE OF 1 SUB-FIELD	^ICDIDD(	82.121	1	0	1													extracted
82.1213	WITH ONE OF 2 SUB-FIELD	^ICDIDD(	82.121	1	0	1													extracted
82.1214	WITH ONE OF 3 SUB-FIELD	^ICDIDD(	82.121	1	0	1													extracted
82.1215	WITH ONE OF 4 SUB-FIELD	^ICDIDD(	82.121	1	0	1													extracted
82.1216	MDC SUB-FIELD	^ICDIDD(	82.121	2	0	2													extracted
82.12161	DRG SUB-FIELD	^ICDIDD(	82.1216	1	0	1													extracted
82.13	DRG CC EXCLUSIONS	^ICDCCEX(		2	1	1	1492	N											extracted
82.131	PDX SUB-FIELD	^ICDCCEX(	82.13	1	0	1													extracted
83	DRG MDC CATEGORY	^ICDD(83,		6	2	0	377	N											extracted
83.1	DRG MDC CATEGORY DRG	^ICDD(83.1,		11	1	2	872	N											extracted
83.1001	MDC CASE SUB-FIELD	^ICDD(83.1,	83.1	3	0	1													extracted
83.11	DRG MDC CATEGORY DRG ORDER	^ICDD(83.11,		3	0	1	13	N											extracted
83.1101	MDC DRG LIST SUB-FIELD	^ICDD(83.11,	83.11	1	0	1													extracted
83.2	DRG MDC CATEGORY CASE	^ICDD(83.2,		2	1	1	524	N											extracted
83.2001	MDC CODE SET SUB-FIELD	^ICDD(83.2,	83.2	2	0	1													extracted
83.3	DRG MDC CATEGORY CODE SETS	^ICDD(83.3,		8	3	1	621	N											extracted
83.5	DRG DIAGNOSIS	^ICDD(83.5,		4	0	1	67977	N											extracted
83.5001	ATTRIBUTES SUB-FIELD	^ICDD(83.5,	83.5	8	0	0													extracted
83.5002	MDC CODE SET SUB-FIELD	^ICDD(83.5,	83.5	3	0	1													extracted
83.5003	HAC CODE SET SUB-FIELD	^ICDD(83.5,	83.5	3	0	1													extracted
83.51	DRG PDX EXCLUSION GROUPS	^ICDD(83.51,		4	0	1	1000000	N											extracted
83.6	DRG PROCEDURE	^ICDD(83.6,		4	0	1	61904	N											extracted
83.6001	ATTRIBUTES SUB-FIELD	^ICDD(83.6,	83.6	3	0	0													extracted
83.6002	MDC CODE SETS SUB-FIELD	^ICDD(83.6,	83.6	4	0	2													extracted
83.6003	HAC CODE SET SUB-FIELD	^ICDD(83.6,	83.6	3	0	1													extracted
83.61	DRG PROCEDURE GROUPS	^ICDD(83.61,		5	1	1	6720	N											extracted
83.6101	ATTRIBUTES SUB-FIELD	^ICDD(83.61,	83.61	3	0	0													extracted
83.6102	PROCEDURES SUB-FIELD	^ICDD(83.61,	83.61	1	0	1													extracted
83.7	DRG HAC GROUPS	^ICDD(83.7,		2	1	0	16	N											extracted
83.71	DRG HAC CODE SETS	^ICDD(83.71,		5	2	1	26	N											extracted
90	MEDICAL RECORD	^MR(		23	0	13	12	N											extracted
90.01	PHY SUB-FIELD	^MR(	90	61	0	1													extracted
90.02	COMMENTS SUB-FIELD	^MR(	90.01	1	0	0													extracted
90.03	INITIAL IMPRESSION SUB-FIELD	^MR(	90.01	1	0	0													extracted
90.04	*DSM-III DIAGNOSIS SUB-FIELD	^MR(	90	5	0	1													extracted
90.05	*DSM-III QUALIFIER DATE SUB-FIELD	^MR(	90.04	5	0	1													extracted
90.06	*PAST PRINCIPAL DX SUB-FIELD	^MR(	90	3	0	2													extracted
90.07	*PAST X DIAGNOSIS SUB-FIELD	^MR(	90	3	0	2													extracted
90.1	*ICD9 DIAGNOSIS SUB-FIELD	^MR(	90	5	0	1													extracted
90.11	*ICD9 QUALIFIER DATE SUB-FIELD	^MR(	90.1	4	0	1													extracted
90.16	*PAST PRINCIPAL ICD9 DX SUB-FIELD	^MR(	90	3	0	2													extracted
90.17	*PAST ICD9 X DIAGNOSIS SUB-FIELD	^MR(	90	3	0	2													extracted
95	LAB JOURNAL	^LAB(95,		6	7	0	181	N											extracted
95.01	COMMENT SUB-FIELD	^LAB(95,	95	1	0	0													extracted
95.11	LAB ARCHIVAL ACTIVITY	^LAB(95.11,		21	0	8	7	N											extracted
95.3	LAB LOINC	^LAB(95.3,		48	10	13	104678	N											extracted
95.3099	EFFECTIVE DATE/TIME SUB-FIELD	^LAB(95.3,	95.3	2	0	0													extracted
95.31	LAB LOINC COMPONENT	^LAB(95.31,		4	1	0	59951	N											extracted
95.32	SCOPE SUB-FIELD	^LAB(95.3,	95.3	1	0	0													extracted
95.33	ANSWERLIST SUB-FIELD	^LAB(95.3,	95.3	1	0	0													extracted
95.384	EXTERNAL COPYRIGHT NOTICE SUB-FIELD	^LAB(95.3,	95.3	1	0	0													extracted
95.39	RELATED NAMES SUB-FIELD	^LAB(95.3,	95.3	1	0	0													extracted
95.399	COMMENTS SUB-FIELD	^LAB(95.3,	95.3	1	0	0													extracted
95.4	LAB MAPPING TRANSPORT	^LAHM(95.4,		7	0	1	1	N											extracted
95.401	FIELD REFERENCE SUB-FIELD	^LAHM(95.4,	95.4	2	0	0													extracted
95.4011	FIELD DATA SUB-FIELD	^LAHM(95.4,	95.401	1	0	0													extracted
95.42	RELATED NAME SUB-FIELD	^LAB(95.31,	95.31	1	0	0													extracted
99	PT. TEXT	^PTX(		7	0	1	19	N											extracted
99.01	*PROGRESS NOTES SUB-FIELD	^PTX(	99	2	0	1													extracted
99.02	*STAFF SUB-FIELD	^PTX(	99.01	2	0	1													extracted
99.03	*DATE/TIME SUB-FIELD	^PTX(	99.02	2	0	0													extracted
99.04	*TEXT SUB-FIELD	^PTX(	99.03	1	0	0													extracted
99.05	HISTORY PART ONE SUB-FIELD	^PTX(	99	2	0	1													extracted
99.06	STAFF SUB-FIELD	^PTX(	99.05	4	0	1													extracted
99.07	CHIEF COMPLAINT DATE SUB-FIELD	^PTX(	99.06	2	0	0													extracted
99.08	CHIEF COMPLAINT SUB-FIELD	^PTX(	99.07	1	0	0													extracted
99.09	HX OF PRES ILLNESS DATE SUB-FIELD	^PTX(	99.06	2	0	0													extracted
99.1	HX OF PRESENT ILLNESS SUB-FIELD	^PTX(	99.09	1	0	0													extracted
99.11	CURRENT MEDS DATE SUB-FIELD	^PTX(	99.06	2	0	0													extracted
99.12	CURRENT MEDS AND SOURCE SUB-FIELD	^PTX(	99.11	1	0	0													extracted
99.13	*TXP DESCRIPTION SUB-FIELD	^PTX(	99	2	0	1													extracted
99.14	*STAFF SUB-FIELD	^PTX(	99.13	3	0	1													extracted
99.15	*DESCRIPTIVE INFORMATION SUB-FIELD	^PTX(	99.14	1	0	0													extracted
99.16	*TXP ADDITIONAL PLANS SUB-FIELD	^PTX(	99	2	0	1													extracted
99.17	*STAFF SUB-FIELD	^PTX(	99.16	3	0	1													extracted
99.18	*ADDITIONAL PLANS SUB-FIELD	^PTX(	99.17	1	0	0													extracted
99.29	CRISIS NOTES SUB-FIELD	^PTX(	99	2	0	1													extracted
99.3	STAFF SUB-FIELD	^PTX(	99.29	2	0	1													extracted
99.31	DATE/TIME SUB-FIELD	^PTX(	99.3	3	0	0													extracted
99.32	TEXT SUB-FIELD	^PTX(	99.31	1	0	0													extracted
99.39	MESSAGES SUB-FIELD	^PTX(	99	2	0	1													extracted
99.4	STAFF SUB-FIELD	^PTX(	99.39	2	0	1													extracted
99.41	DATE/TIME SUB-FIELD	^PTX(	99.4	3	0	0													extracted
99.42	TEXT SUB-FIELD	^PTX(	99.41	1	0	0													extracted
100	ORDER	^OR(100,		70	58	22	40964	N											extracted
100.001	ORDERABLE ITEMS SUB-FIELD	^OR(100,	100	1	0	1													extracted
100.002	CHILDREN SUB-FIELD	^OR(100,	100	1	0	1													extracted
100.008	ORDER ACTIONS SUB-FIELD	^OR(100,	100	48	0	17													extracted
100.0081	ORDER TEXT SUB-FIELD	^OR(100,	100.008	1	0	0													extracted
100.0082	EXTERNAL TEXT SUB-FIELD	^OR(100,	100.008	1	0	0													extracted
100.0085	WARD COMMENTS SUB-FIELD	^OR(100,	100.008	1	0	0													extracted
100.01	ORDER STATUS	^ORD(100.01,		8	7	0	20	N											extracted
100.011	ORDER TRANSFERS SUB-FIELD	^OR(100,	100	5	0	3													extracted
100.0199	EFFECTIVE DATE/TIME SUB-FIELD	^ORD(100.01,	100.01	2	0	0													extracted
100.02	NATURE OF ORDER	^ORD(100.02,		16	4	0	18	N											extracted
100.0299	EFFECTIVE DATE/TIME SUB-FIELD	^ORD(100.02,	100.02	2	0	0													extracted
100.03	ORDER REASON	^ORD(100.03,		7	3	3	31	N											extracted
100.04	ORDER CHECK OVERRIDE REASONS	^ORD(100.04,		4	0	0	12	N											extracted
100.045	RESPONSES SUB-FIELD	^OR(100,	100	6	0	1													extracted
100.0451	TEXT SUB-FIELD	^OR(100,	100.045	1	0	0													extracted
100.05	ORDER CHECK INSTANCES	^ORD(100.05,		26	0	10	7601	N											extracted
100.051	ORDER DIAGNOSES SUB-FIELD	^OR(100,	100	2	0	2													extracted
100.06	DISPENSE DRUGS SUB-FIELD	^ORD(100.05,	100.05	1	0	1													extracted
100.07	GROUP ONE PHARMACY ORDERS SUB-FIELD	^ORD(100.05,	100.05	3	0	2													extracted
100.08	CLOZAPINE LAB RESULTS SUB-FIELD	^ORD(100.05,	100.05	1	0	1													extracted
100.09	ORDER CHECKS SUB-FIELD	^OR(100,	100	6	0	2													extracted
100.1	ORDER STATISTICS	^OR(100.1,		3	0	1	440	N											extracted
100.11	GROUP TWO PHARMACY ORDERS SUB-FIELD	^ORD(100.05,	100.05	4	0	3													extracted
100.113	ADDITIVE SUB-FIELD	^ORD(100.05,	100.11	1	0	1													extracted
100.114	SOLUTION SUB-FIELD	^ORD(100.05,	100.11	1	0	1													extracted
100.12	DESCRIPTION SUB-FIELD	^ORD(100.01,	100.01	1	0	0													extracted
100.13	CLINICAL EFFECTS SUB-FIELD	^ORD(100.05,	100.05	1	0	0													extracted
100.14	ADDITIVE SUB-FIELD	^ORD(100.05,	100.07	1	0	1													extracted
100.2	OE/RR PATIENT EVENT	^ORE(100.2,		14	2	11	20	N											extracted
100.21	OE/RR LIST	^OR(100.21,		13	13	3	163	N											extracted
100.2101	MEMBER SUB-FIELD	^OR(100.21,	100.21	3	0	1													extracted
100.21019	*NOTIFICATION SELECTION SUB-FIELD	^OR(100.21,	100.2101	1	0	1													extracted
100.212	USER SUB-FIELD	^OR(100.21,	100.21	2	0	1													extracted
100.213	AUTOLINK SUB-FIELD	^OR(100.21,	100.21	2	0	0													extracted
100.22	OE/RR PRINT FIELDS	^ORD(100.22,		10	1	1	97	N											extracted
100.222	WORD PROCESSING SUB-FIELD	^ORD(100.22,	100.22	1	0	0													extracted
100.23	OE/RR PRINT FORMATS	^ORD(100.23,		10	2	1	46	N											extracted
100.231	FIELDS SUB-FIELD	^ORD(100.23,	100.23	7	0	1													extracted
100.232	COMPILED CODE SUB-FIELD	^ORD(100.23,	100.23	1	0	0													extracted
100.234	SILENT CODE SUB-FIELD	^ORD(100.23,	100.23	1	0	0													extracted
100.24	OE/RR PT SEL COMBO	^OR(100.24,		2	0	1	5	N											extracted
100.241	COMBINATION ITEM SUB-FIELD	^OR(100.24,	100.24	1	0	0													extracted
100.25	ACTIVITY SUB-FIELD	^ORE(100.2,	100.2	7	0	4													extracted
100.26	RELEASED ORDERS SUB-FIELD	^ORE(100.2,	100.2	2	0	1													extracted
100.27	DISCONTINUED ORDERS SUB-FIELD	^ORE(100.2,	100.2	2	0	1													extracted
100.3	CANCELLED ORDERS AND ORDER CHECKS	^OR(100.3,		11	0	6	8	N											extracted
100.31	ORDERABLE ITEMS SUB-FIELD	^OR(100.3,	100.3	1	0	1													extracted
100.32	ORDER CHECKS SUB-FIELD	^OR(100.3,	100.3	4	0	1													extracted
100.322	EXTRA TEXT SUB-FIELD	^OR(100.3,	100.32	1	0	0													extracted
100.33	ORDER DATA SUB-FIELD	^OR(100.3,	100.3	1	0	0													extracted
100.4	OE/RR ERRORS	^ORYX("ORERR",		6	0	1	56	N											extracted
100.45	ERROR TEXT SUB-FIELD	^ORYX("ORERR",	100.4	1	0	0													extracted
100.5	OE/RR RELEASE EVENTS	^ORD(100.5,		17	3	8	10	N											extracted
100.51	INCLUDED TREATING SPECIALTIES SUB-FIELD	^ORD(100.5,	100.5	2	0	1													extracted
100.511	INCLUDED LOCATIONS SUB-FIELD	^ORD(100.5,	100.5	1	0	1													extracted
100.512	EDIT HISTORY SUB-FIELD	^ORD(100.5,	100.5	3	0	1													extracted
100.515	MONOGRAPH SUB-FIELD	^ORD(100.05,	100.05	1	0	0													extracted
100.517	DRUG ALLERGIES SUB-FIELD	^ORD(100.05,	100.05	11	0	4													extracted
100.5173	VA DRUG CLASSES SUB-FIELD	^ORD(100.05,	100.517	1	0	1													extracted
100.5174	DRUG INGREDIENTS SUB-FIELD	^ORD(100.05,	100.517	1	0	1													extracted
100.5175	SIGNS/SYMPTOMS SUB-FIELD	^ORD(100.05,	100.517	1	0	1													extracted
100.52	ACTIVATION HISTORY SUB-FIELD	^ORD(100.5,	100.5	2	0	0													extracted
100.57	OVERRIDE REASON SUB-FIELD	^ORD(100.05,	100.05	1	0	0													extracted
100.58	ORDER CHECK MESSAGE SUB-FIELD	^ORD(100.05,	100.05	1	0	0													extracted
100.6	OE/RR AUTO-DC RULES	^ORD(100.6,		16	1	8	15	N											extracted
100.61	ACTIVATION HISTORY SUB-FIELD	^ORD(100.6,	100.6	2	0	0													extracted
100.62	INCLUDED LOCATIONS SUB-FIELD	^ORD(100.6,	100.6	5	0	2													extracted
100.63	MAS MOVEMENT TYPES SUB-FIELD	^ORD(100.6,	100.6	1	0	1													extracted
100.64	EXCLUDED TREATING SPECIALTIES SUB-FIELD	^ORD(100.6,	100.6	2	0	2													extracted
100.641	TO SPECIALTY SUB-FIELD	^ORD(100.6,	100.64	1	0	1													extracted
100.65	EXCLUDED DISPLAY GROUP SUB-FIELD	^ORD(100.6,	100.6	1	0	1													extracted
100.66	INCLUDED DIVISIONS SUB-FIELD	^ORD(100.6,	100.6	1	0	1													extracted
100.67	INCLUDED PACKAGES SUB-FIELD	^ORD(100.6,	100.6	1	0	1													extracted
100.68	EXCLUDED ORDERABLE ITEMS SUB-FIELD	^ORD(100.6,	100.6	2	0	1													extracted
100.681	EDIT HISTORY SUB-FIELD	^ORD(100.6,	100.6	3	0	1													extracted
100.7	OE/RR EPCS PARAMETERS	^ORD(100.7,		3	0	2	4	N											extracted
100.71	ENABLED USERS SUB-FIELD	^ORD(100.7,	100.7	1	0	1													extracted
100.72	SOLUTION SUB-FIELD	^ORD(100.05,	100.07	1	0	1													extracted
100.8	ORDER CHECKS	^ORD(100.8,		2	4	0	36	N											extracted
100.82	DESCRIPTION SUB-FIELD	^ORD(100.8,	100.8	1	0	0													extracted
100.842	FLAGGED RECIPIENTS SUB-FIELD	^OR(100,	100.008	3	0	2													extracted
100.843	FLAGGED COMMENTS SUB-FIELD	^OR(100,	100.008	3	0	1													extracted
100.8432	COMMENTS SUB-FIELD	^OR(100,	100.843	1	0	0													extracted
100.845	FLAGGED HISTORY SUB-FIELD	^OR(100,	100.008	3	0	1													extracted
100.8451	FLAG HISTORY SUB-FIELD	^OR(100,	100.845	1	0	0													extracted
100.9	OE/RR NOTIFICATIONS	^ORD(100.9,		18	3	4	75	N											extracted
100.9001	DEPENDENT ALERTS SUB-FIELD	^ORD(100.9,	100.9	3	0	1													extracted
100.92	PROCESSING FLAGS SUB-FIELD	^ORD(100.9,	100.9	1	0	0													extracted
100.95	QUICK ORDER AUDIT	^OR(100.95,		12	0	6	0	N											extracted
100.953	QUICK ORDER DIVISION GROUPS	^OR(100.953,		2	0	1	1	N											extracted
100.9531	MEDICAL CENTER DIVISION SUB-FIELD	^OR(100.953,	100.953	1	0	1													extracted
100.97	SCHEDULED ALERTS	^OR(100.97,		9	0	3	1	N											extracted
100.976	BODY SUB-FIELD	^OR(100.97,	100.97	1	0	0													extracted
100.98	DISPLAY GROUP	^ORD(100.98,		6	7	3	62	N											extracted
100.981	MEMBER SUB-FIELD	^ORD(100.98,	100.98	2	0	1													extracted
100.985	SECURITY KEY SUB-FIELD	^ORD(100.98,	100.98	1	0	1													extracted
100.99	ORDER PARAMETERS	^ORD(100.99,		58	0	11	3	N											extracted
100.9901	PACKAGE SITE PARAMETERS SUB-FIELD	^ORD(100.99,	100.99	9	0	8													extracted
100.99011	HOSPITAL SITE SUB-FIELD	^ORD(100.99,	100.9901	2	0	2													extracted
100.9903	OR3 PATIENTS TO CONVERT SUB-FIELD	^ORD(100.99,	100.99	1	0	1													extracted
100.99101	CONVERTED PROTOCOLS SUB-FIELD	^ORD(100.99,	100.99	2	0	1													extracted
100.99141	UNSUCCESSFUL DIALOGS SUB-FIELD	^ORD(100.99,	100.99	2	0	1													extracted
100.992	SYSTEM PARAMETERS SUB-FIELD	^ORD(100.99,	100.99	3	0	0													extracted
100.9925	HOSPITAL SITE SUB-FIELD	^ORD(100.99,	100.99	10	0	5													extracted
100.995	PACKAGE PARAMETERS SUB-FIELD	^ORD(100.99,	100.99	10	0	3													extracted
100.9951	PROTOCOL TO EXPORT SUB-FIELD	^ORD(100.99,	100.995	2	0	2													extracted
100.99511	MENU SUB-FIELD	^ORD(100.99,	100.9951	1	0	1													extracted
100.9955	PROTOCOL SET SUB-FIELD	^ORD(100.99,	100.995	4	0	2													extracted
101	PROTOCOL	^ORD(101,		62	27	15	6574	N											extracted
101.01	ITEM SUB-FIELD	^ORD(101,	101	10	0	2													extracted
101.02	SYNONYM SUB-FIELD	^ORD(101,	101	1	0	0													extracted
101.021	REQUIRED VARIABLES SUB-FIELD	^ORD(101,	101	1	0	0													extracted
101.03	ACCESS SUB-FIELD	^ORD(101,	101	1	0	1													extracted
101.0431	DEFAULT WORD PROCESSING ANSWER SUB-FIELD	^ORD(101,	101	1	0	0													extracted
101.05	METHOD SUB-FIELD	^ORD(101,	101	2	0	0													extracted
